Source Filename,Original First Index,Original Last Index,Original First Timestamp,Original Last Timestamp,New Index,New Timestamp,Original Second Text,New Text (Full)
2e.srt,425,426,"00:29:48,830 --> 00:29:52,292","00:29:52,376 --> 00:29:55,337",363,"00:29:48,830 --> 00:29:55,337",in case I found a new man before I got there.,"And there would be a small guest apartment in the back, in case I found a new man before I got there."
2e.srt,461,462,"00:33:17,497 --> 00:33:18,916","00:33:18,999 --> 00:33:21,502",398,"00:33:17,497 --> 00:33:21,502",and I'm not looking to be department chief.,"Quarterly deadline's coming up, and I'm not looking to be department chief."
2e.srt,508,509,"00:38:32,521 --> 00:38:35,649","00:38:35,732 --> 00:38:37,526",444,"00:38:32,521 --> 00:38:37,526",shit must have gotten pretty bad.,"Okay, if our outies are up there severing their brains, shit must have gotten pretty bad."
2e.srt,514,515,"00:38:48,579 --> 00:38:52,332","00:38:52,416 --> 00:38:55,878",449,"00:38:48,579 --> 00:38:55,878","all the deadly eels and shit, 'cause we can't cohabitate with that.","But first, they gotta send probes down to the sea to clean up all the deadly eels and shit, 'cause we can't cohabitate with that."
2e.srt,516,517,"00:38:56,378 --> 00:38:59,882","00:38:59,965 --> 00:39:04,511",450,"00:38:56,378 --> 00:39:04,511","we sense what's eels, and then we tell the probes what to blow up.","So we send the probes down, they send us the data coded, we sense what's eels, and then we tell the probes what to blow up."
2e.srt,522,523,"00:39:26,742 --> 00:39:29,328","00:39:31,163 --> 00:39:33,832",455,"00:39:26,742 --> 00:39:33,832",They separate us from the other departments.,"I thought without severance it would make more sense, but… They separate us from the other departments."
2e.srt,536,537,"00:40:57,666 --> 00:40:58,667","00:41:05,340 --> 00:41:07,759",468,"00:40:57,666 --> 00:41:07,759",We go in there when we don't act right.,There's this room… We go in there when we don't act right.
2e.srt,544,545,"00:41:44,421 --> 00:41:46,632","00:41:46,715 --> 00:41:50,802",475,"00:41:44,421 --> 00:41:50,802",my fall cut short by those with wizened hands.,"I am thankful to have been caught, my fall cut short by those with wizened hands."
2e.srt,598,599,"00:46:12,481 --> 00:46:15,067","00:46:15,734 --> 00:46:18,403",528,"00:46:12,481 --> 00:46:18,403",and not show preference for any over the others.,"Please try to enjoy each fact equally, and not show preference for any over the others."
2e.srt,612,613,"00:47:11,874 --> 00:47:14,084","00:47:14,168 --> 00:47:18,005",541,"00:47:11,874 --> 00:47:18,005",or all remaining points will be deducted and the wellness session will end.,"- I was just... - Please don't speak further, or all remaining points will be deducted and the wellness session will end."
2e.srt,618,619,"00:48:03,759 --> 00:48:05,969","00:48:06,053 --> 00:48:07,906",546,"00:48:03,759 --> 00:48:07,906",what makes you think they're being delivered at all?,"If no one accepts the resignations, what makes you think they're being delivered at all?"
2e.srt,646,647,"00:49:33,223 --> 00:49:36,059","00:49:36,143 --> 00:49:39,146",573,"00:49:33,223 --> 00:49:39,146",They were scary. The numbers were scary.,"- All right, Helly. Hip, hip. - [breathes shakily] They were scary. The numbers were scary."
2e.srt,653,654,"00:50:09,176 --> 00:50:10,177","00:50:10,260 --> 00:50:13,138",579,"00:50:09,176 --> 00:50:13,138","[sighs] Thanks for doing this, Mark.","Um… [sighs] Thanks for doing this, Mark."
2e.srt,655,656,"00:50:13,680 --> 00:50:16,517","00:50:16,600 --> 00:50:18,185",580,"00:50:13,680 --> 00:50:18,185",if I let you sleep in a greenhouse.,"Well, I, you know, figured my work self would be pissed if I let you sleep in a greenhouse."
3e.srt,21,22,"00:01:22,499 --> 00:01:25,043","00:01:25,127 --> 00:01:26,879",21,"00:01:22,499 --> 00:01:26,879",on Sunset Park's gonna help with...,- Cobel? - I can't imagine Dylan's 4% on Sunset Park's gonna help with...
3e.srt,51,53,"00:05:29,204 --> 00:05:32,332","00:05:36,003 --> 00:05:37,083",50,"00:05:29,204 --> 00:05:37,083",is that you're murdering people eight hours a day,Okay. What if the cost of that help is that you're murdering people eight hours a day and you don't even know it?
3e.srt,76,77,"00:07:54,850 --> 00:07:58,937","00:07:59,021 --> 00:08:01,356",73,"00:07:54,850 --> 00:08:01,356",less than a month after her company went severed?,"But what do you say, Natalie, to the woman who became pregnant at work less than a month after her company went severed?"
3e.srt,78,81,"00:08:01,440 --> 00:08:03,859","00:08:07,779 --> 00:08:10,699",74,"00:08:01,440 --> 00:08:10,699",if she wants an honest conversation,"[Natalie] Well, first, I'd suggest she reveal her identity if she wants an honest conversation - about her experience. - How could she have that conversation - when her workie was the one involved... - Okay, first of all, workie?"
3e.srt,83,84,"00:08:13,493 --> 00:08:16,246","00:08:16,330 --> 00:08:18,874",76,"00:08:13,493 --> 00:08:18,874",from a group trying to save people from their own choices.,I think it's exactly the condescending verbiage that I'd expect from a group trying to save people from their own choices.
3e.srt,88,92,"00:08:25,881 --> 00:08:28,109","00:08:33,804 --> 00:08:36,659",80,"00:08:25,881 --> 00:08:36,659",- nor any severance procedure. - [sighs],[Natalie] That has nothing to do with what we do at Lumon - nor any severance procedure. - [sighs] I understand you don't wanna answer my questions… - I'm answering your questions. - …because it'll reveal that you are - complicit in something totally immoral. - [Natalie] What's immoral is...
3e.srt,93,94,"00:08:36,683 --> 00:08:39,394","00:08:39,477 --> 00:08:42,438",81,"00:08:36,683 --> 00:08:42,438",- [audience laughing] - [character 1] Tell me it's not true.,- [sighing] - [remote control clicking] - [audience laughing] - [character 1] Tell me it's not true.
3e.srt,97,98,"00:08:48,153 --> 00:08:50,073","00:08:50,113 --> 00:08:54,535",84,"00:08:48,153 --> 00:08:54,535","probably into the afternoon, just as we predicted yesterday. [chuckles]","[reporter] …continuing through the greater basin, probably into the afternoon, just as we predicted yesterday. [chuckles]"
3e.srt,103,104,"00:09:05,879 --> 00:09:08,674","00:09:08,757 --> 00:09:10,175",89,"00:09:05,879 --> 00:09:10,175",and on into the weekend.,And those roads are going to remain icy throughout the week and on into the weekend.
3e.srt,112,113,"00:09:46,503 --> 00:09:50,132","00:09:50,215 --> 00:09:54,052",97,"00:09:46,503 --> 00:09:54,052","[stammers] …I'm not gonna reintegrate, you know?","Um, I just wanna let you know, uh… [stammers] …I'm not gonna reintegrate, you know?"
3e.srt,118,119,"00:10:10,777 --> 00:10:11,862","00:10:14,781 --> 00:10:18,994",102,"00:10:10,777 --> 00:10:18,994",you'd come in sometimes with red eyes.,At work… you'd come in sometimes with red eyes.
3e.srt,154,155,"00:13:21,051 --> 00:13:22,469","00:13:22,553 --> 00:13:25,597",137,"00:13:21,051 --> 00:13:25,597",care to read your first morning announcements as department head?,"But now that you're here, care to read your first morning announcements as department head?"
3e.srt,167,168,"00:14:03,927 --> 00:14:07,723","00:14:07,806 --> 00:14:12,811",149,"00:14:03,927 --> 00:14:12,811","Oh, as a reminder, Post-it Notes are not to be put on faces.","- Please, everybody, don't do that. Um… - [shutter clicks] Oh, as a reminder, Post-it Notes are not to be put on faces."
3e.srt,174,175,"00:14:27,951 --> 00:14:29,786","00:14:31,079 --> 00:14:34,249",155,"00:14:27,951 --> 00:14:34,249","Well, I've never seen a resignation request get such a quick turnaround.","Oh, um, uh… Well, I've never seen a resignation request get such a quick turnaround."
3e.srt,177,178,"00:14:44,885 --> 00:14:48,013","00:14:49,723 --> 00:14:50,724",157,"00:14:44,885 --> 00:14:50,724",was denied.,"Lastly, Helly's resignation request, uh, was denied."
3e.srt,207,208,"00:17:36,974 --> 00:17:40,143","00:17:40,227 --> 00:17:42,437",186,"00:17:36,974 --> 00:17:42,437",- [chuckles] - …and what the fuck are you wearing?,"Kay, two things. How do you know what cubist form is… - [chuckles] - …and what the fuck are you wearing?"
3e.srt,216,217,"00:19:22,621 --> 00:19:25,082","00:19:29,503 --> 00:19:32,589",194,"00:19:22,621 --> 00:19:32,589","[Ms. Cobel, echoing] What did he tell her after the announcement?","- Yes? - [Mr. Milchick speaking, indistinct] [Ms. Cobel, echoing] What did he tell her after the announcement?"
3e.srt,224,225,"00:20:02,077 --> 00:20:04,677","00:20:05,497 --> 00:20:06,498",201,"00:20:02,077 --> 00:20:06,498",I'm coming.,"- Uh-huh. [sighing] Uh-huh. - [Mr. Milchick continues, indistinct] I'm coming."
3e.srt,255,256,"00:22:16,253 --> 00:22:19,006","00:22:19,089 --> 00:22:20,409",231,"00:22:16,253 --> 00:22:20,409",and try to convince me that I do.,So don't burst into the bathroom with your pathetic boss voice on and try to convince me that I do.
3e.srt,265,266,"00:22:47,659 --> 00:22:49,661","00:22:49,745 --> 00:22:53,290",240,"00:22:47,659 --> 00:22:53,290",high-stress exchanges like that so fresh off your food poisoning.,- Okay. - I am troubled by you having high-stress exchanges like that so fresh off your food poisoning.
3e.srt,272,273,"00:23:05,761 --> 00:23:08,805","00:23:08,889 --> 00:23:12,518",246,"00:23:05,761 --> 00:23:12,518","pencil erasers and waffle parties, as though that's why we're here.","Dylan was going on all yesterday about incentives, pencil erasers and waffle parties, as though that's why we're here."
3e.srt,303,304,"00:25:02,836 --> 00:25:06,924","00:25:07,799 --> 00:25:09,426",276,"00:25:02,836 --> 00:25:09,426",he'd still be here.,"If Petey were the tone-setter you're lionizing him as, he'd still be here."
3e.srt,322,323,"00:26:27,337 --> 00:26:31,508","00:26:31,592 --> 00:26:34,028",294,"00:26:27,337 --> 00:26:34,028","- [Irving] No, I don't think so. - [Dylan] Best delt, 30 bucks.","[Dylan] No, uh, my guess is that they do it piecemeal per muscle. So… - [Irving] No, I don't think so. - [Dylan] Best delt, 30 bucks."
3e.srt,329,330,"00:26:46,273 --> 00:26:49,419","00:26:49,443 --> 00:26:51,504",300,"00:26:46,273 --> 00:26:51,504",- You've never noticed my lats? - …I assure you. Never once.,"- [Irving] The center of a good physique. - [Dylan] You are alone on this one, Irv… - You've never noticed my lats? - …I assure you. Never once."
3e.srt,331,332,"00:26:51,528 --> 00:26:56,658","00:27:03,999 --> 00:27:05,959",301,"00:26:51,528 --> 00:27:05,959",- [inhales sharply] - [Mark] Thirsty?,[Irving] You don't understand why my posture's ramrod straight. You see how… - [inhales sharply] - [Mark] Thirsty?
3e.srt,334,335,"00:27:09,213 --> 00:27:12,466","00:27:12,549 --> 00:27:17,346",303,"00:27:09,213 --> 00:27:17,346",the code detectors can read messages hidden inside the body as well.,"Hey, uh, just in case you find this relevant for some reason, the code detectors can read messages hidden inside the body as well."
3e.srt,337,338,"00:27:26,563 --> 00:27:31,235","00:27:31,318 --> 00:27:34,613",305,"00:27:26,563 --> 00:27:34,613",I really can't recommend honesty enough.,"And when he asks how long ago you ingested it, I really can't recommend honesty enough."
3e.srt,348,349,"00:28:12,943 --> 00:28:16,363","00:28:16,446 --> 00:28:18,740",315,"00:28:12,943 --> 00:28:18,740","and it's poetically imperfect, to be sure.","I authored it myself, and of course, it falls outside corporate canon, and it's poetically imperfect, to be sure."
3e.srt,350,351,"00:28:18,824 --> 00:28:22,828","00:28:22,911 --> 00:28:26,665",316,"00:28:18,824 --> 00:28:26,665","which was necessary to further the narrative, but regrettable.","There's a slant rhyme in the second verse, of ""Ambrose"" to ""ban those,"" which was necessary to further the narrative, but regrettable."
3e.srt,354,355,"00:28:31,670 --> 00:28:34,590","00:28:34,673 --> 00:28:36,758",319,"00:28:31,670 --> 00:28:36,758","- but I think you'll find… - [Helly] ""Eagan bingo""?","[Irving] And it certainly wasn't my intent to slight him further, - but I think you'll find… - [Helly] ""Eagan bingo""?"
3e.srt,357,359,"00:28:38,760 --> 00:28:42,264","00:28:44,433 --> 00:28:46,810",321,"00:28:38,760 --> 00:28:46,810","- Hey, what the hell is Eagan bingo? - [speaking, indistinct]","- Oh. W-We shouldn't, right? This... - [Irving] …for when we arrive… - Hey, what the hell is Eagan bingo? - [speaking, indistinct] It's how you don't die of boredom in the perpetuity wing."
3e.srt,360,361,"00:28:46,894 --> 00:28:48,896","00:28:48,979 --> 00:28:50,689",322,"00:28:46,894 --> 00:28:50,689",for everyone except Irv to bond.,"And come on, it'll be an excellent opportunity for everyone except Irv to bond."
3e.srt,373,374,"00:29:28,018 --> 00:29:30,854","00:29:30,938 --> 00:29:34,358",334,"00:29:28,018 --> 00:29:34,358",and I'm just wondering what you're up to. It's rare seeing you out of your hole.,"- Dylan. - [Dylan] What? I think you guys are cool, and I'm just wondering what you're up to. It's rare seeing you out of your hole."
3e.srt,400,401,"00:31:26,261 --> 00:31:29,431","00:31:29,515 --> 00:31:34,394",360,"00:31:26,261 --> 00:31:34,394",there were some troubling signs of possible… reintegration.,"Not to be alarmist, but prior to his departure, there were some troubling signs of possible… reintegration."
3e.srt,402,404,"00:31:35,354 --> 00:31:38,065","00:31:47,908 --> 00:31:48,909",361,"00:31:35,354 --> 00:31:48,909","- [speaking continues, indistinct] - [static feedback continues]","[the Board speaking on earpiece, indistinct] - [speaking continues, indistinct] - [static feedback continues] Okay. [chuckles]"
3e.srt,405,406,"00:31:48,992 --> 00:31:52,037","00:31:52,120 --> 00:31:55,374",362,"00:31:48,992 --> 00:31:55,374",that the severance procedure is provenly irreversible.,"So, the Board is conveying pretty strongly that the severance procedure is provenly irreversible."
3e.srt,410,411,"00:32:02,589 --> 00:32:05,592","00:32:05,676 --> 00:32:07,845",366,"00:32:02,589 --> 00:32:07,845",by the quarterly deadline in three weeks.,"While, of course, getting MDR to their projected numbers by the quarterly deadline in three weeks."
3e.srt,428,429,"00:32:57,019 --> 00:32:59,897","00:32:59,980 --> 00:33:01,773",383,"00:32:57,019 --> 00:33:01,773",and that's why they reduced them down to two.,"O&D tried a violent coup on the others decades ago, and that's why they reduced them down to two."
3e.srt,440,441,"00:33:25,088 --> 00:33:28,091","00:33:28,175 --> 00:33:31,720",394,"00:33:25,088 --> 00:33:31,720","and I'm wearing your face, and they're like, ""Whose face is that?""","Like, I'm imagining them rounding a corner, and we're all blood-soaked, and I'm wearing your face, and they're like, ""Whose face is that?"""
3e.srt,447,448,"00:34:10,676 --> 00:34:13,303","00:34:13,846 --> 00:34:16,764",400,"00:34:10,676 --> 00:34:16,764","and know the children of my blood.""","""Come now, children of my industry, and know the children of my blood."""
3e.srt,454,455,"00:35:25,209 --> 00:35:28,295","00:35:28,378 --> 00:35:34,593",406,"00:35:25,209 --> 00:35:34,593",because people have begun to ask what I see as my life's great achievement.,"[Kier Eagan] I know that death is near upon me, because people have begun to ask what I see as my life's great achievement."
3e.srt,457,458,"00:35:41,266 --> 00:35:48,106","00:35:48,190 --> 00:35:52,236",408,"00:35:41,266 --> 00:35:52,236",from which are derived every human soul.,"In my life, I have identified four components, which I call tempers, from which are derived every human soul."
3e.srt,460,461,"00:35:59,117 --> 00:36:04,790","00:36:04,873 --> 00:36:06,625",410,"00:35:59,117 --> 00:36:06,625",that resides in him.,Each man's character is defined by the precise ratio that resides in him.
3e.srt,463,464,"00:36:12,965 --> 00:36:17,511","00:36:17,594 --> 00:36:21,306",412,"00:36:12,965 --> 00:36:21,306",then the world shall become but your appendage.,"Should you tame the tempers as I did mine, then the world shall become but your appendage."
3e.srt,465,466,"00:36:21,390 --> 00:36:25,102","00:36:25,185 --> 00:36:30,482",413,"00:36:21,390 --> 00:36:30,482","that I hope to pass on to all of you, my children.","It is this great and consecrated power that I hope to pass on to all of you, my children."
3e.srt,467,471,"00:36:32,693 --> 00:36:34,862","00:36:47,666 --> 00:36:51,795",414,"00:36:32,693 --> 00:36:51,795","either a true Eagan or anyone working in this Lumon family,","[Myrtle Eagan] I think that to be an Eagan, either a true Eagan or anyone working in this Lumon family, what you are is the keeper of an ethos, a compact of values that we have long held as precious, and which I do believe will one day save this world."
3e.srt,472,473,"00:36:51,879 --> 00:36:54,298","00:36:54,381 --> 00:36:56,101",415,"00:36:51,879 --> 00:36:56,101","- through my blood… - Oh, look, you got one.","And that ethos goes all the way back - through my blood… - Oh, look, you got one."
3e.srt,475,478,"00:36:58,552 --> 00:37:00,846","00:37:07,102 --> 00:37:08,729",417,"00:36:58,552 --> 00:37:08,729",my father would make me whisper…,"- It's okay if you cry. - [Myrtle] When I was a girl, my father would make me whisper… - She was five CEOs ago. - [Myrtle continues, indistinct] They'd never had a woman before."
3e.srt,488,489,"00:37:47,017 --> 00:37:52,189","00:37:52,272 --> 00:37:58,278",427,"00:37:47,017 --> 00:37:58,278",that has been actively caring for mankind since 1866.,But then I learned that I work for a company that has been actively caring for mankind since 1866.
3e.srt,525,526,"00:40:33,767 --> 00:40:38,105","00:40:38,188 --> 00:40:39,565",463,"00:40:33,767 --> 00:40:39,565",not a bingo match.,"It's the living soul of Lumon and everything she stands for, not a bingo match."
3e.srt,531,532,"00:40:52,119 --> 00:40:54,705","00:40:54,788 --> 00:40:57,207",468,"00:40:52,119 --> 00:40:57,207",with jokes and impiety.,"So, of course, you'd pervert our founder's message with jokes and impiety."
3e.srt,570,571,"00:46:26,411 --> 00:46:29,831","00:46:29,915 --> 00:46:32,626",506,"00:46:26,411 --> 00:46:32,626",and only in me shall their stain live on.,"None may atone for my actions but me, and only in me shall their stain live on."
3e.srt,572,573,"00:46:33,836 --> 00:46:36,505","00:46:36,588 --> 00:46:38,966",507,"00:46:33,836 --> 00:46:38,966",my fall cut short by those with wizened hands.,"I am thankful to have been caught, my fall cut short by those with wizened hands."
3e.srt,579,580,"00:47:00,112 --> 00:47:02,990","00:47:04,032 --> 00:47:07,327",513,"00:47:00,112 --> 00:47:07,327",and only in me shall their stain live on.,"None may atone for my actions but me, and only in me shall their stain live on."
3e.srt,581,582,"00:47:07,911 --> 00:47:09,955","00:47:10,539 --> 00:47:13,208",514,"00:47:07,911 --> 00:47:13,208",my fall cut short by those with wizened hands.,"I am thankful to have been caught, my fall cut short by those with wizened hands."
4e.srt,31,32,"00:06:41,360 --> 00:06:43,737","00:06:43,820 --> 00:06:46,406",31,"00:06:41,360 --> 00:06:46,406",you feel you should check on her progress?,"- Okay? - I wonder if, as department chief, you feel you should check on her progress?"
4e.srt,40,41,"00:07:05,968 --> 00:07:07,278","00:07:07,302 --> 00:07:08,446",39,"00:07:05,968 --> 00:07:08,446",- where this office is? - Dylan!,Exactly how the wet fuck do you know - where this office is? - Dylan!
4e.srt,42,43,"00:07:08,470 --> 00:07:12,641","00:07:12,724 --> 00:07:15,018",40,"00:07:08,470 --> 00:07:15,018",- and she'd left directions. - Give us them reversed.,"My... My predecessor, Alice K., came here once when they still did the summits, - and she'd left directions. - Give us them reversed."
4e.srt,46,49,"00:07:17,855 --> 00:07:19,064","00:07:25,529 --> 00:07:27,489",43,"00:07:17,855 --> 00:07:27,489","Irving, I kept thinking about what you said","Thank you. Well… Irving, I kept thinking about what you said about being excited for the new handbook totes, and maybe you were kidding and teasing."
4e.srt,51,53,"00:07:29,449 --> 00:07:32,703","00:07:36,123 --> 00:07:37,708",45,"00:07:29,449 --> 00:07:37,708","the anticipation could distract from your work,","Okay, good. I've been fretting, though, because you mentioned the anticipation could distract from your work, which was the opposite of my intent."
4e.srt,61,63,"00:07:59,646 --> 00:08:02,316","00:08:06,987 --> 00:08:10,991",53,"00:07:59,646 --> 00:08:10,991","if an informal tour of O&D ever sounds refreshing,","Again, I know you... you work hard, so… if an informal tour of O&D ever sounds refreshing, I'd be happy to personally offer that to Irving and any one of you."
4e.srt,74,75,"00:08:50,948 --> 00:08:52,699","00:08:54,076 --> 00:08:55,077",64,"00:08:50,948 --> 00:08:55,077",Irv...,- He's gonna die. - [footsteps approaching] Irv...
4e.srt,82,83,"00:09:52,217 --> 00:09:53,927","00:09:54,011 --> 00:09:56,889",71,"00:09:52,217 --> 00:09:56,889","you apologized correctly, and now you're out.","You know, the important thing is, you apologized correctly, and now you're out."
4e.srt,84,87,"00:09:57,931 --> 00:09:59,451","00:10:05,522 --> 00:10:08,609",72,"00:09:57,931 --> 00:10:08,609","by thinking about something you're really sorry about,","What you gotta do is trick the machine by thinking about something you're really sorry about, so I like to imagine my outie's love-made with a MILF or two, which is obviously badass, but I do pity the husbands."
4e.srt,106,107,"00:11:46,540 --> 00:11:51,086","00:11:51,170 --> 00:11:54,047",91,"00:11:46,540 --> 00:11:54,047",when you guys put up The Youthful Convalescence of Kier.,"It's so dumb, but I actually cried when you guys put up The Youthful Convalescence of Kier."
4e.srt,112,113,"00:12:14,276 --> 00:12:18,989","00:12:19,072 --> 00:12:21,283",96,"00:12:14,276 --> 00:12:21,283",it ends up back here.,"Once the hall art's been cycled through all the departments, it ends up back here."
4e.srt,120,121,"00:12:45,390 --> 00:12:48,435","00:12:48,977 --> 00:12:53,190",103,"00:12:45,390 --> 00:12:53,190","more perfect for the struggle.""","""Rise up from your deathbed and sally forth, more perfect for the struggle."""
4e.srt,142,143,"00:15:43,318 --> 00:15:45,529","00:15:45,612 --> 00:15:47,656",124,"00:15:43,318 --> 00:15:47,656",lecturing me on following the rules.,"- [sighs] - You're such a hypocrite, lecturing me on following the rules."
4e.srt,168,169,"00:16:49,718 --> 00:16:52,721","00:16:52,804 --> 00:16:55,432",149,"00:16:49,718 --> 00:16:55,432",in the way that Kier would've wanted.,And we deal with the uncertainty it brings us in the way that Kier would've wanted.
4e.srt,171,172,"00:17:00,521 --> 00:17:04,107","00:17:04,733 --> 00:17:07,277",151,"00:17:00,521 --> 00:17:07,277",be less interested in being your family.,"I could not, with a razor to my throat, be less interested in being your family."
4e.srt,181,182,"00:17:59,580 --> 00:18:00,860","00:18:00,914 --> 00:18:03,101",160,"00:17:59,580 --> 00:18:03,101",but I thought it best not to break the chain of command.,"I was going to get Mr. Milchick, but I thought it best not to break the chain of command."
4e.srt,208,210,"00:19:35,467 --> 00:19:38,303","00:19:43,183 --> 00:19:46,478",186,"00:19:35,467 --> 00:19:46,478","so I can tape a resignation to my outie right fucking now,","What's happening is, you're going to give me a video camera so I can tape a resignation to my outie right fucking now, or you're going to have to explain to her why she's missing four fingers."
4e.srt,218,219,"00:20:11,795 --> 00:20:13,422","00:20:14,339 --> 00:20:16,758",194,"00:20:11,795 --> 00:20:16,758","could you get the video camera, please?","Mr. Milchick, could you get the video camera, please?"
4e.srt,230,231,"00:21:56,650 --> 00:21:57,943","00:21:58,944 --> 00:22:01,822",205,"00:21:56,650 --> 00:22:01,822",I watched your video asking that I resign.,"[Helly] Helly, I watched your video asking that I resign."
4e.srt,233,234,"00:22:06,577 --> 00:22:08,137","00:22:08,203 --> 00:22:13,417",207,"00:22:06,577 --> 00:22:13,417",but now Ms. Cobel says you threatened to cut off your fingers?,"I assumed that would resolve the issue, but now Ms. Cobel says you threatened to cut off your fingers?"
4e.srt,242,243,"00:22:45,657 --> 00:22:49,494","00:22:50,078 --> 00:22:53,540",215,"00:22:45,657 --> 00:22:53,540",know that I will keep you alive long enough to horribly regret that.,"And if you ever do anything to my fingers, know that I will keep you alive long enough to horribly regret that."
4e.srt,247,248,"00:23:22,236 --> 00:23:24,988","00:23:25,072 --> 00:23:29,618",219,"00:23:22,236 --> 00:23:29,618","""Scroll down to explore our rustic birthing cabins.""","No, thanks. Uh… ""Scroll down to explore our rustic birthing cabins."""
4e.srt,250,251,"00:23:33,080 --> 00:23:38,418","00:23:38,961 --> 00:23:40,041",221,"00:23:33,080 --> 00:23:40,041","[sibling] Okay, sure, fine.","It looks more like a shitty ski resort than a birthing center to me, but… [sibling] Okay, sure, fine."
4e.srt,270,271,"00:25:30,739 --> 00:25:33,784","00:25:33,867 --> 00:25:35,953",240,"00:25:30,739 --> 00:25:35,953",following his funeral on Sunday.,His corpse is scheduled to be destroyed by cremation following his funeral on Sunday.
4e.srt,286,287,"00:26:57,117 --> 00:27:02,623","00:27:02,706 --> 00:27:06,376",255,"00:26:57,117 --> 00:27:06,376",so I thought maybe I... I... I knew him. What are you doing here?,"I... I'm... You know, the... the news report said that he worked at Lumon, so I thought maybe I... I... I knew him. What are you doing here?"
4e.srt,293,294,"00:27:24,520 --> 00:27:26,522","00:27:26,605 --> 00:27:27,856",261,"00:27:24,520 --> 00:27:27,856",I'll wait right here for you.,"If you'd like to go in and pay your respects, I'll wait right here for you."
4e.srt,322,324,"00:30:31,665 --> 00:30:32,958","00:30:35,419 --> 00:30:37,671",289,"00:30:31,665 --> 00:30:37,671",the best way to deal with a fucked-up situation in your life,Do you ever think that maybe the best way to deal with a fucked-up situation in your life isn't to just shut your brain off half the time?
4e.srt,334,351,"00:31:06,992 --> 00:31:09,077","00:32:08,011 --> 00:32:10,973",299,"00:31:06,992 --> 00:32:10,973","♪ Don't forget, my son ♪","♪ Say your prayers, little one ♪ ♪ Don't forget, my son ♪ ♪ To include everyone ♪ ♪ Tuck you in, warm within ♪ ♪ Keep you free from sin ♪ ♪ Till the sandman, he comes ♪ ♪ Sleep with one eye open ♪ ♪ Gripping your pillow tight ♪ ♪ Exit light ♪ ♪ Enter night ♪ ♪ Grain of sand ♪ ♪ We're off to never-never land ♪ ♪ Something's wrong, shut the light ♪ ♪ Heavy thoughts tonight And they aren't of Snow White ♪ ♪ Dreams of war, dreams of liars ♪ ♪ Dreams of dragon's fire ♪ ♪ And of things that will bite ♪ ♪ Sleep with one eye open ♪"
4e.srt,353,371,"00:32:12,140 --> 00:32:14,852","00:33:10,157 --> 00:33:11,867",301,"00:32:12,140 --> 00:33:11,867",♪ Exit light ♪,"♪ Gripping your pillow tight ♪ ♪ Exit light ♪ ♪ Enter night ♪ ♪ Take my hand ♪ ♪ We're off to never-never land ♪ ♪ I pray the Lord my soul to keep ♪ ♪ I pray the Lord my soul to keep ♪ ♪ And if I die before I wake ♪ [June] ♪ And if I die before I wake ♪ ♪ I pray the Lord my soul to take ♪ [June] ♪ I pray the Lord my soul to take ♪ ♪ Hush, little baby, don't say a word ♪ ♪ And never mind that noise you heard ♪ - ♪ It's just the monster under your bed ♪ - [drill whirring] - ♪ In your closet, in your head ♪ - ♪ In your head ♪ ♪ Exit light ♪ ♪ Enter night ♪ ♪ Grain of sand ♪ ♪ We're off to never-never land ♪"
4e.srt,386,387,"00:34:04,127 --> 00:34:05,629","00:34:07,381 --> 00:34:10,467",316,"00:34:04,127 --> 00:34:10,467","So, was the funeral just too sad, or...","Our Father, who art in heaven… So, was the funeral just too sad, or..."
4e.srt,415,416,"00:38:46,827 --> 00:38:49,830","00:38:49,913 --> 00:38:51,123",344,"00:38:46,827 --> 00:38:51,123",[Irving] He could slip.,"Such a lovely vista, but I keep thinking… [Irving] He could slip."
4e.srt,418,420,"00:38:54,960 --> 00:38:59,756","00:39:03,552 --> 00:39:04,803",346,"00:38:54,960 --> 00:39:04,803","to take an interest like you did, so…","It was a thrill to have someone from MDR come see us, to take an interest like you did, so… if I embarrassed myself..."
4e.srt,440,442,"00:40:10,619 --> 00:40:13,038","00:40:17,209 --> 00:40:19,837",366,"00:40:10,619 --> 00:40:19,837","and through ye, I will whisper on","You are my mouth, and through ye, I will whisper on when I am 10 centuries demised."""
4e.srt,447,448,"00:40:37,938 --> 00:40:40,315","00:40:40,399 --> 00:40:45,195",371,"00:40:37,938 --> 00:40:45,195",abstaining from my own money to rely on the charity of strangers.,"But I've lived abroad as a vagrant, abstaining from my own money to rely on the charity of strangers."
4e.srt,451,452,"00:40:55,330 --> 00:40:57,666","00:40:59,042 --> 00:41:01,211",374,"00:40:55,330 --> 00:41:01,211","not the other way around.""","Your job needs you, not the other way around."""
4e.srt,472,473,"00:44:17,032 --> 00:44:19,159","00:44:21,161 --> 00:44:23,080",394,"00:44:17,032 --> 00:44:23,080",breaking down walls.,"""E is for energy… breaking down walls."
4e.srt,474,476,"00:44:24,373 --> 00:44:26,625","00:44:34,132 --> 00:44:38,345",395,"00:44:24,373 --> 00:44:38,345","- of home and of earth."" - [clicking, whirring continues]","S is for stewardship, - of home and of earth."" - [clicking, whirring continues] ""T is for terror, which gives us more worth."
4e.srt,477,478,"00:44:42,266 --> 00:44:44,184","00:44:45,644 --> 00:44:47,646",396,"00:44:42,266 --> 00:44:47,646",which observe us with love.,"I is for eyes, which observe us with love."
