"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"215","00:16:46,924","00:16:52,221","ఆ ఒప్పందాన్ని ఒప్పుకో. సరేనా? ఒప్పుకో.","T... Take the deal. Okay? Plea out."
"216","00:16:56,975","00:16:59,603","**[NO TELUGU MATCH FOUND]**","[sighs]"
"217","00:17:01,230","00:17:11,698","సరే మరి. యునైటెడ్ స్టేట్స్ వర్సెస్ జేమ్స్ కీన్ కేసులో… మిస్టర్ బోమోంట్, మీతో ప్రతివాది ఒక ఒప్పందాంగీకారానికి వచ్చారని నేను భావించవచ్చా?","Okay. In the case of the United States versus James Keene… Mr. Beaumont, am I to understand that the defendant has entered into a plea agreement with your office?"
"218","00:17:12,866","00:17:14,076","అవును, యువర్ హానర్.","He has, Your Honor."
"219","00:17:14,992","00:17:19,079","మరి మిస్టర్ స్టయిన్బెక్, దేనికి అంగీకరిస్తున్నారో మీ క్లయింట్ కి పూర్తిగా తెలుసు కదా?","[judge] And Mr. Steinbeck, is your client fully aware of what he's pleading to today?"
"220","00:17:20,207","00:17:21,208","తెలుసు, యువర్ హానర్.","He is, Your Honor."
"221","00:17:23,710","00:17:24,711","మిస్టర్ కీన్.","[judge] Mr. Keene."
"222","00:17:36,139","00:17:37,641","మీ నాన్నగారు మాజీ పోలీసు కదా?","Police officer's son, correct?"
"223","00:17:38,976","00:17:40,227","అవును, సర్.","Yes, sir."
"224","00:17:41,019","00:17:43,272","కాంకకీ హై స్కూలులో ఉన్నప్పుడు మేటి క్రీడాకారులు మీరు.","Star athlete at Kankakee High."
"225","00:17:43,355","00:17:46,441","కొన్ని స్థానిక చారిటీలకు ఉదారంగానే విరాళాలు ఇచ్చినట్టు కూడా ఉన్నారు.","I see you're quite generous with a few local charities."
"226","00:17:47,442","00:17:57,369","కానీ నేడు మాదక ద్రవ్యాల అమ్మకానికి, వర్తకానికి పాల్పడుతున్నట్టు, అలాగే వాటికి కావలసిన సామాగ్రి మీ దగ్గర ఉన్నట్టు, ఇంకా అనేక చట్టవిరుద్ధ తుపాకులు ఉన్నట్టు మీరు అంగీకరిస్తున్నారు.","But what you're pleading guilty to today is the sale and trafficking of narcotics, the possession of paraphernalia associated with the same, and possession of multiple illegal firearms."
"227","00:17:58,829","00:18:01,456","వీటన్నింటికీ ఒప్పుకుంటున్నారా?","So, how plead you?"
"228","00:18:02,875","00:18:03,876","నేరాన్ని అంగీకరిస్తున్నాను.","Guilty."
"229","00:18:04,793","00:18:11,175","మిస్టర్ కీన్, మీ వద్ద మాదక ద్రవ్యాలు ఎంత మొత్తంలో లభించాయంటే, అవి చాలు మీకు పాతికేళ్ల శిక్షని విధించడానికి.","The sheer amount of narcotics that you trafficked in, Mr. Keene, is enough to push your sentence to 25 years."
"230","00:18:12,050","00:18:16,305","మీ కేసే కనుక విచారణకు వెళ్లుంటే, మీకు కనీసం ఆ పాతికేళ్ల శిక్ష పడి ఉండేది.","Which you most certainly would have gotten at minimum if your case had gone to trial."
"231","00:18:16,889","00:18:19,391","కానీ ఇవాళ మీరు తెలివిగా నేరాన్ని అంగీకరించారు.","But you did the smart thing today. You pled."
"232","00:18:20,517","00:18:26,940","అయినా కూడా, ఇవి గాక మీ దగ్గర ఆయుధాలు దొరికాయి, మీ మాదకద్రవ్యాలను కాపాడుకోవడానికి వాటిని ఇతరుల మీద ప్రయోగించడానికే అవి మీ దగ్గర ఉన్నాయని భావిస్తున్నాం.","Still, there are the weapons, which one presumes you were prepared to use against other human beings to protect your narcotics."
"233","00:18:28,567","00:18:42,664","కాబట్టి, ప్రతివాదిని యునైటెడ్ స్టేట్స్ అటార్నీ జనరల్ కస్టడీకి గానీ, లేదా ఆమె అధికారిక ప్రతినిధి కస్టడీకి గానీ, కనీసం 120 నెలల శిక్షాకాలనికి అప్పగించవలసిందిగా ఈ కోర్టు తీర్పు ఇస్తోంది.","Therefore, it is the judgment of the court the defendant be committed to the custody of the attorney general of the United States, or her authorized representative, for the minimum guideline term of 120 months."
"234","00:18:46,460","00:18:47,586","బంట్రోతు.","[judge] Bailiff."
"235","00:18:49,546","00:18:50,839","పదేళ్ళా?","Ten years?"
"236","00:18:50,923","00:18:53,926","పది ఏళ్లా? కామెడీయా?","Ten fucking years? Are you kidding me?"
"237","00:18:54,009","00:18:56,929","నువ్వు అబద్ధమాడావు, బోమోంట్! నాతో పచ్చి అబద్ధమాడావు!","You lied to me, Beaumont! You fucking lied to me!"
"238","00:19:01,725","00:19:05,521","ఏడు నెలల తర్వాత","**[NO ENGLISH MATCH FOUND]**"
"239","00:19:10,526","00:19:14,530","**[NO TELUGU MATCH FOUND]**","[guard 1 announcing on PA]"
"240","00:19:19,159","00:19:20,577","ఇది ఎందుకో తెలుసా?","You know what this is about?"
"241","00:19:22,538","00:19:24,081","దవాఖానా - మందుల దుకాణం దంత వైద్యశాల - రేడియాలజీ","**[NO ENGLISH MATCH FOUND]**"
"242","00:19:26,333","00:19:28,043","**[NO TELUGU MATCH FOUND]**","[buzzer sounds]"
"243","00:19:38,220","00:19:39,680","**[NO TELUGU MATCH FOUND]**","[knocking]"
"244","00:19:47,479","00:19:48,647","బేడీలు ఉంచాలా, తీసేయాలా?","[guard 2] On or off?"
"245","00:19:49,314","00:19:50,315","తీసేయాలి.","Off."
"246","00:19:53,485","00:19:55,153","**[NO TELUGU MATCH FOUND]**","[handcuffs clanking]"
"247","00:20:02,786","00:20:04,580","నేను స్పెషల్ ఏజెంట్ లారెన్ మెక్ కాలీని.","I'm Special Agent Lauren McCauley."
"248","00:20:04,663","00:20:06,456","అలా అయినా పిలవవచ్చు, లారెన్ అని అయినా పిలవవచ్చు.","You can call me that or Lauren."
"249","00:20:06,540","00:20:08,834","నీకు జింబో అని పిలవడం ఇష్టం లేదనుకుంటా.","I remember you don't like ""Jimbo."""
"250","00:20:09,626","00:20:10,669","జిమ్మీ అని పిలవండి.","Jimmy, please."
"251","00:20:12,004","00:20:13,505","నీకు మిస్టర్ బోమోంట్ తెలుసు కదా!","And you know Mr. Beaumont."
"252","00:20:16,925","00:20:22,514","మిస్టర్ బోమోంట్, నాకు పదేళ్ళ శిక్ష పడుతుందని తెలిసి కూడా అయిదేళ్లని అబద్దం చెప్పి నాచేత నేరాంగీకరం చేయించాడు.","Mr. Beaumont sandbagged me into accepting a five-year plea when he knew I'd get ten."
"253","00:20:22,598","00:20:23,807","నీకు గుర్తుంది అన్నమాట?","So you remember it?"
"254","00:20:24,474","00:20:26,268","పరోల్ కి కూడా దిక్కు లేదు.","[Jimmy] No possibility of parole."
"255","00:20:27,060","00:20:28,353","ఆ ఒప్పందానికి ఎవరైనా ఒప్పుకుంటారా?","Who takes that deal?"
"256","00:20:29,354","00:20:31,273","నువ్వు ఒప్పుకున్నావుగా.","You. [chuckles]"
"257","00:20:31,356","00:20:32,566","నువ్వు డ్రగ్స్ వ్యాపారివి.","You're a drug dealer."
"258","00:20:33,775","00:20:35,986","మాతో పెట్టుకున్నావు, ఇలా అనుభవిస్తున్నావు.","And you played chicken with us, and you lost."
"259","00:20:37,446","00:20:39,156","ఆ విషయాన్ని అంగీకరించు.","Embrace that concept."
"260","00:20:39,781","00:20:40,908","ఇక కూర్చో.","Now, sit down."
"261","00:20:42,034","00:20:43,202","**[NO TELUGU MATCH FOUND]**","[chuckles]"
"262","00:20:45,370","00:20:46,496","**[NO TELUGU MATCH FOUND]**","[Jimmy sighs]"
"263","00:20:49,666","00:20:51,627","జైలులో బాగానే నెట్టుకువస్తున్నావని విన్నానే.","I hear you're making a real go of prison."
"264","00:20:51,710","00:20:53,337","పెద్ద పెద్ద గొడవల్లో దూరడం లేదు.","No major beefs."
"265","00:20:53,420","00:20:58,008","పెద్ద పెద్ద ముఠాలతో సఖ్యంగానే ఉంటున్నట్టున్నావు, ఇంకా తెలియని ముఠాల జోలికి వెళ్లకుండా బాగానే తప్పించుకుంటున్నావు కూడా.","Seem to get along with most of the dominant gangs and successfully avoid the ones you don't know yet."
"266","00:20:58,091","00:21:02,054","ఇంకా… ఒక సైడ్ బిజినెస్ కూడా చేస్తున్నావే?","And… you've developed a sideline in here?"
"267","00:21:02,137","00:21:03,305","సూపర్ అంటే సూపర్.","No shit."
"268","00:21:04,306","00:21:05,307","అది కూడా అక్కడ రాసుందా?","That's in there?"
"269","00:21:05,390","00:21:11,396","నీకు వచ్చే లాభాల నుండి కూరగాయలను, కొవ్వు తీసేసిన మాంసాన్ని కొంటున్నావా?","You use your profits to buy fresh vegetables and lean cuts of meat?"
"270","00:21:11,480","00:21:12,523","జైలు ఆహారం చండాలంగా ఉంటుంది.","Prison food sucks."
"271","00:21:12,606","00:21:16,443","జైలు జీవితం కూడా అలాగే ఉంటుంది, కానీ నువ్వు అయితే ఇక్కడ కూడా బాగా లాగిస్తున్నట్టున్నావు.","So does prison life, but you seem to have grabbed it by the balls."
"272","00:21:17,653","00:21:19,780","ఇంతకీ ఈ సైడ్ బిజినెస్ ఏంటి?","[sniffs] What is this sideline, by the way?"
"273","00:21:22,491","00:21:23,617","ఒక సేవ, అంతే.","Just a service."
"274","00:21:23,700","00:21:25,285","అయ్యో, గొప్పలు చెప్పుకోవడం ఇష్టం లేదే పాపం.","Oh, he's so modest."
"275","00:21:25,369","00:21:26,912","నువ్వు పోర్న్ మ్యాగజీన్స్ ని అద్దెకి ఇస్తావు, కదా?","You rent porno mags, right?"
"276","00:21:27,538","00:21:31,291","""హస్లర్."" ""పెంట్ హౌస్."" ""బేర్లీ లీగల్.""","Hustler. Penthouse. Barely Legal."
"277","00:21:33,001","00:21:34,086","ఇంతకీ అది ఎలా చేస్తున్నావు ఏంటి?","How's that work?"
"278","00:21:35,170","00:21:37,464","అర్ధ గంట పాటు అద్దెకి ఇస్తాను.","They pay for half-hour blocks."
"279","00:21:38,423","00:21:41,260","అలా అయితే చాలా… రిటైల్ వాణిజ్యంలో దాన్ని ఏమంటారు? బ్రేకేజా?","Must be a lot of... What do they call it in retail? Breakage?"
"280","00:21:41,969","00:21:44,221","నా వస్తువులను నేను మారుస్తూ ఉంటాను.","Hmm. I turn my inventory over a lot."
"281","00:21:44,304","00:21:47,391","డ్రగ్స్ ని కూడా నువ్వు అలానే పిలిచావు. నీ ""వస్తువులు"" అని.","That's what you called drugs too. Your ""inventory."""
"282","00:21:47,933","00:21:49,309","టేపులలో నేను అలానే విన్నానులే.","At least on the tapes I heard."
"283","00:21:53,939","00:21:55,941","నువ్వు ఇక్కడ బాగానే విజృంభిస్తున్నావు, జిమ్మీ.","I'm not surprised you're thriving in here, Jimmy."
"284","00:21:56,024","00:21:57,067","నేనేమీ విజృంభించడం లేదు.","I'm not thriving."
"285","00:21:57,150","00:21:59,820","ఎంతైనా నీది ఆకట్టుకొనే వ్యక్తిత్వం. అందరికీ నచ్చేస్తావు.","Because you're a charming guy. Everyone likes you."
"286","00:21:59,903","00:22:06,910","ఎల్మ్ వుడ్ పార్క్ సోషల్ క్లబ్ లో నువ్వు మెక్సికన్ డ్రగ్ డీలర్స్ తో, కబ్రీనీ-గ్రీన్ బ్యాంగర్స్ తో, ఇంకా ట్రాక్ సూట్లలో ఉన్న స్థానిక గూంబాలతో మాట్లాడావని విన్నాను.","I've heard you talk to Mexican cartel guys, Cabrini-Green bangers, Outfit goombahs in their tracksuits at the Elmwood Park Social Club."
"287","00:22:06,994","00:22:08,704","అందరితో బాగా కలసిపోతావు.","You get along with everyone."
"288","00:22:10,205","00:22:11,623","నీలోని ఇంకో గుణాన్ని కూడా నేను గమనించాను.","I've noticed something else."
"289","00:22:11,707","00:22:15,794","కొంత సమయం గడిచాక, ఎక్కువగా వాళ్లే మాట్లాడతారు.","After a certain point, they do most of the talking."
"290","00:22:17,629","00:22:18,463","ఏమన్నారు?","I'm sorry?"
"291","00:22:18,547","00:22:23,468","నువ్వు చెప్పాలనుకున్న ఒకట్రెండు సరదా కథలను చెప్పేస్తావు, ఆ తర్వాత నువ్వు నింపాదిగా కూర్చుంటావు, వాళ్లు మాత్రం లొడాలొడా వాగడం కొనసాగిస్తారు.","You've got your patter, your funny story or two, but then you settle back and just let them run their mouths."
"292","00:22:23,552","00:22:25,053","నన్నే తీసుకో.","Take me."
"293","00:22:25,137","00:22:27,848","నీ కళ్లలోనే ఏదో మాయ ఉంది.","Something in those soulful eyes of yours."
"294","00:22:28,932","00:22:32,019","కదలకుండా, ప్రశాంతంగా కూర్చుంటావు.","The way you sit so still, so at peace with yourself."
"295","00:22:32,728","00:22:36,190","దానితో ఏదోకటి చెప్పేయాలని, అన్ని నిజాలను కక్కేయాలని నాకు అనిపిస్తుంది.","It makes me want to babble, man. Unlock myself."
"296","00:22:36,273","00:22:38,442","మీరు ఇంతకు ముందు ఏదో అన్నారే?","You mentioned a point a while back?"
"297","00:22:38,525","00:22:41,320","నీకేమైనా అర్జంట్ పని ఉందా? అలా అయితే నువ్వు ఆ పని చూసుకోవచ్చు.","You in a rush? 'Cause we can let you get back to it."
"298","00:22:43,197","00:22:44,656","ఏం పర్వాలేదు.","No. I'm fine."
"299","00:22:44,740","00:22:51,705","పోర్న్ అమ్ముతున్నావు, కూరగాయాలు కొనుక్కుంటున్నావు, ఇంకా నీ శిక్షాకాలంలో కేవలం తొమ్మిదేళ్ల మూడు నెలలే ఉన్నాయి.","You got porn to sell, veggies to procure, and only, hmm, nine years, three months left on your sentence?"
"300","00:22:51,788","00:22:54,082","-మీకేం కావాలో చెప్పండి. -నీ పనికి ఆటంకం కలిగించాలని మాకు లేదు.","- Just tell me what you want. - I don't wanna hold you up."
"301","00:22:54,166","00:22:55,792","నన్ను ఇక్కడికి ఎందుకు రమ్మన్నారో, అది చెప్పండి చాలు.","Just fucking tell me why I'm here."
"302","00:22:58,128","00:22:59,129","కోపం.","Temper."
"303","00:23:00,923","00:23:02,382","ఇతను అనుకుంటున్నంత ప్రశాంతమైనవాడేమీ కాదు.","Not as cool as he thinks."
"304","00:23:03,675","00:23:04,718","**[NO TELUGU MATCH FOUND]**","[clears throat]"
"305","00:23:10,140","00:23:14,853","నువ్వు వేరే జైలుకు బదిలీ అవ్వాలి, అక్కడ ఒకరిని మచ్చిక చేసుకొని, నేరాన్ని ఒప్పుకొనేలా చేయాలి.","We would like you to transfer to another prison and befriend someone to elicit a confession."
"306","00:23:16,396","00:23:19,650","మాకు శవం ఉండే ఖచ్చితమైన చోటు కావాలి.","We need the precise location of a dead body."
"307","00:23:23,111","00:23:24,530","మీకు కావాలా?","You need it?"
"308","00:23:24,613","00:23:30,160","నువ్వు చదవబోయే ఆ ఫైలులో ఉన్న వ్యక్తి పద్నాలుగు మంది మహిళలని చంపాడని, మేము అనుమానిస్తున్నాం. ఆ లెక్క ఇంకా ఎక్కువే ఉండవచ్చు కూడా.","We suspect that the man that you'll read about in that file has killed 14 women, maybe more."
"309","00:23:30,244","00:23:34,373","కానీ అతను కేవలం రెండే హత్యలు చేసినట్టు మేము రుజువు చేయగలిగాం.","But we only tied him to two. And we only have one of the bodies."
"310","00:23:34,456","00:23:37,876","మాకు మరో శవం ఆచూకీ కావాలి. మిగతా 12 శవాల ఆచూకీ దొరికినా పర్వాలేదు.","We'd like to find the other one. And maybe 12 more."
"311","00:23:41,630","00:23:44,091","ఇంతకీ ఇతను ఏ జైల్లో ఉన్నాడు?","And this prison where the guy is?"
"312","00:23:46,760","00:23:48,262","మిస్సోరీలో ఉన్న స్ప్రింగ్ ఫీల్డ్ లో.","It's in Springfield, Missouri."
"313","00:23:49,179","00:23:52,349","భద్రత కట్టుదిట్టంగా ఉంటుంది, తీవ్రమైన నేరాలకు పాల్పడినవారిని అక్కడ ఉంచుతారు.","Maximum security, specializing in the criminally insane."
"314","00:23:52,432","00:23:53,559","**[NO TELUGU MATCH FOUND]**","[chuckles]"
"315","00:23:56,645","00:24:10,742","అయితే… నన్ను నరకంలోకి అడుగుపెట్టమని, ఒక రాక్షసుడితో స్నేహం చేయమని, ఆ తర్వాత నింపాదిగా, ""హేయ్, ఆ 13 శవాలను ఎక్కడ పూడ్చి పెట్టావు?"" అని అడగమంటున్నారా?","So… you want me to check in to hell, cozy up to a fucking demon, and ask him all casual, ""Hey, so where'd you bury 13 bodies?"""
"316","00:24:12,452","00:24:13,579","అంతేనా?","Is that right?"
"317","00:24:14,746","00:24:16,331","**[NO TELUGU MATCH FOUND]**","[chuckles]"
"318","00:24:21,295","00:24:24,381","ఎంత డబ్బు ఇచ్చినా ఆ పని చేయను.","Not for all the fucking money in the world."
"319","00:24:27,926","00:24:29,178","మరి నీకు స్వేచ్ఛ ఇస్తామంటే?","How about freedom?"
"320","00:24:31,972","00:24:35,058","నీ జైలు శిక్ష మొత్తం రద్దు చేయబడుతుంది.","A complete commutation of your sentence."
"321","00:24:40,981","00:24:42,149","నేను ఆ జైలుకు బదిలీ అయితే?","If I transfer?"
"322","00:24:43,483","00:24:44,693","నువ్వు బదిలీ అవ్వాలి.","If you transfer."
"323","00:24:46,111","00:24:49,573","ఇంకా పట్రీషియా రైట్లర్ శవం ఎక్కడ ఉందో నువ్వు మాకు చెప్పాలి.","And if you get the location of Patricia Reitler's body."
"324","00:24:49,656","00:24:51,491","శవం దొరక్కపోతే, విడుదల కాలేవు.","No body, no release."
"325","00:24:53,076","00:24:55,787","శవం దిరికితేనే విడుదల.","No body, no release. [sighs]"
"326","00:25:03,962","00:25:04,962","నేను ఒప్పుకోను.","No."
"327","00:25:06,423","00:25:08,884","ఒప్పుకోవా? లేదు.","[Lauren] No? / [Jimmy] No."
"328","00:25:11,011","00:25:14,515","అతను పైకోర్టుకు అప్పీలు పెట్టుకున్నాడు. అది గెలిచి, విడుదల అయ్యి వెళ్లిపోగలడు.","[Lauren] His conviction's on appeal. He could win and walk."
"329","00:25:14,598","00:25:20,437","అదే జరిగితే, అతను ఏదోక తప్పు చేసి పట్టుబడేదాకా, మళ్లీ హత్యలు జరుగుతాయి.","If he walks, he'll kill again and again until he fucks up and gets caught."
"330","00:25:20,521","00:25:23,732","ఇప్పటికే పట్టుబడక ముందు పద్నాలుగు మంది అమ్మాయిలను చంపాడు.","The last time, he killed 14 girls before he got caught."
"331","00:25:23,815","00:25:25,984","వాటికి, నాకు ఏ సంబంధమూ ఉండదు కదా.","And it won't have anything to do with me."
"332","00:25:26,068","00:25:27,319","తప్పకుండా ఉంటుంది.","[Lauren] It will."
"333","00:25:27,402","00:25:30,239","అతడిని అడ్డుకొనే అవకాశం నీకు వచ్చినా నువ్వు అందుకోలేదు.","You had the chance to stop him, and you didn't take it."
"334","00:25:30,322","00:25:36,537","చూడండి, ఈ మహిళల విషయంలో జరిగినదానికి నేను చింతిస్తున్నాను, కానీ వాళ్లెవరో నాకు తెలీదు.","Look, I'm sorry about these women, but I don't know them."
"335","00:25:37,329","00:25:39,390","అతను విడుదలైనా కానీ, నన్ను అయితే చంపడు కదా.","And if he gets out, I won't know the next ones he kills."
"336","00:25:39,414","00:25:43,252","అది నాకు బాధాకరంగానే అనిపించవచ్చు, కానీ… ఇలాంటి అదృష్టం ఒక్కసారే తలుపు తడుతుంది.","I might be sad about it, but… This kind of deal won't walk through the door twice."
"337","00:25:43,335","00:25:54,555","కాబట్టి, ఒప్పందానికి ఎందుకు ఒప్పుకోలేదా అని పదేళ్లు బాధపడుతూ కూర్చొనే ముందు… ఫైలును ఒక్కసారి చూడు.","So, before you spend the next ten years wondering why you didn't take it… look at the file."
"338","00:26:01,270","00:26:05,023","ఎంతైనా, అది చదవడానికి చాలా ఆసక్తికరంగా ఉంటుంది.","At the very least, it'll make unique reading material."
"339","00:26:10,571","00:26:12,155","నీ లాయర్ దగ్గర మా కాంటాక్ట్ సమాచారం ఉంది.","Your attorney has our contact info."
"340","00:26:19,705","00:26:21,290","**[NO TELUGU MATCH FOUND]**","[exhales deeply]"
"341","00:26:26,336","00:26:27,379","**[NO TELUGU MATCH FOUND]**","[grunts]"
"342","00:26:45,981","00:26:48,317","ఫెడరల్ బ్యూరో ఆఫ్ ఇన్వెస్టిగేషన్ లారెన్స్ హాల్ కేసు చరిత్ర","**[NO ENGLISH MATCH FOUND]**"
"343","00:26:48,400","00:26:50,319","డిటెక్టివ్ బ్రయన్ మిల్లర్ కేసు ఫైళ్ళు, చీఫ్ ఇన్వెస్టిగేటర్","**[NO ENGLISH MATCH FOUND]**"
"344","00:26:50,402","00:26:52,779","వర్మిలియన్ కౌంటీ షెరిఫ్ డిపార్టుమెంట్ జార్జ్ టౌన్, ఇల్లినాయి 1993-1996","**[NO ENGLISH MATCH FOUND]**"
"345","00:26:52,863","00:26:54,948","అదరగొట్టేయ్, బ్రూక్! జార్జ్ టౌన్, ఇల్లినాయి","Come on, Brooke!"
"346","00:26:55,032","00:26:58,452","సెప్టెంబర్ 10, 1993 నాలుగు సంవత్సరాల ముందు బాగా ఆడు, బ్రూకీ!","[spectator] Come on, Brookie!"
"347","00:26:58,535","00:27:00,787","-భలే పట్టేసుకుందే. -దేవుడా. అవును!","- She hung onto it. - Holy shit. She did!"
"348","00:27:00,871","00:27:01,955","సరే, ఓహ్…","Okay, o..."
"349","00:27:02,039","00:27:04,267","-హనీ, నువ్వు వెళ్లాల్సింది ఇటు పక్కకి! -హనీ, ఇటు పక్కకి వెళ్లు!","- Honey, you're going the wrong direction! - Honey, the other way!"
"350","00:27:04,291","00:27:06,251","-అటు కాదు వెళ్లాల్సింది! -ఇటు వైపుకు పద!","- Wrong direction! - The other way!"
"351","00:27:07,544","00:27:08,921","**[NO TELUGU MATCH FOUND]**","[whistle blows]"
"352","00:27:11,381","00:27:13,300","చాలా వేగంగా పరుగెత్తుతోంది.","Well, she runs pretty fast."
"353","00:27:13,383","00:27:16,220","అవును. బాగా పరుగెత్తుతుంది, కదా?","[chuckles] Yeah. Not bad, right?"
"354","00:27:16,303","00:27:18,263","**[NO TELUGU MATCH FOUND]**","[police radio chatter]"
"355","00:27:18,347","00:27:20,307","డిన్నర్ కి ఇంటికి వస్తాడా?","Will he be home for dinner?"
"356","00:27:20,390","00:27:21,558","రాకపోవచ్చు.","Not likely."
"357","00:27:22,476","00:27:23,852","జెస్సికా రోచ్ శవం దొరికింది.","We found Jessica Roach."
"358","00:27:34,780","00:27:37,574","ఎవరి స్థానాల్లో వారు ఉండండి. బాల్ పెడుతున్నాను. ఫస్ట్ డౌన్.","Line it up. Here we go. First down."
"359","00:27:39,159","00:27:43,872","పెర్రీస్విల్, ఇండియానా","**[NO ENGLISH MATCH FOUND]**"
"360","00:27:49,127","00:27:51,129","వర్మిలియన్ కౌంటీ షెరిఫ్","**[NO ENGLISH MATCH FOUND]**"
"361","00:27:51,213","00:27:52,464","**[NO TELUGU MATCH FOUND]**","[sighs]"
"362","00:27:55,676","00:27:57,386","**[NO TELUGU MATCH FOUND]**","[police radio chatter]"
"363","00:28:04,726","00:28:07,062","ఇండియానా రాష్ట్ర పోలీస్","**[NO ENGLISH MATCH FOUND]**"
"364","00:28:48,270","00:28:50,647","అక్కడ. అవును.","Over there. Yeah."
"365","00:29:32,439","00:30:09,309","**[NO TELUGU MATCH FOUND]**","[sighs]"
"366","00:30:39,965","00:30:41,842","అతను ఇక్కడే ఎక్కడో దిగాడు.","He stepped out right about here."
"367","00:30:42,342","00:30:43,343","చూడటానికి ఎలా ఉంటాడు?","What did he look like?"
"368","00:30:43,927","00:30:46,221","తెల్లజాతీయుడు. నాకు అంతకన్నా ఇంకేమీ కనిపించలేదు.","[witness] He was white. That's about all I saw."
"369","00:30:46,722","00:30:50,142","పొట్టివాడా? పొడగరా? బట్ట తలనా? కాదా?","Was he short? Tall? Bald? Not bald?"
"370","00:30:50,225","00:30:53,979","అంత బాగా నేను గమనించలేదు. అతను వ్యాన్ ఎక్కేసి వెళ్లిపోయాడు.","Uh… I didn't get a good look at him. He hopped in a van and drove off."
"371","00:30:54,605","00:30:55,856","ఆ వ్యాన్ రంగు ఏంటి?","What color van?"
"372","00:30:56,440","00:31:00,068","బూడిద రంగో, గోధుమ రంగో…","It was like a gray or brown..."
"373","00:31:00,569","00:31:02,863","అది రాత్రి కదా. పచ్చదో, నలుపుదో కూడా అయ్యుండవచ్చు.","It was night. It could have been green too, or black."
"374","00:31:03,572","00:31:05,199","కానీ అది ఖచ్చితంగా డాడ్జ్ కంపెనీదే.","I know it was a Dodge, for sure."
"375","00:31:06,909","00:31:11,622","వ్యాన్ రంగు తెలీదు కానీ, అది ఏ కంపెనీదో… నేను మెకానిక్ ని. డాడ్జ్ ని చూడగానే చెప్పేయగలను.","You don't know the color of the van, but you know… I'm a mechanic. I know a Dodge when I see one."
"376","00:31:20,422","00:31:23,175","అక్టోబర్, 1994","**[NO ENGLISH MATCH FOUND]**"
"377","00:31:23,258","00:31:27,721","వర్మిలియన్ కౌంటీ షెరిఫ్ డిపార్టుమెంట్. నేను మీకు ఏమైనా సాయపడగలనా? పదమూడు నెలల అనంతరం","[receptionist] Vermilion County Sheriff's Department. Can I help you?"
"378","00:31:27,804","00:31:29,306","ఉన్నారు.","He sure is. [speaks indistinctly]"
"379","00:31:36,813","00:31:39,525","**[NO TELUGU MATCH FOUND]**","[line ringing]"
"380","00:31:39,608","00:31:47,241","హేయ్, లెన్. విటియర్ లో నువ్వు రెండు వారాల క్రితం అసభ్య ప్రవర్తన అని ఒక రిపోర్ట్ ఫైల్ చేశావు కదా?","Hey, Len. Uh, you filed a report a couple of weeks ago on a possible 647 over at Whittier?"
"381","00:31:47,324","00:31:50,494","అవును. సైకిళ్లను నడుపుతున్న ఇద్దరు 14 ఏళ్లు అమ్మాయిల కథనం అది.","Yep. Two 14-year-old girls riding their bikes."
"382","00:31:50,577","00:31:52,955","ఒక వ్యాన్ లో కామాంధుడు తమ పట్ల అసభ్యంగా మాట్లాడుతునే ఉన్నాడని చెప్పారు.","Said this perv in a van kept passing them."
"383","00:31:53,038","00:31:54,706","వారి వక్షోజాలు బాగున్నాయని అన్నాడట.","Told them he liked their boobies."
"384","00:31:55,791","00:31:57,626","-ఆ పదం వాడాడా? -హా.","- He said ""boobies""? - Yep."
"385","00:31:57,709","00:32:00,045","వస్తారా అని కూడా అడిగాడట.","He also asked if they wanted to take a ride with him."
"386","00:32:00,128","00:32:01,129","ఆహా.","Uh-huh."
"387","00:32:01,880","00:32:06,343","వాళ్లు బూడిద రంగు వ్యాన్… అని అన్నారా?","Yeah, well, they said the van, uh, the van's gray?"
"388","00:32:06,426","00:32:08,470","అవును, నంబర్ కూడా నోట్ చేసుకున్నారు.","Yep, they got a plate."
"389","00:32:08,554","00:32:10,639","-ఏంటి? -ఇండియానా రిజిస్ట్రేషన్ నంబర్.","- They got what? - Indiana plate number."
"390","00:32:11,306","00:32:13,392","రిపోర్ట్ చివర్లో ఉన్న నోట్స్ ని చూడు.","Check the notes at the end of the report."
"391","00:32:14,142","00:32:16,687","సరే. మరి ఆ కారు ఎవరిదో తెలుసుకున్నావా?","Okay. Uh, did you run it?"
"392","00:32:16,770","00:32:20,190","లేదు. అతను వెళ్లిపోయాడు. అతడిని వాళ్లు మళ్లీ చూడలేదు.","No. The guy drove off. They never saw him again."
"393","00:32:20,274","00:32:22,651","ఇంకా, ఆ అమ్మాయి మరీ అతి చేసి చెప్తుందేమో అనిపించింది.","And the girl struck me as a little dramatic."
"394","00:32:22,734","00:32:24,069","అమ్మాయిల గురించి తెలిసిందే కదా.","You know girls, man."
"395","00:32:24,152","00:32:25,696","ఎప్పుడు ఏం కావాలన్నా ఫోన్ చేయ్, బ్రయన్.","But be my guest, Brian."
"396","00:32:25,779","00:32:27,698","సరే. థ్యాంక్స్, లెన్.","Okay. Thanks, Len."
"397","00:32:29,950","00:32:30,951","**[NO TELUGU MATCH FOUND]**","Mmm."
