"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"149","00:07:49,721","00:07:56,311","ఆ నియంతృత్వ పోకడలు ఉన్న బర్గర్ సంస్థతో నేను చేతులు కలపను అని ఈ మీసాలు మొలిచిన పొట్టి మనిషికి నువ్వు చెబుతావా?","Will you tell this mustachioed little fucking twerp that I'm not collabing with a fascist burger chain?"
"150","00:07:57,103","00:08:04,360","నీకు ఒక విషయం చెప్పనా? నేను వెనుక వైపు వెళ్లి శుభ్రం చేసుకోవాలి మీరు ఇక్కడ సూట్లు తొడుక్కుని దర్జాగా నిలబడి డబ్బు సంపాదించాలంటే నేను వెనుక ఆ చెత్తలో కష్టపడి పని చేయాలి.","You know what? I gotta go to the back and clean up because it's a little messy making you guys money while you stand here in your fucking vest."
"151","00:08:04,361","00:08:06,445","నీ పేరు తెలుసుకోలేదు, నా పేరు విల్.","I didn't get your name. I'm Will."
"152","00:08:06,446","00:08:08,948","నీ బూట్లు చాలా బాగున్నాయి. అవి బాల్మాన్ లో కొన్నావా?","Those are fucking cool. Are those Balmain?"
"153","00:08:08,949","00:08:11,149","- బాబు, తను నాతో కలిసి ఉంటోంది. - సరే, అది నిజం కావచ్చు.","- Yo, she's with me. - Yeah, no fucking kidding."
"154","00:08:12,118","00:08:16,238","నీ గురించి నాకు ఏమీ తెలియదు. కానీ నువ్వు ఇంతకన్నా మంచి మనిషిని పొందగలవని నీకు నేను గ్యారంటీ ఇస్తున్నాను.","I don't know anything about you at all. I guarantee you can do better."
"155","00:08:16,998","00:08:18,333","విల్, ఆగు.","Will, wait."
"156","00:08:20,961","00:08:24,004","నేను గత నాలుగు నెలలుగా డెస్ మొయిన్స్ కేసు మీద పని చేస్తూ గడిపాను.","I spent the last four months in Des Moines working on a case."
"157","00:08:24,005","00:08:29,385","కానీ నీకు చెప్పాలి, ఆ డెస్ మెయిన్స్ అనేది ఆశ్చర్యకరంగా ఒక బలమైన స్వలింగ సంపర్కుల ప్రపంచం. చాలామంది ఆపిల్బీ సంస్థలో పని చేస్తారు.","I gotta say, Des Moines, surprisingly robust gay scene. - Mmm. - Most of them work at Applebee's."
"158","00:08:29,386","00:08:30,844","నాకు ఆపిల్బీలు అంటే ఇష్టం.","I love Applebee's."
"159","00:08:30,845","00:08:32,178","ఈమెకి ఆపిల్బీలు ఇష్టం.","She loves Applebee's."
"160","00:08:32,179","00:08:34,619","ఆపిల్బీలు ఇష్టపడని వాళ్లెవరు? నేను ఇంకా డువాన్ ని కలుస్తున్నా.","Who doesn't love Applebee's? I'm still in touch with Duane."
"161","00:08:37,269","00:08:38,601","హేయ్, మీరు ఇక్కడ ఏం చేస్తున్నారు?","Hey, what are you doing here?"
"162","00:08:38,602","00:08:40,854","ఈ వేడుక వ్యాపార భాగస్వాముల కోసం.","This retreat's for partners. [cheers, laughs]"
"163","00:08:40,855","00:08:42,982","వెనెసా, హేయ్.","Mmm, Vanessa, hey."
"164","00:08:44,067","00:08:45,651","నాతో పాటు, సిల్వియాని తీసుకొచ్చాను.","- Plus, I get Sylvia. - [Sylvia] Oh."
"165","00:08:45,652","00:08:48,612","హాయ్, వెనెసా. ఎంత బాగుంది.","Oh, hi, Vanessa. Oh, my goodness."
"166","00:08:48,613","00:08:49,905","మన నలుగురినీ చూడండి.","Look at the four of us."
"167","00:08:49,906","00:08:53,617","ఇది ఇరవై ఏళ్ల కిందట కాప్లాన్ మేయర్ సమ్మర్ అసోసియేట్స్ సంస్థ ఉద్యోగుల కలయికలా ఉంది కదా.","It's like a 20-year reunion at Kaplan-Meyer summer associates."
"168","00:08:53,618","00:08:55,536","అయితే, నువ్వు కూడా భాగస్వామి అయ్యావు.","So, you made partner too."
"169","00:08:55,537","00:08:58,038","అది గొప్ప విషయం, అభినందనలు.","That's amazing. Congratulations."
"170","00:08:58,039","00:09:06,463","థాంక్స్. కానీ ఇప్పటికీ నాకు దక్కాల్సిన వాటాకి దగ్గరలో ఎవరూ లేరు, కానీ అది మరెప్పుడైనా దాఖలు చేయాల్సిన కేసు. వావ్, కానీ చార్లీతో కలిసి నువ్వు ఇక్కడికి రావడం గొప్ప విషయం.","Thanks. Still not anywhere close to the equity I deserve, - but that is a lawsuit for another day. - [chuckles] Wow, you are a trooper for coming to this with Charlie."
"171","00:09:06,464","00:09:08,382","లేదు, నేను చార్లీతో కలిసి గడపడానికి ఇక్కడికి రాలేదు.","Oh, no, I'm not here to hang out with Charlie."
"172","00:09:08,383","00:09:11,703","ఇక్కడ ఉచితంగా హోటల్ రూమ్ ఇచ్చారు ఇంకా ఒక రాత్రయినా పిల్లలకి దూరంగా ఉండచ్చని వచ్చాను.","I'm just here for the free hotel room and a night away from the kids."
"173","00:09:11,177","00:09:13,804","**[NO TELUGU MATCH FOUND]**","[chuckles] Oh, I hear that. [laughs]"
"174","00:09:11,887","00:09:12,888","విన్నాను.","**[NO ENGLISH MATCH FOUND]**"
"175","00:09:13,805","00:09:17,266","ప్రస్తావన వచ్చింది కాబట్టి, ఫ్రాన్సిస్, సైమన్, మేవీ ఎలా ఉన్నారు?","Speaking of which, how are Frances, Simon, and Maeve?"
"176","00:09:17,267","00:09:19,018","- సరిగ్గా చెప్పావు. - అమ్మలు ఎప్పుడూ అంతే.","- Nailed it. - Mommies always do."
"177","00:09:19,019","00:09:20,562","నాకు తెలుసు, అమ్మల సామర్థ్యం.","I know, Mommy power."
"178","00:09:21,146","00:09:23,857","అంతే. అమ్మ సమర్థత. నువ్వు ఇంత సరదాగా ఉంటావని మర్చిపోయాను.","That's it. Mommy power. I forgot how funny you are."
"179","00:09:23,857","00:09:26,108","అమ్మ సమర్థత.","- [chuckles] - Ah, Mommy power."
"180","00:09:26,109","00:09:29,570","కానీ పిల్లలు బాగానే ఉన్నారు. అడిగినందుకు ధన్యవాదాలు. అవును. అవును, ముగ్గురు అంటే పెద్ద సంతానమే.","But they're good. Thank you for asking. Yeah. Yeah, three's a lot."
"181","00:09:29,571","00:09:32,866","అవును, కానీ, నన్ను భయపెట్టకు, ఎందుకంటే ఈ మధ్యనే నాకు నాలుగో సంతానం పుట్టింది.","Yeah, well, color me terrified then, 'cause I just had my fourth. [chuckles]"
"182","00:09:34,117","00:09:35,951","- ఏంటి? - అవును.","- What? - Yep."
"183","00:09:35,952","00:09:37,369","కానీ, నువ్వు...","[stammers] But, did you..."
"184","00:09:37,370","00:09:43,292","అది సరే, నేను ఇంక వెళ్లాలి. మిమ్మల్ని తరువాత కలుస్తాను, భాగస్వాములు.","Anyway, I'm gonna go. I will see you and you later, partners."
"185","00:09:43,293","00:09:46,712","ఇంకా అమ్మా, నువ్వు ఈ రోజుని సంతోషంగా ఆస్వాదించు ఇంకా జాగ్రత్తగా చూసుకో, సరేనా?","And Mama, I want you to have a wonderful day and take care of yourself, okay?"
"186","00:09:46,713","00:09:47,839","నువ్వు గొప్పదానివి.","You're the best."
"187","00:09:48,590","00:09:50,799","వెనెసా, ఒక్క క్షణం మనం మాట్లాడుకుందామా?","Vanessa, can we put our heads together for a sec?"
"188","00:09:50,800","00:09:54,386","నాకు ఒక సెకను టైమ్ ఇవ్వు. అమ్మ శక్తి. నేను వెళ్లాలి...","[Vanessa] Give me a second. Mommy power. I've gotta... [laughing]"
"189","00:09:54,387","00:09:55,472","**[NO TELUGU MATCH FOUND]**","[elevator dings]"
"190","00:10:18,245","00:10:19,685","అయితే, వెనెసా ఒక భాగస్వామి అయ్యింది.","So, Vanessa made partner."
"191","00:10:21,873","00:10:24,751","- అవును. - ఆ విషయం నాకు చెప్పావా?","- Mmm, yeah. - Did I know that?"
"192","00:10:25,961","00:10:29,588","నాకు తెలియదు. నీకు తెలియదా?","Um, I don't know. Did you?"
"193","00:10:29,589","00:10:32,842","నాకు చెప్పలేదు అనుకుంటా. లేదు, ఖచ్చితంగా నాకు తెలియదు.","I don't think I did. No, I definitely didn't."
"194","00:10:34,970","00:10:39,432","నువ్వు నాకు ఎందుకు చెప్పలేదు? నాకు తెలియదు, అదంత ముఖ్యం అనుకోలేదు. చాలామంది భాగస్వాములు అవుతుంటారు.","Why didn't you tell me? Uh, I don't know, it didn't seem that important. Lots of people make partner."
"195","00:10:41,142","00:10:42,519","నేను అది మర్చిపోయి ఉండచ్చు.","I guess it just slipped my mind."
"196","00:10:43,270","00:10:45,146","అది నువ్వు మర్చిపోయావా?","[scoffs] It slipped your mind?"
"197","00:10:46,773","00:10:47,815","నేను ఏం చెప్పాలి అనుకుంటున్నావు?","What do you want me to say?"
"198","00:10:47,816","00:10:50,067","తను కష్టపడి పని చేస్తుంది, ఈ సంస్థలో చాలాకాలంగా పని చేస్తోంది.","She works hard, she's been at the firm for a long time."
"199","00:10:50,068","00:10:53,112","అలాగ పని చేస్తుంటే, ఏదో దశలో, వాళ్లు భాగస్వాములుగా ఎదుగుతారు.","When you do those things, at a certain point you make partner."
"200","00:10:53,113","00:10:54,363","అవును, కానీ వెనెసా చాలా భిన్నమైన మనిషి.","Yeah, but Vanessa is different."
"201","00:10:54,364","00:10:56,740","మేము కలిసి లా స్కూల్ కి వెళ్లాం, కలిసి క్లర్కులుగా పని చేశాం.","We went to law school together, we clerked together."
"202","00:10:56,741","00:10:58,325","ఆమె గురించి నేను ఏం అనుకుంటానో నీకు తెలుసు.","And you know how I feel about her."
"203","00:10:58,326","00:11:01,454","నేను సాధించాల్సిన ప్రతి దానికి ఆమె ప్రతిరూపం అనిపిస్తుంది.","It's like she represents everything that I could have been."
"204","00:11:02,038","00:11:04,499","బేబీ, నీ మాటని ఒప్పుకుంటాను. నేను నిజంగా అంగీకరిస్తాను.","Babe, I... I hear you. I-I really do."
"205","00:11:05,542","00:11:07,462","కానీ ఆమె ఏదో అద్భుతమైన జీవితాన్ని జీవించడం లేదు.","But she's not living some magical life."
"206","00:11:08,295","00:11:10,170","బహుశా ఆమె నిన్ను చూసి అసూయపడుతూ ఉంటుంది.","You know, she probably envies you."
"207","00:11:10,171","00:11:12,841","బహుశా ఆమె నీ గురించి తన భర్తతో మాట్లాడుతుండచ్చు.","She's probably saying things to her husband about you."
"208","00:11:13,341","00:11:14,241","అంటే ఎలాగ?","Like what?"
"209","00:11:15,760","00:11:19,805","నాకు తెలియదు. వాళ్ల సంభాషణల్ని నేను వినలేదు కదా.","I... I d... I don't know. I'm not in their conversations."
"210","00:11:19,806","00:11:24,268","బహుశా నువ్వు ఇల్లు కొనడం గురించి, దానికి మరమ్మతులు చేయించడం గురించి, ఇంకా క్రియేటివ్ గా ఉండటం గురించి కావచ్చు.","Maybe about you buying the house, fixing it up, and being, you know, like, creative."
"211","00:11:24,269","00:11:25,644","నువ్వు ఆ విషయాన్ని నమ్మవు కదా.","You don't believe that."
"212","00:11:25,645","00:11:32,986","ఒక కాన్ఫరెన్స్ టేబుల్ చుట్టూ ఐదు గంటల పాటు ఒక లీగల్ కాంట్రాక్టు గురించి వాదులాడుకోవడం, కనీసం కాళ్లు చాచడానికి వీలు లేకుండా కేబుల్ వైర్లు అడ్డంగా ఉండటం వాటి కన్నా నీలా బతకడం సరదాగా ఉండచ్చు.","It sounds like a lot more fun than arguing about a legal contract for five hours around a conference table where you can't cross your legs because there are so many AV wires."
"213","00:11:34,738","00:11:38,157","నీకు ఒక విషయం తెలుసా? సారీ, బేబీ. అది పెద్ద విషయం కాదు, కదా.","Uh, you know what? I'm sorry, babe. I... It's not a big deal, right."
"214","00:11:38,158","00:11:41,535","ఈ వారం అంతా నీ గురించి, నిన్ను చూసి గర్వపడుతున్నాను.","This weekend is about you, and I'm... I'm so proud of you."
"215","00:11:41,536","00:11:45,332","నువ్వు ఈ సందర్భాన్ని ఆస్వాదించాలి ఇంకా ఆ కేబుల్ వైర్లని ఆస్వాదించాలి.","I just want you to enjoy yourself and en-enjoy the AV wires."
"216","00:11:45,874","00:11:47,834","థాంక్యూ.","[chuckles] Thank you."
"217","00:11:48,668","00:11:52,838","ఇంకా ఈ మధ్యాహ్నాన్ని ఆస్వాదించు. రాత్రికి రెసెప్షన్ లో నిన్ను కలుస్తాను.","And you enjoy your afternoon. And I'll see you at the reception tonight."
"218","00:11:52,839","00:11:54,674","- సరే. లవ్ యూ. - లవ్ యూ.","- Okay. Love you. - Love you."
"219","00:11:56,259","00:11:58,969","డ్యూపాంట్ నుండి మిల్టన్ ని తప్పించారని నువ్వు విన్నావా?","[Tasmin] Did you hear Milton got taken off of Dupont?"
"220","00:11:58,970","00:12:00,304","ఆగు, ఏంటి?","[lawyer] Wait, what?"
"221","00:12:00,305","00:12:03,724","- సోరేజ్ కేసు ఇదే అనుకుంటా. - ఇదివరకు ఉండేది.","- I thought the Suarez case was his thing. - Used to be."
"222","00:12:03,725","00:12:06,268","- వావ్. - పాల్ ఆ ప్రింటర్ ని తెచ్చాడు.","- Wow. - Oh, Paul with the printer."
"223","00:12:06,269","00:12:07,770","- హేయ్, హేయ్. - అవును!","- [Paul] Hey, hey. - Yes! [laughs]"
"224","00:12:07,771","00:12:10,856","ఇక్కడ ప్లగ్గులు ఉన్నాయని చెప్పారు అందుకే నేను ఆలోచించి దీన్ని ఇక్కడికే తెచ్చేశాను.","They told me there were plugs up here so I figured I'd... I'd bring it up."
"225","00:12:10,857","00:12:11,983","అవును, ఇది చేయడమే మేలు.","Yeah, might as well."
"226","00:12:11,983","00:12:14,318","సమస్య పరిష్కారం అయింది!","Whoo-hoo! Problem solved!"
"227","00:12:14,319","00:12:17,905","ల్యాప్ టాప్ వైరు తెచ్చావా? లేదు. నా నాచోస్ ఎక్కడ? నేను నాచోస్ ఆర్డరు ఇచ్చాను.","[Tasmin] Did you bring a laptop cord? [Paul] Uh, no. Where are my nachos? I ordered nachos."
"228","00:12:17,906","00:12:19,907","- నువ్వు ఎలా ఆర్డరు చేశావు? - మొత్తం టాపింగ్స్ తో.","- [Tasmin] How'd you order 'em? - [Paul] Fully loaded."
"229","00:12:19,908","00:12:21,159","నేను అదే అనుకున్నాను.","[Tasmin] That's what I thought."
"230","00:12:29,501","00:12:31,461","సారీ.","Oh, sorry."
"231","00:12:32,712","00:12:33,880","సారీ.","Uh, sorry. [sighs]"
"232","00:12:36,216","00:12:37,300","అందరూ నిలబడండి.","All rise."
"233","00:12:38,718","00:12:40,478","గుడ్ ఆఫ్టర్నూన్, లేడీస్ ఇంకా జెంటిల్మన్.","[Judge] Good afternoon, ladies and gentlemen."
"234","00:12:41,096","00:12:44,306","క్లార్క్ కేసులో ఈ న్యాయస్థానం నీకు రెండున్నర సంవత్సరాల శిక్ష విధిస్తోంది...","[announcer 1] This court now sentences you to two and a half years in the Clark..."
"235","00:12:44,307","00:12:50,175","న్యాయస్థానం ప్రత్యక్ష ప్రసారంలో తరువాత, ముగ్గురు పిల్లలు ఉన్న తల్లి తను చదివిన విద్యాసంస్థ మీద కేసు దాఖలు చేసింది ఎందుకంటే తను ఆశించిన కెరీర్ అవకాశాలు...","[announcer 2] Next on Courtroom Live, a mother of three sues her alma mater when career opportunities th..."
"236","00:12:49,980","00:12:51,063","**[NO TELUGU MATCH FOUND]**","[sighs]"
"237","00:12:51,064","00:12:54,733","డ్యూపాంట్ నుండి మీరు నన్ను తొలగించలేరు, ఆ కేసుని నేనే తెచ్చాను.","[Milton, muffled] You can't just take me off Dupont, I brought that case in."
"238","00:12:54,734","00:12:58,363","నేను కేవలం ఒక అసోసియేట్ ని కాను. నేను భాగస్వామిని. నేను ఒక భాగస్వామిని!","I'm not just some associate, I'm a partner. I'm a partner!"
"239","00:12:59,072","00:13:00,115","**[NO TELUGU MATCH FOUND]**","[sighs]"
"240","00:13:01,241","00:13:05,912","హేయ్ విల్, ఏం చేస్తున్నావు?","**[NO ENGLISH MATCH FOUND]**"
"241","00:13:11,543","00:13:14,503","అందులో సమస్య ఏమిటో నాకు తెలియడం లేదు. నేను, నా పిల్లలు జానీ 66 ని ఇష్టపడతాం.","I don't see what the problem is. My kids and I love Johnny 66."
"242","00:13:14,504","00:13:16,297","అది నాకు ఎందుకో మంచిగా అనిపించడం లేదు.","That does not make me feel better at all."
"243","00:13:16,298","00:13:17,965","కానీ, అది నీకు మంచిగా అనిపించడం గురించి కాదు.","Well, it's not meant to make you feel better."
"244","00:13:17,966","00:13:20,175","- అది పిల్లలకు మంచిగా అనిపిస్తుంది. - మనం ఇక్కడ ఎందుకు కలిశాం?","- It's meant to make our kids feel better. - Why did we meet here?"
"245","00:13:20,176","00:13:21,635","డౌన్ టౌన్ లో ఇదే రద్దీలేని ప్రదేశం.","This is the lamest part of downtown."
"246","00:13:21,636","00:13:30,477","నీకు తెలుసా, నాకు నిజంగా బాగా ఆకలిగా ఉంది. ఇంకా గొప్ప గొప్ప కార్ల మధ్య పాత అమెరికా జ్ఞాపకాల మధ్య ఉండాలని నాకు కోరికగా ఉంది అప్పట్లో ఈ దేశం చాలా అందమైన ప్రదేశంగా ఉండేది.","You know, I was just really hungry. And I also have this desire to be surrounded by classic cars and old American nostalgia from when this country was a better place."
"247","00:13:30,478","00:13:33,607","ఆ రెండు కోరికల్ని కలిపి సాధించడానికి నాకు ఒక మార్గం తోచింది. చూడు.","I found a way to reconcile those two desires. Look."
"248","00:13:33,607","00:13:37,443","జానీ 66 బార్ అండ్ గ్రిల్ అయ్యో, ఇక్కడ కాదు. వద్దు, వద్దు, వద్దు, వద్దు, నేను రాను.","Oh no, not here. No, no, no, no, I'm not going."
"249","00:13:37,444","00:13:39,653","లేదు, ఇక్కడ తినడానికి ఇంకా చాలా మంచి హోటళ్లు ఉన్నాయి.","No, there's so many better places to eat around here."
"250","00:13:39,654","00:13:42,573","- మరీ అంత విసిగించకు. పద. పద. - ఇలా చూడు, నన్ను బలవంత పెట్టకు.","- Don't be a square. Come on. Come on. - Oh, come on, don't do that."
"251","00:13:42,574","00:13:44,826","ఇలాంటి చోటుకి రావడం నాకు ఇష్టం ఉండదు.","I can't be seen going into a place like this."
"252","00:13:45,410","00:13:47,912","**[NO TELUGU MATCH FOUND]**","- [Sylvia] Mmm? - [Will] Mmm."
"253","00:13:47,913","00:13:49,414","- హలో. - హాయ్.","- Hello. - Hi."
"254","00:13:49,414","00:13:55,127","ఇద్దరికి టేబుల్ కావాలి, ప్లీజ్. సరే, మీ సర్వర్లు మీ కోసం ఒక్క నిమిషంలో టేబుల్ రెడీ చేస్తారు.","[chuckles] Uh, table for two, please. Oh, well, your pit crew will have your table ready in one minute and counting."
"255","00:13:55,128","00:13:57,214","సరే, థాంక్యూ.","- [chuckles] Huh? [laughing] - All right, thank you."
"256","00:13:58,673","00:14:01,634","నీ గురించి నాకు తెలియని విషయం ఏదైనా ఉందంటే అది ఈ హోటల్ నీకు నచ్చిందనే నిజం మాత్రమే.","The fact that you like this place is the most unknowable thing about you."
"257","00:14:01,635","00:14:03,052","నాకు ఈ రెస్టారెంట్ అంటే ఇష్టం.","Oh, I love this place."
"258","00:14:03,053","00:14:09,725","ఇది చూడు, ఇక్కడ గోడల మీద రోసా పార్క్స్ ఎందుకు ఉంది పక్కన అడాల్ఫ్ హిట్లర్ డిజైన్ చేసిన కారు పైన ముగ్గురు అమ్మాయిలు మిల్క్ షేక్స్ ఎందుకు తాగుతున్నారు?","Now, why do we have Rosa Parks on the wall next to three girls drinking milkshakes, above a car Adolf Hitler designed?"
"259","00:14:09,726","00:14:11,770","ఇది నీ దేశం. నువ్వు వివరించు.","It's your country. You explain it."
"260","00:14:12,437","00:14:14,314","తను రెస్టారెంట్ మొదట్లోనే ఉండటం ఇంకా దారుణం.","Least she's at the front of the restaurant."
"261","00:14:14,314","00:14:18,525","ఈ చెత్తవెధవ ఎవడు? అది ఎవరో నీకు తెలుసు కదా?","[chuckles] Who's this fucking guy? Oh, you know who that is?"
"262","00:14:18,526","00:14:21,612","అతను జానీ 66 సంస్థ వ్యవస్థాపకుడు ఇంకా దార్శనికుడు.","That's the founder and visionary of Johnny 66."
"263","00:14:21,613","00:14:23,697","- అతను జానీ రెవ్. - అది అతని అసలు పేరు కాదు.","- It's Johnny Rev. - That's not a real name."
"264","00:14:23,698","00:14:25,741","అదే నిజమైతే, అది నిజంగానే ఒక అద్భుతం అవుతుంది.","If it was, that would be truly miraculous."
"265","00:14:25,742","00:14:27,952","అతను నిజానికి చాలా ఆసక్తికరమైన మనిషి.","He is actually a very interesting guy."
"266","00:14:27,953","00:14:30,353","చాలా తెలివైన వాడు. ఎన్.పి.ఆర్. లో నేను అతని ఇంటర్వ్యూ చూశాను.","He's very smart. I heard him interviewed on NPR."
"267","00:14:30,789","00:14:33,166","అతడిని ఒక విధ్వంసకారుడిగా వాళ్లు పరిగణిస్తారు.","They consider him a disrupter."
"268","00:14:33,708","00:14:37,002","చూడు, జనం అతని ఆనియన్ రింగ్స్ తిన్నాక వాళ్ల పిరుదలని అతను ఇబ్బంది పెడుతున్నాడు.","Look he's, uh, disrupting people's buttholes after they eat his onion rings."
"269","00:14:37,003","00:14:38,712","విను, నువ్వు అతడి నుంచి చాలా నేర్చుకోవచ్చు.","[Sylvia] Listen, you could learn from him."
"270","00:14:38,713","00:14:41,507","ఏంటి? టానింగ్ మంచానికి ఇంకా మనిషికీ హైబ్రీడ్ లా ఎలా మారాలి అనా?","[Will] What? How to become a hybrid of a human and a tanning bed?"
"271","00:14:41,508","00:14:44,635","అందరికీ ఇష్టమైన విజయవంతమైన వ్యాపారాన్ని ఎలా నడపాలి.","How to run a beloved and successful business."
"272","00:14:44,636","00:14:49,098","నిజం చెప్పాలంటే, ఈ ప్రదేశం నాకు విసుగు పుట్టిస్తోంది, ఇంకా నాకు దీనిని అనుసరించాలనే కోరికే లేదు.","Honestly, this place fucking sucks, and I want nothing to do with it. [gasps]"
"273","00:14:49,099","00:14:50,433","ఇది చాలా బాగుంది.","That was cool."
"274","00:14:51,768","00:14:57,190","- నన్ను అనుసరించండి. - థాంక్యూ, మీ జుట్టు నాకు నచ్చింది. - వాళ్లు ఇలా ఉండాలని చెబుతారు. - అది చాలా బాగుంది.","- Follow me. - Thank you, I love your hair. - [chuckles] Oh, they make me do this. - That's great."
"275","00:14:57,691","00:14:59,776","వ్యాపారం.","[gasps] Merch."
"276","00:15:00,360","00:15:01,902","జనం ఈ చెత్త అంతా కొంటున్నారా?","[Will] Do people actually buy this shit?"
"277","00:15:01,903","00:15:03,530","ఊరికే ఒకసారి చూడు.","Ah, just have a little look."
"278","00:15:05,574","00:15:08,242","డూ-వాప్ పాటలు ఎన్ని ఉన్నాయి?","[sighs] How many doo-wop songs are there?"
"279","00:15:08,243","00:15:13,038","నీకు తెలుసా, ఆ పదాలని జాగ్రత్తగా వింటే, ప్రతి పదమూ ఒక చిన్నవయస్సు అమ్మాయితో సెక్స్ చేయడం గురించే ఉంటుంది.","You know, if you listen to the words carefully, every single one of them is about having sex with an underage girl."
"280","00:15:13,039","00:15:14,540","అది చాలా అసహ్యకరమైన సాహిత్యశైలి.","It's a disgusting genre."
"281","00:15:14,541","00:15:16,917","వీళ్ల దగ్గర మొజరెల్లా స్టిక్ షిఫ్ట్స్ లేకపోవడం నాకు చాలా నిరాశ కలిగిస్తోంది.","I'm so bummed they didn't have the mozzarella stick shifts."
"282","00:15:16,918","00:15:18,502","అవి చాలా బాగుంటాయి. నీకు బాగా నచ్చుతాయి.","They're so good. You would've loved them."
"283","00:15:18,503","00:15:20,087","ఈ బీర్ చెత్తలా ఉంది.","The beer... The beer is garbage."
"284","00:15:20,088","00:15:23,090","నువ్వు ఫెండర్ బ్లెండర్ ని రుచి చూడాలి. ఇది చాలా స్ట్రాంగ్ గా ఉంది.","You should try a fender blender. They're very strong."
"285","00:15:23,091","00:15:24,174","అందులో ఏం ఉంటుంది?","What's in there?"
"286","00:15:24,175","00:15:26,176","పీన కోలడలో ఉండేవన్నీ ఇందులో ఉంటాయి.","Everything that's in a piña colada."
"287","00:15:26,177","00:15:29,555","- అయితే ఇది పీన కోలడ అన్నమాట? - కాదు, ఇది ఫెండర్ బ్లెండర్.","- So it's a piña colada? - No, it's a fender blender."
"288","00:15:29,556","00:15:31,181","- అది మంచి బ్రాండింగ్. - నువ్వు కూడా ఒకటి తాగుతావా?","- That's good branding. - You want to get one?"
"289","00:15:31,182","00:15:33,434","- నాకు చాలు, నాకు... థాంక్యూ. - ఇలా చూడు.","- I'm okay, I'm... Thank you. - Come on."
"290","00:15:33,435","00:15:34,727","**[NO TELUGU MATCH FOUND]**","[car horn beeps]"
"291","00:15:34,311","00:15:57,374","హ్యాపీ బర్త్ డే హ్యాపీ, హ్యాపీ బర్త్ డే టూ యూ - వ్రూమ్, వ్రూమ్. హ్యాపీ బర్త్ డే, డాడీ. - థాంక్యూ. లవ్ యూ, బొమ్మ బేబీ! - నా పుట్టినరోజు కాదు. - థాంక్స్, మిత్రులారా. తను అబద్ధం చెబుతున్నాడు.","♪ Happy birthday Happy, happy, birthday ♪ ♪ Happy birthday Happy, happy birthday ♪ ♪ Happy birthday Happy, happy, birthday ♪ ♪ Happy birthday Happy, happy, birthday to you ♪ - Vroom, vroom. Happy birthday, Daddy-o. - Thank you. Love you, baby doll! - Not my birthday. - Thanks, guys. He's lying."
"292","00:15:57,375","00:15:58,834","- నీకు ఇదంతా గర్వంగా ఉందా? - హ్యాపీ బర్త్ డే.","- You proud of yourself? - Happy birthday."
"293","00:15:58,835","00:16:01,880","నా కోరిక ఏంటో చెప్పనా? ఒక ఉల్క మీదపడి ఈ క్షణమే మనందరినీ చంపేయాలి.","You know my wish? That a meteorite kills us all, right now."
"294","00:16:02,923","00:16:04,299","**[NO TELUGU MATCH FOUND]**","[laughing]"
"295","00:16:05,842","00:16:09,930","ఈ పుట్టినరోజుని జానీ రెవ్ కి అంకితం ఇస్తున్నాను, ""జోనథన్ రెవల్యూషన్"" కి అది పొట్టి పేరు అనుకుంటా.","I'll give it to Johnny Rev, which I assume is short for ""Johnathan Revolution."""
"296","00:16:10,889","00:16:13,432","ఇవి చాలా రుచిగా ఉన్నాయి, ఇంకా ఈ బూత్ లు కూర్చోవడానికి సరదాగా ఉన్నాయి.","These are delicious, and these booths are very fun to sit in."
"297","00:16:13,433","00:16:18,771","- చూశావా? - ఈ వంటకాలు కూడా చాలా రుచిగా ఉన్నాయి. - ఎవరో వాళ్ల మనసు మార్చుకున్నారా? - లేదు, అస్సలు లేదు.","- See? - And the food is pretty fucking good. - Mmm, somebody changing their mind? - No, not at all."
"298","00:16:18,772","00:16:20,148","నాకు అయోమయంగా ఉంది.","I-I'm confused."
"299","00:16:20,649","00:16:24,360","నువ్వు బ్రూవరీని ప్రారంభించింది కేవలం చాలా బీర్ ని అమ్మడం కోసమేనా?","Isn't the point of starting a brewery just to sell a lot of beer?"
"300","00:16:24,361","00:16:26,904","నా ఉద్దేశం మంచి బీర్ ని అమ్మడమే, ఇప్పుడు మేం చేస్తున్నది కూడా అదే.","The point is to sell good beer, which we are doing."
"301","00:16:26,905","00:16:32,076","మా స్థాయి విజయంతో నేను చాలా సంతోషంగా ఉన్నాను, అలాంటి దాన్ని ఒక పెద్ద కార్పొరేట్ సంస్థకి, అంటే, ఊరికే అమ్మేయడం మీద నాకు ఆసక్తి లేదు.","And I'm very happy with our level of success, and I have no interest in selling out to, like, a giant corporate conglomerate."
"302","00:16:32,077","00:16:33,827","ఇది కాస్త అసంబద్ధంగా ఉంది. ఇలా చూడు.","That's a little bit illogical. Come on."
"303","00:16:33,828","00:16:38,082","అంటే, నువ్వు బీర్ తయారు చేస్తావు ఇంకా అమ్ముతావు ఇంకా బహుశా ఎక్కువ డబ్బు సంపాదిస్తావు.","Like, you're just gonna be making beer and selling beer and probably make a lot of money."
