"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"181","00:11:48,417","00:11:50,627","అబ్బా, మార్టీ!","Goddamn it, Marty!"
"182","00:11:59,553","00:12:03,158","నన్ను క్షమించండి, మార్టీ ఇప్పుడు చాలా ముఖ్యమైన మీటింగ్ లో ఉన్నాడు.","- I'm sorry, uh, Marty is in a very important meeting right now. - I'm sorry, uh, Marty is in a very important meeting right now."
"183","00:12:03,182","00:12:04,266","కర్టెన్ వెనకాలా?","Behind the curtain?"
"184","00:12:04,349","00:12:06,685","అవును, కర్టెన్ వెనకాల. నేను మీకు ఎలా సహాయం చెయ్యగలను?","Yes, behind the curtain. How can I help?"
"185","00:12:06,768","00:12:09,897","అతను నా కర్టెన్ కాలుకి లైనింగ్ వేశాడు. నేనది అడగలేదు.","He put a lining on my curtain leg. I didn't ask for it."
"186","00:12:09,980","00:12:13,150","మీరు ఇన్వాయిస్ లోంచి ఆ మొత్తం తీసేయాకపోతే నేను వేరే చోట కొనుక్కుంటాను.","And if you don't take it off the invoice, I'll take my business elsewhere."
"187","00:12:13,233","00:12:15,444","సరే, మీరు వెళ్తే మాకు చాలా బాధగా ఉంటుంది.","Well, we'll certainly be sad to see you go."
"188","00:12:19,865","00:12:22,284","మీ నాన్నగారు ఇది చూస్తే చాలా బాధపడతాడు.","Your father would not be happy."
"189","00:12:22,367","00:12:23,702","అవును, నిజం.","No, true."
"190","00:12:23,785","00:12:31,877","కానీ, ఆయన ఎప్పుడూ సంతోషంగా ఉండేవారు కాదు, అందుకని... గుడ్ బై, మిస్టర్ ఏబుల్మాన్.","But then again, he never was, so… Bye, Mr. Abelman."
"191","00:12:49,394","00:12:50,562","అబ్బా.","Come on."
"192","00:12:51,605","00:12:53,357","ఇలా రా.","- Come here. - [SNIFFLES]"
"193","00:12:54,775","00:12:55,776","**[NO TELUGU MATCH FOUND]**","[SIGHS]"
"194","00:12:56,568","00:12:57,653","ఓహ్, మార్టీ.","- Oh, Marty. - Oh, Marty."
"195","00:13:01,073","00:13:09,873","నిన్ను చూడు. నీ సొంత ఆఫీసులో, కర్టెన్ల వెనుక దాక్కుని, నువ్వు గోడకి చతికిలపడ్డావు.","- Look at you. - [SIGHS] You're a grown man smooshed against the wall, hiding behind a wall of curtains in your own office."
"196","00:13:11,500","00:13:14,127","నేను... అక్కడ ఉండలేకపోయాను.","I... I had to get out of there."
"197","00:13:19,925","00:13:21,051","నీకు సహాయం కావాలి, మార్టీ.","You need help, Marty."
"198","00:13:25,264","00:13:26,932","నువ్వు డాక్టర్ హెర్ష్ కాఫ్ ని కలవాలి.","You gotta see Dr. Herschkopf."
"199","00:13:28,892","00:13:31,436","హే, ఒక్కసారి.","Hey, just one time."
"200","00:13:32,813","00:13:34,733","నేను అడుగుతోంది అంతే.","- That's all I'm asking. - That's all I'm asking."
"201","00:14:04,178","00:14:05,304","**[NO TELUGU MATCH FOUND]**","[GRUNTS]"
"202","00:14:19,276","00:14:20,277","**[NO TELUGU MATCH FOUND]**","[DOOR OPENS]"
"203","00:14:25,157","00:14:26,325","మీరు మార్టీనా?","Are you Marty?"
"204","00:14:28,952","00:14:32,539","స్వాగతం. మిమ్మల్ని కలవడం బాగుంది. రండి.","Welcome. Good to see you. Come."
"205","00:14:36,543","00:14:37,586","**[NO TELUGU MATCH FOUND]**","[SIGHS]"
"206","00:14:38,795","00:14:40,464","అయితే, మీరు ఇక్కడికి ఎందుకు వచ్చారు?","[IKE] So, what brings you here?"
"207","00:14:40,547","00:14:42,132","నాకు తెలియదు.","I don't know. [CHUCKLES]"
"208","00:14:42,674","00:14:47,846","అంటే, అదే వింత విషయం. నేను... నేను బానే ఉన్నాను.","I mean, that's the crazy thing. I... I... I'm fine."
"209","00:14:47,930","00:14:50,682","అంతా బానే ఉంది. అకారణంగా వచ్చాను.","Everything's fine. It's so silly."
"210","00:14:51,266","00:14:52,601","అవును.","Yeah."
"211","00:14:52,684","00:14:56,438","ఫిల్లిస్ నన్ను వచ్చేలా చేసింది, అదే అసలైన కారణం.","Uh, Phyllis made me come. That's the real reason."
"212","00:14:56,522","00:14:57,773","ఫిల్లిస్?","Phyllis?"
"213","00:14:57,856","00:14:58,982","మా చెల్లెలు.","My sister."
"214","00:14:59,066","00:15:06,698","ఆహ్. ఆమె మాట ఒప్పిస్తుందని అనుకుంటాను. అంటే... అయితే ఫిల్లిస్ మీరు ఇక్కడికి రావాలని ఎందుకు అనుకుంది?","- -Ah. She must be very persuasive. -[CHUCKLES] - -Ah. She must be very persuasive. -[CHUCKLES] - Well… [CHUCKLES] - [CHUCKLES] So why does Phyllis think you need to come?"
"215","00:15:08,033","00:15:10,536","-మళ్ళీ అడుగుతారా? -ఫిల్లిస్ మీరు ఇక్కడికి రావాలని ఎందుకు అనుకుంది?","- Come again? - Why does Phyllis think you need to come?"
"216","00:15:10,619","00:15:15,832","నాకు నిజంగా తెలియదు. నాకది వింతగా ఉంది. నేను ఊహించాలన్నా నాకు తెలియడం లేదు.","I literally have no idea. It's ridiculous. It... I... If I had to guess, I couldn't."
"217","00:15:15,916","00:15:18,126","అంతా అద్భుతంగా ఉంది. నాకు ఎలాంటి సమస్యలు లేవు.","Everything's great. I don't have any problems."
"218","00:15:18,210","00:15:19,753","అంటే, నేను బాగున్నాను.","I mean, I'm good."
"219","00:15:21,630","00:15:23,173","నేను చాలా ప్రశాంతంగా ఉన్నాను.","I'm like a cool breeze."
"220","00:15:24,299","00:15:28,095","అది అంత తరచుగా వినము. అది నా కథ.","- Don't hear that very often. - [CHUCKLES] Well, that's my story."
"221","00:15:31,515","00:15:33,016","**[NO TELUGU MATCH FOUND]**","[EXHALES DEEPLY]"
"222","00:15:40,232","00:15:43,110","నాకు మంచిగా అనిపించడం లేదు. ఇది మీ సమయాన్ని వృధా చేస్తున్నట్టు ఉంది.","I feel bad. I feel like this is a waste of your time."
"223","00:15:43,861","00:15:47,489","నన్ను క్షమించండి. నేను వెళ్తాను.","I'm... I'm sorry. I... I'm gonna go."
"224","00:15:48,490","00:15:50,158","వినండి. హే.","Well, look. Hey."
"225","00:15:50,242","00:15:51,410","హా?","Huh?"
"226","00:15:51,493","00:15:52,578","మీరు వచ్చారు.","You're here."
"227","00:15:53,662","00:15:54,913","వచ్చారు కాబట్టి ఉండండి.","Might as well stay."
"228","00:15:55,664","00:15:57,666","ఫిల్లిస్ ని శాంతపరచడానికి, సరేనా?","Just to keep Phyllis quiet, right?"
"229","00:15:57,749","00:15:58,750","నిజం.","True."
"230","00:15:58,834","00:16:01,634","సరదాగా ఉంది. కూర్చోండి.","- [CHUCKLES] So funny. Have a seat. - [CHUCKLES] So funny. Have a seat."
"231","00:16:02,212","00:16:03,213","రిలాక్స్ అవ్వండి.","Relax."
"232","00:16:03,297","00:16:09,052","పరవాలేదు. మనం మామూలు విషయలు మాట్లాడుకుందాం. -సరే. -సరే.","- It's okay. We can just shoot the breeze. - [SIGHS] - [CHUCKLES] - Okay. Okay. [CHUCKLES]"
"233","00:16:09,136","00:16:11,680","మీరు ఏదైనా ప్రత్యేకమైన విషయం గురించి మాట్లాడాలనుకుంటున్నారా?","Is there any particular breeze you'd like to shoot?"
"234","00:16:14,725","00:16:15,809","**[NO TELUGU MATCH FOUND]**","- Mmm. - Mmm."
"235","00:16:15,893","00:16:17,728","సరే.","- Uh… - All right. [CHUCKLES]"
"236","00:16:17,811","00:16:19,771","సరే, నాకు మీ గురించి చెప్పండి.","Well, why don't you tell me about yourself?"
"237","00:16:19,855","00:16:25,569","చెప్పడానికి ఎక్కువేమీ లేదు.","Ah… [GRUNTS] …well, not much to say."
"238","00:16:25,652","00:16:28,155","న్యూ యార్క్ లో పుట్టాను. న్యూ యార్క్ లో ఉంటున్నాను.","You know, born in New York. Live in New York."
"239","00:16:28,238","00:16:30,657","మంచి ఉద్యోగం. మంచి జీవితం.","Great job. Great life."
"240","00:16:31,491","00:16:33,744","సరేనా? చెప్పడానికి ఏమీ లేదు.","You know? Nothing to say."
"241","00:16:35,621","00:16:37,289","మీకు నిజంగా ఇక్కడికి రావడం ఇష్టం లేదు, కదా?","You really don't wanna be here, do you?"
"242","00:16:37,372","00:16:40,125","-అంటే, చూడండి... -ఒక మాట చెప్పనా?","- Well… [SCOFFS] …look... - You know what?"
"243","00:16:40,209","00:16:41,293","మీరు సరిగ్గా చెప్పారు.","I think you're right."
"244","00:16:41,376","00:16:45,172","బయట చాలా బాగుంది. మనం అలా నడకకి వెళ్దామా?","It's a beautiful day out. Wh... Why don't we take a walk?"
"245","00:16:45,255","00:16:46,465","నడకకా?","A walk?"
"246","00:16:46,548","00:16:47,549","అవును.","Yeah."
"247","00:16:48,509","00:16:51,053","-కలిసా? -అవును. ఎందుకు కాదు?","- Together? - Sure. Why not?"
"248","00:16:57,226","00:17:01,146","అయితే, నాకు మీ గొప్ప జీవితం గురించి చెప్పండి. నాకు అసూయగా ఉంది.","- So, tell me about your great life. I'm envious. - So, tell me about your great life. I'm envious."
"249","00:17:02,356","00:17:03,732","చెప్పడానికి నిజంగా ఏమీ లేదు.","Nothing really to tell."
"250","00:17:04,233","00:17:06,233","నాకు నా ఉద్యోగం అంటే ఇష్టం.","I... I love my job."
"251","00:17:06,983","00:17:08,529","నాకొక బట్టల కంపెనీ ఉంది.","I run a fabrics company."
"252","00:17:09,569","00:17:14,159","మా నాన్నగారు దాన్ని నడిపేవారు, కానీ ఇప్పుడు మా అమ్మా, నాన్నా...","My dad used to run it, but now, uh, now my mom and dad are..."
"253","00:17:14,242","00:17:20,123","అంటే, వాళ్ళు... అది, వాళ్ళు, ఆ... వాళ్ళు నాకు దాన్ని వారి విల్లులో వదిలిపెట్టారు.","Well, they're not... you know, they're... they aren't, uh… They left it to me in their will."
"254","00:17:21,540","00:17:23,210","వాళ్ళు మరణించి ఎంత కాలం అయింది?","How long ago did they pass away?"
"255","00:17:24,545","00:17:31,051","ఎంత కాలమా? అలా ఇటీవలే జరిగిందా?","How long? Uh… - [STAMMERS] - Is it pretty recent?"
"256","00:17:35,013","00:17:37,224","అయితే ఇప్పుడు మీరే బాస్, హా?","So now you're the boss, huh?"
"257","00:17:37,933","00:17:40,561","మీకది నచ్చుతుందా? ఆ-హా.","- You like that? - [CHUCKLES] Uh-huh."
"258","00:17:42,896","00:17:46,567","మీకు పని చేసేవాళ్ళు, ఆ మార్పుని ఎలా తీసుకుంటున్నారు?","People who work for you, they, um, coping with the transition?"
"259","00:17:46,650","00:17:48,819","ఓహ్, అవును. ఆ. వాళ్ళు మంచి వాళ్ళు.","Oh, yeah. Yeah. They're great."
"260","00:17:48,902","00:17:50,942","వాళ్ళు కుంటుంబంలా ఉంటారు. నాకు వాళ్ళు నా చిన్నప్పటి నుంచీ తెలుసు.","They're like a family. I've known 'em my whole life."
"261","00:17:50,988","00:17:52,239","చాలా మంచి వాళ్ళు.","A great bunch of guys."
"262","00:17:53,198","00:17:56,243","అంటే, మా బాబాయ్ నా మీద దావా వేశారు, కానీ అది పరవాలేదు.","I mean, my uncle's suing me, but it's fine."
"263","00:17:56,326","00:17:57,327","ఆయన మీ మీద దావా వేశారా?","He's suing you?"
"264","00:17:57,411","00:17:59,079","అవును. అది పెద్ద విషయం ఏమీ కాదు.","Yeah. It's not a huge deal."
"265","00:17:59,162","00:18:02,100","అది సాధారణంగా ఉండే కుటుంబ సమస్యే.","- Just, you know, normal family drama. - Just, you know, normal family drama."
"266","00:18:02,124","00:18:03,250","ఆయనకు కంపెనీని నడపాలని ఉంది.","He wants to run it."
"267","00:18:03,333","00:18:07,045","ఆయన నేను నడిపించలేనని అనుకుంటున్నాడు, కానీ అది పరవాలేదు.","He doesn't think I can. It'll be fine."
"268","00:18:08,338","00:18:09,506","అది చాలా కష్టంగా ఉండి ఉంటుంది.","Sounds pretty tough."
"269","00:18:10,841","00:18:12,634","లేదు, నిజంగా. అది బానే ఉంది.","No, really. It's fine."
"270","00:18:13,844","00:18:15,637","అది బానే ఉంది. అది దానంతట అదే అయిపోతుంది.","It's fine. It... It'll blow over."
"271","00:18:18,557","00:18:19,725","మీకు పెళ్లయిందా?","Are you married?"
"272","00:18:20,434","00:18:24,396","నాకు ఒకరితో సంబంధం ఉండేది కానీ కొన్ని వారల క్రితం విడిపోయాము.","I, uh, I was seeing someone, but we just split a few weeks ago."
"273","00:18:24,479","00:18:26,023","అయ్యో, అందుకు నాకు బాధగా ఉంది.","Oh, I'm so sorry."
"274","00:18:26,648","00:18:29,651","లేదు. లేదు, నిజానికి అది మంచిదే.","No. No, it's actually a good thing."
"275","00:18:29,735","00:18:32,321","ఆమె లేకపోతేనే నాకు మంచిది.","- I am so much better off without her. - Oh."
"276","00:18:32,404","00:18:37,159","సమస్య ఏమిటంటే, నేను ఆమెతో విడిపోయేముందు, సెలవులకి మెక్సికో తీసుకువెళ్తానని మాట ఇచ్చాను.","And the only problem is, right before we split, I promised her a vacation to Mexico."
"277","00:18:37,743","00:18:42,998","ఇప్పుడు ఆమె వచ్చి, నేను ఆమెని మెక్సికో తీసుకువెళ్ళాలని అంటుంది.","And now she keeps showing up, saying that I owe her a vacation to Mexico."
"278","00:18:44,249","00:18:45,250","సరేనా.","You know."
"279","00:18:45,792","00:18:49,129","అది తప్పించి, మిగతా అంతా...","But apart from that, everything really is..."
"280","00:18:49,213","00:18:50,214","బానే ఉందా?","Fine?"
"281","00:18:50,297","00:18:51,298","అవును.","Yeah."
"282","00:18:51,965","00:18:52,966","**[NO TELUGU MATCH FOUND]**","Hmm."
"283","00:18:54,426","00:18:55,552","**[NO TELUGU MATCH FOUND]**","[PLAYERS SHOUTING]"
"284","00:18:57,554","00:18:58,555","రండి.","Come on."
"285","00:18:58,639","00:18:59,679","వెళ్లి ఆడదాం.","- Let's play. - Let's play."
"286","00:19:00,682","00:19:01,850","ఏంటి?","What?"
"287","00:19:01,934","00:19:02,935","బాస్కెట్ బాల్.","Basketball."
"288","00:19:04,269","00:19:06,480","నేను అదంత ఆడను.","Oh. Well, I don't really play all that much."
"289","00:19:07,523","00:19:09,525","హాయ్. ఇంకో ఇద్దరు ఆడచ్చా?","Hi, guys. Need two more?"
"290","00:19:09,608","00:19:10,901","-ఆ, తప్పకుండా. -అవునా? సరే.","- Yeah, sure. - Yeah? Okay."
"291","00:19:10,984","00:19:12,337","-ఆ. వాళ్ళతో పరిగెత్తచ్చు. -సరే.","- Yeah. Can run with them. - All right."
"292","00:19:12,361","00:19:14,071","మీ టీమ్ లో ఉంటాను. నువ్వు వాళ్ళ టీమ్ లో ఆడు.","I'll be on your team. You be on their team."
"293","00:19:14,154","00:19:15,914","-నాకు బాస్కెట్ బాల్ రాదు. -పరవాలేదులే.","- I'm not great at basketball. - That's okay."
"294","00:19:15,948","00:19:18,092","-నేను మొదలు పెడుతున్నాను. -ఆ, మనం సరదాగా ఆడుతున్నాం, అంతే.","- I just wanna warm up. - Ah, we're just having fun, man."
"295","00:19:18,116","00:19:20,160","-సరే. ఇదుగో. -పదండి వెళ్దాం! పదండి వెళ్దాం! పదండి వెళ్దాం!","- All right. Here we go. - Vamos! Vamos! Vamos!"
"296","00:19:20,744","00:19:22,347","-సరే. పదండి. -సరే.","- [PLAYER] All right. Come on. - All right."
"297","00:19:22,371","00:19:23,747","-మొదలు పెడదాం. -మొదలు పెడదాం.","- Check up. - Check up."
"298","00:19:23,830","00:19:26,100","-మొదలయింది! ఇక్కడే! -కదలండి! పదండి.","- [PLAYER 2] It's on! Right there! - [PLAYER 3] Move! Come on."
"299","00:19:26,124","00:19:27,751","హే, నీకు నీ సమస్య ఏంటో తెలుసా?","You know what your problem is?"
"300","00:19:27,835","00:19:30,522","ఆ, నేను పరిగెత్తుతూ బౌన్స్ చెయ్యలేను. అది కన్ను, చేయి కలిసి చేయాల్సిన పని.","Yeah, I can't run and bounce at the same time. It's a hand-eye thing."
"301","00:19:30,546","00:19:33,173","-నీ సమస్య నువ్వు అందంగా ఉంటావు. -కాదు.","- Your problem is you're good-looking. - No."
"302","00:19:33,257","00:19:34,633","-బాగా స్థిరపడ్డావు. -అంతేమీ కాదు.","- Successful. - [MARTY] Not really."
"303","00:19:34,716","00:19:35,956","-నీ దగ్గర డబ్బు ఉంది. -బహుశా.","- And you've got money. - Maybe."
"304","00:19:36,009","00:19:39,179","నువ్వు మంచి వాడివి. మరీ మంచి వాడివి. నువ్వు అందరినీ నిన్ను వాడుకోనిస్తావు.","And you're nice. You're too nice. You let people take advantage of you."
"305","00:19:39,263","00:19:41,390","-మీరలా అనుకుంటారా? -అతన్ని చూసుకో!","- You think so? [GASPS] - [PLAYER 4] Watch him!"
"306","00:19:41,473","00:19:42,516","మార్టీ! నాకు ఇవ్వ! నాకు!","Marty! Pass me! Me!"
"307","00:19:42,599","00:19:44,118","-పాస్! పాస్! -నాకు బాల్ పాస్ చెయ్యి!","- [PLAYER 3] Pass! Pass! - Pass me the ball!"
"308","00:19:44,142","00:19:45,662","నువ్వు ఎవరికి ఇస్తున్నావో చూడు.","[PLAYER 3] Look where you're throwing."
"309","00:19:45,727","00:19:47,396","నువ్వు ఏం చేస్తున్నావు?","[PLAYER 2] What were you doing, man?"
"310","00:19:47,479","00:19:49,666","నువ్వు ఏం చేస్తున్నావు? అతను మన టీమ్ వాడు కూడా కాదు.","[PLAYER 3] What are you doing? He's not even on our team!"
"311","00:19:49,690","00:19:51,370","నేను బాల్ పట్టుకోడానికి ఎదురుగా నుంచున్నాను.","Man, I was open in the paint all damn day."
"312","00:19:51,400","00:19:52,710","నీకేమైంది?","[PLAYER 3] What's wrong with you?"
"313","00:19:52,734","00:19:54,444","-అతను ఇవ్వమన్నాడు. -ఇంకా నయం.","- He said. - Man, come on."
"314","00:19:54,528","00:19:55,904","అతను ఇవ్వమన్నాడు! మీరు ఇవ్వమన్నారు!","He said! You said!"
"315","00:19:56,697","00:19:57,698","మీరలా ఎందుకంటారు?","Why would you do that?"
"316","00:19:57,781","00:20:00,075","-లేదు, అలా చేసింది నువ్వే. -మీరు...","- -No, you did that. -You... - -No, you did that. -You..."
"317","00:20:00,158","00:20:03,328","నేను నిన్ను బాల్ ఇవ్వమని అడిగాను. నువ్వు నాకు ఇవ్వాల్సిన అవసరం లేదు.","I just asked you for the ball. You didn't need to pass it to me."
"318","00:20:05,455","00:20:07,141","-సరే. మళ్ళీ ఆడదాం. -మొదలు పెడదాం.","- All right. Let's go again. - [PLAYER] Check in."
"319","00:20:07,165","00:20:08,876","ఓడిపోయిన వాళ్ళు మొదలు పెట్టాలి.","Loser's ball. Loser's ball."
"320","00:20:10,169","00:20:11,170","నువ్వెవరు?","Who are you?"
"321","00:20:11,253","00:20:12,921","నేను మార్టీ మార్కోవిట్జ్.","I'm Marty Markowitz."
"322","00:20:13,005","00:20:14,715","నువ్వు ఈజీ మార్క్ మార్కోవిట్జ్ వా?","Are you Easy Mark Markowitz?"
"323","00:20:15,215","00:20:17,301","కాదు.","Um, no."
"324","00:20:17,801","00:20:20,512","న్వువు గట్టివాడివి, కదా? నువ్వెవరు?","You're a tough guy, right? What are you?"
"325","00:20:20,596","00:20:23,223","-గట్టివాడిని. -అది అంత గట్టిగా అనిపించలేదు.","- A tough guy. - That didn't sound very tough."
"326","00:20:23,307","00:20:26,185","అది బలహీనంగా ఉంది. మెత్తగా ఉంది. నువ్వు మెత్తని వాడివా?","That sounded wispy. Billowy. Are you billowy?"
"327","00:20:26,268","00:20:29,271","-కాదు. నేను మెత్తని వాడిని కాదు. -కాదు. నువ్వు కాదు. కానే కాదు.","- No. I'm not billowy. - No, you're not. Of course you're not."
"328","00:20:30,439","00:20:31,940","-నేనలా అనుకోలేదు. -కాదు!","- I don't think so. - No!"
"329","00:20:32,816","00:20:35,819","నువ్వు ఇకపై ఏం ఒప్పుకోవు?","And what aren't you gonna put up with?"
"330","00:20:35,903","00:20:40,699","-అంటే, విషయం ఇది. నేను మాట ఇచ్చాను... -నువ్వు ఇకపై ఆమె చెప్పే... -చెత్తని ఒప్పుకోవు. -చూసుకోండి.","- Well, here's the thing. I did promise... - You're not gonna put up with - any more of her BS. - Watch it."
"331","00:20:40,782","00:20:43,160","-ఆమెకి నీ నుంచి ఏం దొరుకుతుంది? -ఆమె అంది...","- And what's she gonna get from you? - Well, she said..."
"332","00:20:43,243","00:20:46,121","ఏమీ దొరకదు. నువ్వు ఏమీ ఇవ్వాల్సిన పని లేదు. నువ్వామెకి ఆ సంగతి చెప్తావా?","Nothing. Nothing. Are you gonna tell her that?"
"333","00:20:46,205","00:20:47,831","అంటే, ఆమెతో మాట్లాడడం కష్టం.","I mean, she can be pretty difficult."
"334","00:20:47,915","00:20:50,167","ఇప్పుడే చెయ్యి. ఆమెకి ఫోన్ చెయ్యి.","Do it now. Call her."
"335","00:20:50,834","00:20:54,254","ఇప్పుడా? నేనిది సరైన సమయం అని అనుకోను.","Now? I don't think now is the right time."
"336","00:20:54,338","00:20:55,964","ప్రస్తుతం కన్నా మంచి సమయం ఉండదు.","No time like the present."
"337","00:20:56,465","00:21:00,385","చూడు, నేను నా డబ్బు కూడా ఇస్తాను. ఇదుగో.","Look, I'll even donate my own dime. Here. Look, I'll even donate my own dime. Here."
"338","00:21:01,887","00:21:04,806","ఈ ఫోన్ కాల్ వలన నీకు ఎలాంటి ఖర్చు లేదు, కానీ ఇది నీకు 1,000 డాలర్లు అదా చేస్తుంది.","This call is gonna cost you nothing, but it's gonna save you $1,000."
"339","00:21:05,432","00:21:06,683","ఇంకా నీ మానసిక ప్రశాంతతని.","And your peace of mind."
"340","00:21:08,435","00:21:09,853","నేను సిద్ధంగా ఉన్నానని అనుకోను.","I don't think I'm ready."
"341","00:21:09,937","00:21:13,565","మార్టీ, నేను ఇక్కడే ఉన్నాను.","Marty, I'm right here."
"342","00:21:27,204","00:21:28,705","**[NO TELUGU MATCH FOUND]**","[CLICKING, BEEPING]"
"343","00:21:35,712","00:21:37,798","హే, డెబ్రా. నేను మార్టీ...","Hey, Deborah. It's Mar..."
"344","00:21:38,841","00:21:39,842","నన్ను క్షమించు.","I'm sorry."
"345","00:21:39,925","00:21:42,010","నాకు కుదరలేదు... నన్ను క్షమించు.","I just haven't... I'm sorry."
"346","00:21:43,595","00:21:46,098","కాదు, నేను... చూడు, పని చాలా ఎక్కువగా ఉంది.","No, I... Look, work's been crazy."
"347","00:21:46,181","00:21:47,781","-నేను... నేను... -నువ్విది చెయ్యగలవు.","- I... I haven't been... - You can do this."
"348","00:21:49,142","00:21:54,064","విను. ఇదీ విషయం.","Listen, um, here's the thing."
"349","00:21:56,358","00:22:00,278","నువ్వు వారం పాటు మెక్సికో వెళ్ళడానికి నేను చెల్లించలేను.","- I can't pay for you to go to Mexico for a week. - I can't pay for you to go to Mexico for a week."
"350","00:22:02,614","00:22:05,909","ఆ-ఆ. ఐదు రోజులకు తక్కువే అవుతుంది.","Uh-huh. Five days would be cheaper."
"351","00:22:05,993","00:22:07,327","-అవును. -కాదు.","- Yeah. - No."
"352","00:22:07,411","00:22:10,831","లేకపోతే... లేకపోతే నువ్వు మూడు రోజులు పగ్ కిప్సి కి వెళ్తావా?","Or... Or would you consider three days in Poughkeepsie?"
"353","00:22:10,914","00:22:13,125","-నా దగ్గర కూపన్ ఉంది. స్పా సౌకర్యాలు కూడా ఉంటాయి. -కాదు.","- I have a coupon. There's spa privileges. - No."
"354","00:22:13,208","00:22:14,208","కాదు.","No."
"355","00:22:14,251","00:22:15,520","-నా దగ్గర ఉంది. -అది అనవసరం.","- I have one. - It doesn't matter."
"356","00:22:15,544","00:22:19,923","-నిజానికి నా దగ్గర రెండు కూపన్లు ఉన్నాయి. -అది కాదు... -నన్ను క్షమించు. -మార్టీ.","- I have two coupons, actually. - That's not what you… - I'm sorry. - Marty."
"357","00:22:20,424","00:22:21,466","**[NO TELUGU MATCH FOUND]**","[SIGHS]"
"358","00:22:22,009","00:22:23,927","-నన్ను... నన్ను... -మార్టీ.","- I... I... I'm so... - Marty."
"359","00:22:24,011","00:22:25,387","దయచేసి నా మీద అరవకు.","Please don't yell at me."
"360","00:22:25,470","00:22:29,183","న్వువు అరవాల్సిన అవసరం...","You don't need to ye... [BREATHING HEAVILY]"
"361","00:22:31,393","00:22:34,271","సరే. మార్టీ. పద, పద.","Okay. I... Marty. Come on, come on."
"362","00:22:34,354","00:22:35,731","అయ్యో. అయ్యో, మీరు...","Oh, no. Oh, no, you..."
"363","00:22:35,814","00:22:36,982","-శ్వాస తీసుకో. శ్వాస తీసుకో. -దేవుడా.","- Breathe. Breathe. - Oh, God."
"364","00:22:37,065","00:22:38,942","మీరు ఆమె మాట్లాడుతూంటే ఫోన్ పెట్టేశారు. అది మంచిగా ఉండదు.","You hung up on her. That's not gonna be good."
"365","00:22:39,026","00:22:41,296","-మీరలా ఫోన్ పెట్టి ఉండాల్సింది కాదు. -పరవాలేదులే. నువ్వు బానే ఉన్నావా?","- You shouldn't have hung up on her. - It's okay. You all right?"
"366","00:22:41,320","00:22:43,506","-ఉన్నాను. -నీ కోటు నుంచి చెమట కారిపోతోంది.","- Yeah. [PANTING] - I feel you sweating through your coat."
"367","00:22:43,530","00:22:45,425","-నేను స్పృహ తప్పేలా ఉన్నాను. -నువ్వు స్పృహ తప్పవు.","- I'm gonna pass out. - You're not gonna pass out."
"368","00:22:45,449","00:22:46,700","నువ్వు స్పృహ తప్పవు.","You're not gonna pass out."
"369","00:22:46,783","00:22:49,536","మనం ఇక్కడే ఉన్నాము. సరేనా. మనం ఇక్కడే ఉన్నాము.","We're right here. Okay? We're right here."
"370","00:22:49,620","00:22:51,830","-నన్ను... నన్ను తీయనివ్వు. -ఆ. సరే.","- Let me get the... Let me get this. - Yeah. Okay."
"371","00:22:51,830","00:22:54,333","సెకండ్ అవెన్యూ ఫ్రేమ్ షాప్ -కొంచెం ముందుకు వెళ్ళాలి. -సరే.","- Just a little bit further to go. - Okay."
"372","00:22:54,416","00:22:58,679","హే, జో. నీ దగ్గర కూర్చోడానికి కుర్చీలాంటిది ఏమైనా ఉందా, నా స్నేహితుడు తాగడానికి కొంచెం మంచినీళ్ళు ఇస్తావా?","Hey, Joe. Do you have a, uh, maybe a seat, a chair, maybe a glass of water for my friend, please?"
"373","00:22:58,712","00:22:59,981","-అయ్యో, వద్దు. -అదేం లేదులే. పరవాలేదు.","- -Oh, no. -Yeah, yeah. No, it's okay. - -Oh, no. -Yeah, yeah. No, it's okay."
"374","00:23:00,005","00:23:01,465","నువ్వు రిలాక్స్ అవ్వు. శ్వాస తీసుకో.","Just... Just relax. Just breathe."
"375","00:23:01,548","00:23:04,468","-ధన్యవాదాలు. -సరే, పరవాలేదు. ఇక్కడ, కూర్చో. కూర్చో.","- Thank you. - Yeah, yeah, yeah. Ah. Here, sit down. Sit down."
"376","00:23:04,551","00:23:05,969","-రిలాక్స్ అవ్వు. -ఆ.","- Relax. - Yeah."
"377","00:23:06,053","00:23:14,102","అంతే. శ్వాస తీసుకో, సరేనా? శ్వాస తీసుకో. బాగా. సరే, లోపలికి. శ్వాస లోపలికి తీసుకో. ఒకటి, రెండు, మూడు, నాలుగు.","- That's it. Breathe, okay? Just breathe. - [GRUNTS] - Deeply. All right, in. Breathe in. - [EXHALES DEEPLY] - [INHALES DEEPLY] - One, two, three, four."
"378","00:23:14,186","00:23:20,651","శ్వాస వదులు. రెండు, మూడు, నాలుగు. ఊపిరి తీసుకో. ధన్యవాదాలు. అద్భుతం. నువ్వు బాగా చేస్తున్నావు. ఇదుగో.","- Breathe out. Two, three, four. - [EXHALES, SIGHS] - Breathe in. Thank you. - [SIGHS] Great. You're doing great. Here."
"379","00:23:20,734","00:23:22,334","-సరే. ధన్యవాదాలు. -కొంచెం తాగు.","- Ah. Okay. Thank you. - Have a few sips."
