"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"142","00:20:08,150","00:20:15,759","- మనల్ని ఆందోళన పడవద్దని చెప్పాడు. - ఆ విషయం నీకు తెలియదు. - కానీ నువ్వు నీ పని మీద నువ్వు వెళ్లిపోతున్నావు. - నీకు కూడా ఏం జరిగిందో తెలియదు, కదా. ఈ రోజు నాకు చాలా ముఖ్యమైన రోజు, ఖాయ్.","- He'd tell us not to worry. - You don't know that. - And to get on with our day. - You don't know that though. This is an important day for me, Kai."
"143","00:20:25,793","00:20:29,356","పరిస్థితి ఏమైనా మారితే, మనం ఫోనులో మాట్లాడుకుందాం.","If anything changes, we'll call."
"144","00:20:30,464","00:20:31,733","లేదా మెసేజులు పంపుకుందాం.","Or text."
"145","00:20:32,883","00:20:35,654","నేను ఉన్నాను. సరేనా?","I'm here. Okay?"
"146","00:20:41,809","00:20:42,994","నా ఫోను ఆన్ లోనే ఉంచుతాను.","I'll leave my phone on."
"147","00:20:44,353","00:20:46,706","నీ ఫోన్ ఎప్పుడు ఆఫ్ అయింది గనుక?","When has your phone ever been off?"
"148","00:20:59,435","00:21:06,685","ఇంకా? వాళ్లు దుబాయ్ లో, ఎయిర్ పోర్ట్ సిబ్బందితో మాట్లాడారు. అది తప్పుడు హెచ్చరిక. అది నిజమేనా? ఏదో పొరపాటుగా అనుకున్నారు.","And? They spoke to the airport, to Dubai. It's a false alarm. Are you sure? All a misunderstanding."
"149","00:21:08,460","00:21:10,087","మార్షా.","Marsha."
"150","00:21:10,796","00:21:11,940","చూశావా?","See?"
"151","00:21:12,381","00:21:23,118","ఇదే అసలు సమస్య. అలాంటి మనిషిని నేను భరిస్తున్నాను. - మార్షా... - లేదు, సామ్ ఇలాగే ఉంటాడు. అతను ఎప్పుడూ ఇలాగే చేస్తుంటాడు. ముఖ్యమైన విషయం ఏమిటంటే, విమానంలో ఏం జరుగుతున్నా సరే, అతను బాగానే ఉన్నాడు.","This is the problem. This is the man I'm dealing with. - Marsha... - No, this is what Sam's like. This is what he will always be like. The main thing is, whatever we thought was happening on that plane, he's okay."
"152","00:21:23,725","00:21:25,662","సామ్ క్షేమంగా ఉన్నాడు.","Sam is okay."
"153","00:21:26,770","00:21:28,665","థాంక్యూ.","Thank you."
"154","00:21:41,827","00:21:43,889","అయితే, నాన్న క్షేమంగా ఉన్నాడా?","So, Dad's okay?"
"155","00:21:44,872","00:21:58,445","తుపాకి పేలింది, నాకు అదే వినిపించింది. - గన్ పేలడం విన్నావా? - లేదు, అది జరిగిందని విన్నాను. బిజినెస్ క్లాసులో ఒక గన్ పేలింది, అక్కడ గొడవ జరిగింది, ఇద్దరు వ్యక్తులు వాళ్ల మీద దాడికి ప్రయత్నించారు. జనం అదే అనుకుంటున్నారు. వాళ్లని నువ్వు చూశావా? ఆ మగాళ్లని?","A gun went off, that's all I heard. - You heard the gun? - No, I heard that's what happened. A gun went off in business, there was a fight, two guys tried to take them on. That's what people were saying. You saw 'em then? These blokes?"
"156","00:21:59,052","00:22:18,255","వాళ్లు నన్ను ఇక్కడికి పంపించినప్పుడు చూశాను. వాళ్లని కట్టేసి ఉంచారు. ""ఇకపై సహించము"" అని వాళ్లు ఎందుకు అన్నారో ఇప్పుడు అర్థం అవుతోంది. అసలు వాళ్లు ఇలా ఎందుకు చేస్తున్నారనేది కావాలి. నేను అదే తెలుసుకోవాలి అనుకుంటున్నాను. అయితే, మరి నువ్వు ఏం చేశావు? ఇలా చూడు, నువ్వు ఏదో చేసి ఉంటావు. ఆమెతో అలా మాట్లాడకండి. కానీ, దాని గురించి ఆలోచించు. ఏ కారణం లేకుండా ఆమెని వాళ్లు ఇక్కడకి పంపించరు.","Only when they brought me back here. They were tied up. That's what they must have meant by will not be tolerated. It's why they're doing this in the first place. That's what I wanna know. So, what did you do then? Come on, you must have done something. Don't talk to her like that. Well, think about it. They've not put her here for no reason."
"157","00:22:21,033","00:22:22,219","వెనక్కి తిరగండి.","Turn round."
"158","00:22:23,869","00:22:27,498","నువ్వు. ఎదురుగా చూస్తూ కూర్చో.","You. Face forward."
"159","00:22:28,082","00:22:31,144","నువ్వు. నోరు మూయి.","You. Shut up."
"160","00:22:33,629","00:22:37,841","హేయ్, అంతా బాగానే ఉంటుంది, సరేనా? నేను ఇప్పుడే ఏం చెప్పాను?","Hey, it's gonna be all right, okay? What the fuck did I just say?"
"161","00:22:47,035","00:22:49,037","ప్యాసింజర్ 1కెకి అభ్యర్థన పంపబడింది...","**[NO ENGLISH MATCH FOUND]**"
"162","00:22:54,292","00:22:56,972","ప్యాసింజర్ 2డి మిమ్మల్ని సవాలు చేస్తున్నారు ఆమోదించండి తిరస్కరించండి","**[NO ENGLISH MATCH FOUND]**"
"163","00:23:00,632","00:23:02,467","2డి","**[NO ENGLISH MATCH FOUND]**"
"164","00:23:17,732","00:23:19,025","సవాలు ఆమోదం","**[NO ENGLISH MATCH FOUND]**"
"165","00:23:22,594","00:23:28,660","కెఎ29 ప్రయాణికులు ఈ ప్రాంతంలో ఉన్నారు. మిగతా విమానాల ప్రయాణికులతో కలిసి.","Passengers of KA29 will be in this area. Mixed in with other flights."
"166","00:23:31,019","00:23:32,414","ఇదంతా చాలా మామూలు వ్యవహారం.","It's all pretty normal."
"167","00:23:34,731","00:23:38,336","అయితే ఏదైనా అనుమానాస్పదంగా ఉండటం చూశారా? ఈ రోజా? లేదు.","So you saw nothing suspicious? Today? No."
"168","00:23:39,361","00:23:42,716","ఇక్కడ సెక్యూరిటీ చాలా గట్టిగా ఉంటుంది. ఎలాంటి పొరపాట్లు జరగవు.","Security's tight here. We're good."
"169","00:23:43,824","00:23:44,968","చూశారా?","See?"
"170","00:23:45,367","00:23:47,012","ఆమెని నేను గుర్తించాను.","I recognize her."
"171","00:23:49,788","00:23:52,309","నీలా. అది ఆమె పేరు.","Neela. That's her name."
"172","00:23:53,333","00:23:57,439","మా అమ్మాయిని తన బిడ్డ పార్టీకి తీసుకువెళ్లింది. నీలా, అవును.","Took my daughter to her kid's party. Neela, yeah."
"173","00:23:57,921","00:24:01,610","కిందటి వారం, ఒక వ్యక్తి స్టార్టర్ పిస్టల్ తీసుకువస్తుంటే ఆమె ఆపింది.","Last week, she stopped a man from bringing on a starter pistol."
"174","00:24:02,092","00:24:05,906","అంటే అది, నీకు తెలుసా, ఏదైనా పోటీని ప్రారంభించే గన్.","As in, you know... a gun to start a race."
"175","00:24:06,847","00:24:10,660","నీలా సమర్థురాలు. ఏదైనా సమస్య ఉంటే, ఆమె వెంటనే గుర్తిస్తుంది.","Neela's the best. If there's any kind of problem, she'll spot it."
"176","00:24:13,103","00:24:14,406","మళ్లీ ఫాస్ట్ ఫార్వార్డ్ చేయి.","Fast-forward again."
"177","00:24:30,537","00:24:33,099","అంతేనా? తను ఇంటికి వెళ్లిపోయిందా?","That's it? She went home?"
"178","00:24:34,208","00:24:36,102","బహుశా ఆమె షిఫ్టు అయిపోయి ఉండచ్చు.","Maybe it was the end of her shift."
"179","00:24:37,753","00:24:41,191","అయి ఉండచ్చు. ఎవరైనా చెక్ చేశారా?","Maybe. Did anyone check?"
"180","00:24:51,409","00:24:53,370","2డి: ఇక్కడ చాట్ చేయండి.","**[NO ENGLISH MATCH FOUND]**"
"181","00:25:01,002","00:25:02,337","మీ సందేశం టైప్ చేయండి","**[NO ENGLISH MATCH FOUND]**"
"182","00:25:02,337","00:25:04,339","2డి: గ్రౌండ్ కి ఎంత సమాచారం ఉంది?","**[NO ENGLISH MATCH FOUND]**"
"183","00:25:08,927","00:25:09,928","1కె: ఇంకా ఏం తెలియదు.","**[NO ENGLISH MATCH FOUND]**"
"184","00:25:19,503","00:25:20,546","బాగానే ఉన్నావా?","You all right?"
"185","00:25:27,678","00:25:29,322","సీట్ బెల్ట్.","Seat belt."
"186","00:25:51,994","00:25:53,138","అన్నీ తీసుకున్నావా?","Got everything?"
"187","00:25:53,662","00:25:56,790","మంచి నీళ్లు ఉన్నాయా? స్నాక్స్ ఉన్నాయా? నీ రీడింగ్ డైరీ తీసుకున్నావా?","Got your water? Got your snack? Got your reading diary?"
"188","00:25:58,167","00:26:00,854","సరేనా? సరే, లోపలికి వెళ్లు. లోపలికి వెళ్లు.","Yeah? Right, go on in. In you go. In, in, in, in."
"189","00:26:01,253","00:26:02,439","ఇంతకుముందు చెప్పావు.","You said it before."
"190","00:26:03,547","00:26:06,050","- ఇంతకుముందు ఏం చెప్పాను? - నాకు అపెండిక్స్ ఆపరేషన్ అయిందని.","- Said what before? - That I had my appendix out."
"191","00:26:06,633","00:26:07,777","నేను చెప్పానా?","Did I?"
"192","00:26:08,260","00:26:25,754","కిందటి టెర్మ్ లో కూడా అదే చెప్పావు. అపెండిక్స్ ఆపరేషన్ కేవలం ఒక్కసారి మాత్రమే జరుగుతుంది, కాబట్టి దాన్ని ఎదుర్కొందాం. మరి ఇదే మాటని ఎవరైనా రెండుసార్లు చెబితే... ఏదో తేడాగా ఉందని అర్థం. నిజం. మరి నువ్వు ఏం చేస్తావు? మా బాస్ నీ అంత తెలివైన వాడు కాకూడదని ఆశిస్తాను. ఇంక నువ్వు లోపలికి వెళ్లు, ప్లీజ్. నువ్వు ఆలస్యం అయ్యావు. లోపలికి, వెళ్లు.","You said that last term. And you can only have your appendix out once, let's face it. So if somebody says that twice... Something smells dodgy. Something smells dodgy. Yes. What are you gonna do? I'm gonna hope that my boss isn't as clever as you. Now go in, please. You're late. In, in, in."
"193","00:26:26,612","00:26:28,757","- లవ్ యూ. బై బై. - గుడ్ బై. లవ్ యూ!","- Love you. Bye-bye. - Goodbye, love you!"
"194","00:26:36,580","00:26:39,601","ప్లాజాలో ఇద్దరి కోసం టేబుల్ కావాలి.","A table for two at the Plaza."
"195","00:26:39,875","00:26:42,354","నా పుట్టినరోజున నేను కోరుకునేది అదే.","That is what I want for my birthday."
"196","00:26:43,253","00:26:45,357","నీకు ఎండ్రకాయల వంటకాన్ని విందుగా ఇస్తాను. సరేనా?","I want to buy you lobster. Okay?"
"197","00:26:46,090","00:26:57,452","సరే. అయితే, ఆ విందు సవ్యంగా చేద్దాం. స్టార్టర్లు... అన్ని రకాల సీఫుడ్... బిడ్డని చూసుకునే మంచి ఆయా... ఫాతిమా. నేను మళ్లీ ఫోన్ చేస్తాను.","Okay. So, let's do it properly. Starters... All the seafood... A proper babysitter... Fatima. I'll call you back."
"198","00:26:58,435","00:27:02,540","అబ్దుల్లా. నా పేరు నటాలియా. ఎయిర్ పోర్ట్ సెక్యూరిటీ.","Abdullah. It's Natalia. Airport security."
"199","00:27:02,940","00:27:07,879","మీ ఫ్రెండ్ నీలా విషయంలో, మీరు చెప్పినట్లే జరిగింది, ఆమె త్వరగా వెళ్లిపోయింది. ఒంట్లో బాగాలేదని చెప్పింది.","Your friend Neela, you were right, she left early. She said she was sick."
"200","00:27:08,362","00:27:12,759","ఆమె అంత అనారోగ్యంగా ఏమీ కనిపించలేదు. అవును, ఆమె అదే చెప్పింది, మరి.","She didn't seem very sick. Well, that's what she said, apparently."
"201","00:27:13,158","00:27:14,427","సరే. థాంక్యూ.","Okay. Thank you."
"202","00:27:28,650","00:27:33,655","1కె: ఇరాకీ ఎటిసి మన విమానాన్ని కాంటాక్ట్ చేస్తారు. కానీ ఎలాంటి సమాధానం ఉండదు.","**[NO ENGLISH MATCH FOUND]**"
"203","00:27:33,655","00:27:37,284","ఎందుకంటే కాక్ పిట్ లో ఎవ్వరూ లేరు.","**[NO ENGLISH MATCH FOUND]**"
"204","00:27:40,036","00:27:45,250","2డి: మరి అప్పుడు ఏం జరుగుతుంది?","**[NO ENGLISH MATCH FOUND]**"
"205","00:27:50,422","00:27:54,509","1కె: వాళ్లు ఇరాకీ సైన్యాన్ని సంప్రదిస్తారు.","**[NO ENGLISH MATCH FOUND]**"
"206","00:27:58,346","00:28:00,140","టర్కీ - సిరియా - ఇరాక్","**[NO ENGLISH MATCH FOUND]**"
"207","00:28:04,269","00:28:06,354","ఇరాక్","**[NO ENGLISH MATCH FOUND]**"
"208","00:28:07,129","00:28:09,024","నా గర్ల్ ఫ్రెండ్ చాలా కృతజ్ఞతలు చెప్పింది.","My girlfriend's very grateful."
"209","00:28:09,465","00:28:26,541","సరే, మరేం ఫర్వాలేదు. ఆమె కోపంగా కూడా ఉంది. తెలుసా? తన మాజీ భర్త... ప్రమాదంలో లేకపోయినా అనవసరంగా తనని ఆందోళన పడేలా చేసినందుకు కోపంగా ఉంది. సరే. మళ్లీ, అవును, కౌంటర్ టెర్రరిజమ్ కేసులు వచ్చినప్పుడు నాకు ఎందుకు ఫోన్ చేస్తావో తెలుసు కానీ... లేదు, ఇది పని గురించి చేసిన ఫోన్ కాదు. అవును, ఇది ఇప్పుడు కాస్త విచిత్రంగా అనిపిస్తోంది.","Yeah, no problem. She's also angry. You know? Angry that her ex... her ex made her think that he was in danger when he obviously wasn't. Okay. Again, yeah, I get why you might call me about all the counterterrorism stuff, but... No, this isn't a work call. Yeah, this is getting a bit strange now."
"210","00:28:27,316","00:28:29,753","సరే, నువ్వు ఏం అనుకుంటున్నావో తెలుసుకోవాలి అనిపించింది.","Well, I just... I just wanna know what you think."
"211","00:28:30,652","00:28:41,068","నువ్వు ఏం అనుకుంటావంటే... నాకు తెలుసు, ఇది ఒక విచిత్రమైన ఫోన్ కాల్, నాకు తెలుసు. ఎవరైనా ఆ ప్రేమని వదిలి వెళ్లిపోయిన వాళ్ల గురించి ఆలోచిస్తున్నావా... ప్రేమ బంధం వదిలి వెళ్లిపోయిన మనిషి గురించి, అతను ఏం చెప్పినా, ఏం చేసినా ఆమె అంతగా పట్టించుకుంటోంది అంటే నువ్వు ఏం అనుకుంటున్నావు?","You think that... I know it's a... a weird call to make, I do. You think that for someone who's meant to... You think that for someone who's meant to have moved on, she cares too much about what this guy says and does?"
"212","00:28:42,039","00:28:44,291","అవును, అందుకే...","Yeah, so..."
"213","00:28:44,875","00:28:47,938","అందుకే, ఈ మాజీ భర్త నిజంగానే మాజీనా అని నిన్ను నేను అడిగినప్పుడు...","So, when I asked you if this ex really is an ex..."
"214","00:28:48,378","00:28:54,653","హేయ్, నువ్వు అలా అన్నప్పుడు, తెలుసా... లేదా మన మధ్య బంధం ముగిసింది అని నువ్వు ఒప్పుకున్నప్పుడు, అది ముగిసిపోయింది.","Hey, when you said, you know... Or when we agreed that it was... it was over between us, it was over."
"215","00:28:55,677","00:28:59,658","మనం ఎప్పుడూ మాట్లాడుకోలేదు, నువ్వు ఎప్పుడూ ఫోన్ చేయలేదు. అది అంతే.","We never spoke about it, you never called me... You know. That was it."
"216","00:29:02,226","00:29:15,317","- నువ్వు ఇంకా లైన్ లోనే ఉన్నావా? - ఉన్నాను. చూడు... చూడు, డానియెల్. నాదే పొరపాటు అంటే, సరే, - ఆమె కోసం పోరాడవచ్చంటే... - అందుకు ఆమె అర్హురాలు. ...అప్పుడు ఆమె ఆ వ్యక్తి కోసం తనకి కావలసినంతగా పట్టించుకోవచ్చు, ఎందుకంటే ఆమె నన్ను ఎక్కువ గౌరవించాలని కోరుకుంటున్నాను. ఆమె విషయంలో స్పష్టంగా ఉండు, డాన్, లేదా పరిస్థితులు మారిపోవచ్చు.","- Are you still there? - Yes. Look... Look, Daniel, if it was me, okay, - and she's worth fighting for... - She is. Then she can care about this guy all she wants, 'cause I'm just gonna make sure that she cares about me more. Commit, Dan, or things move on."
"217","00:29:15,739","00:29:17,699","సరే, ఆమెని వెళ్లనివ్వండి.","All right, let 'em through."
"218","00:29:17,783","00:29:21,263","అవును, ఇంకా బహుశా మళ్లీ ఇలాంటి విషయాల గురించి నాకు ఇంకెప్పుడూ ఫోన్ చేయకు, సరేనా?","Yeah, and maybe... maybe don't call me about this kinda thing again, yeah?"
"219","00:29:22,663","00:29:23,807","సారీ.","Sorry."
"220","00:29:24,331","00:29:25,517","మరేం ఫర్వాలేదు.","It's all right."
"221","00:29:39,638","00:29:53,253","కింగ్డమ్ 2-9, ఇది బాగ్దాద్ కంట్రోల్, వింటున్నారా?","Kingdom 2-9, this is Baghdad control, how do you read?"
"222","00:30:00,075","00:30:02,596","కింగ్డమ్ 2-9, మేము కంట్రోల్, మీరు వింటున్నారా?","Kingdom 2-9, control, how do you read?"
"223","00:30:03,036","00:30:05,599","అందులో నుంచి ఏదో మెసేజ్ వస్తోంది. నువ్వు ఒకసారి వినాలి.","Got a message coming through in there. Have a listen."
"224","00:30:07,958","00:30:11,730","కింగ్డమ్ 2-9, ఇది బాగ్దాద్ కంట్రోల్, మీరు వింటున్నారా?","Kingdom 2-9, this is Baghdad control, how do you read?"
"225","00:30:12,629","00:30:14,065","మీరు దానికి స్పందించాలి.","We need to answer that."
"226","00:30:16,508","00:30:21,990","అది గనుక ఎయిర్ ట్రాఫిక్ కంట్రోల్ అయితే, మనం వెంటనే దానికి జవాబు చెప్పాలి. - కూర్చో. - అతను జవాబు చెప్పాలి. అతను.","If it's air traffic control, we need to answer that now. - Sit down. - He needs to answer that. Him."
"227","00:30:22,848","00:30:24,910","ముందు కూర్చో!","Sit the fuck down!"
"228","00:30:25,434","00:30:43,762","ఇది ఖచ్చితంగా జరిగి తీరాలి. - అతను చెప్పేది నిజమేనా? నిజమే చెప్తున్నాడా? - లేదు, అతను అబద్ధం చెబుతున్నాడు. అది నీకు ఎలా తెలుసు? - నేను చెప్పేది వినండి. - అది నీకు ఎలా తెలుసు? ఏదో పొరపాటు జరుగుతోందని గ్రౌండ్ సిబ్బందికి తెలియాలని అతను చూస్తున్నాడు ఎందుకంటే ఇదంతా ముగిసిపోతుంది అనుకుంటున్నాడు కానీ నిజానికి పరిస్థితి అంతకన్నా ఘోరంగా తయారవుతుంది. నీకు మళ్లీ ఇంకోసారి చెప్పను, మిత్రమా. కూర్చో.","This... This absolutely needs to happen. - Is he right? Is he? - No, he's lying. How do you know? - Listen to what I'm saying. - How do you know? He wants the ground to know something's wrong because he thinks this is going to stop, but it's actually going to make it a lot worse. I won't tell you again, mate. Sit down."
"229","00:30:44,369","00:30:53,605","కింగ్డమ్ 2-9 లీమా 602 ఎయిర్వే మీద ఉంది, దయచేసి బాగ్దాద్ కంట్రోల్ కి 123 దశాంశం 52కి కాల్ చేయండి. ఆమెని తీసుకురా.","Kingdom 2-9 on airway Lima 602, please call Baghdad control on 123 decimal 52. Get her."
"230","00:30:57,633","00:30:59,416","దానికి నువ్వు జవాబు చెప్పగలవు, చెప్పగలవా?","You can answer that, can't ya?"
"231","00:31:02,137","00:31:12,932","వాళ్లు ఆమెతో మాట్లాడరు. వాళ్లు కెప్టెన్ తో మాత్రమే మాట్లాడతారు. ముందు నువ్వు కూర్చో! నేను... దయచేసి మాట్లాడవచ్చా, మిత్రమా? ప్లీజ్? వినండి, ఏదైనా ప్రమాదం జరిగిందని వాళ్లకి అనుమానం వస్తే, వాళ్లు వెంటనే జెట్ విమానాలని పంపిస్తారు, కానీ అదే గనుక జరిగితే...","They won't speak to her. They'll need to speak to the captain. Sit the fuck down! Can I... Please, mate? Please? Listen, listen, if they think something's wrong, they'll scramble the jets, and if they do that..."
"232","00:31:14,399","00:31:15,902","వాళ్లు మన విమానాన్ని పేల్చేస్తారు.","they'll shoot us down."
"233","00:31:20,799","00:31:24,660","గమ్యానికి చేరే సమయం 05:20 కింగ్డమ్ 2-9.","Kingdom 2-9."
"234","00:31:24,743","00:31:28,431","అర్జెంట్. ఇది బాగ్దాద్ కంట్రోల్. మాకు నిర్ధారణ అవసరం.","Urgent. This is Baghdad control. We need identification."
"235","00:31:30,290","00:31:32,352","బాగ్దాద్, ఇది కింగ్డమ్ 2-9.","Baghdad, this is Kingdom 2-9."
"236","00:31:33,001","00:31:35,146","మేము గుర్తించడానికి ఐదుసార్లు ప్రయత్నించాము.","We tried five times to identify."
"237","00:31:36,088","00:31:37,831","క్షమాపణలు, బాగ్దాద్. మేము ఇక్కడే ఉన్నాం.","Apologies, Baghdad. We're here."
"238","00:31:38,424","00:31:40,277","నేను కెప్టెన్ తోనే మాట్లాడుతున్నానా?","I'm speaking to the captain?"
"239","00:31:44,721","00:31:46,700","మాట్లాడుతున్నది కెప్టెన్ కదా?","Is this the captain speaking?"
"240","00:31:47,891","00:31:51,913","అవును. - మీరు కెప్టెనా? - అవును.","Correct. - You are the captain? - Correct."
"241","00:31:51,913","00:31:54,457","అలెన్, రాబిన్ కెప్టెన్ మీ పేరు రాబిన్ అలెన్ కదా?","You are Robin Allen?"
"242","00:31:59,361","00:32:17,105","కెప్టెన్ పేరు రాబిన్ అలెన్ కదా? విమానంలో ఏదో పొరపాటు జరుగుతోంది గ్రౌండ్ సిబ్బందికి తెలియాలని అతను ఆశిస్తున్నాడు ఎందుకంటే ఇదంతా ఆగిపోతుందని అతను అనుకుంటున్నాడు. దయచేసి అతనికి చెప్పగలరా, ప్లీజ్? నేను కెప్టెన్ అలెన్ తో ఖచ్చితంగా మాట్లాడాలి. ఆయన కాక్ పిట్ నుండి బయటకు వెళ్లారు. - కాక్ పిట్ నుండి కెప్టెన్ బయటకి వెళ్లారా? - అది నిజం. అప్పుడు, నేనే కెప్టెన్ అని ఎందుకు చెప్పావు?","Captain is Robin Allen? He wants the ground to know that something's wrong because he thinks this is gonna stop. Can you tell him, please? I must speak to Captain Allen. He's away from the cockpit. - Captain is away from the cockpit? - That is correct. So, why say you are the captain?"
"243","00:32:21,592","00:32:26,573","నేను రాబిన్ అలెన్ తో వెంటనే మాట్లాడాలి. ఇది విమానం భద్రత కోసం తప్పదు.","I speak to Robin Allen right now. For security purposes, now."
"244","00:32:28,348","00:32:43,906","నువ్వు ఏం చేయాలంటే కాక్ పిట్ లోపలికి వెళ్లి ఇక్కడ అంతా బాగానే ఉందని వాళ్లకి చెప్పాలి, వింటున్నావా? నన్ను గనుక కాక్ పిట్ లోపలికి పంపితే, పరిస్థితులు ఇప్పటికంటే - ఘోరంగా మారతాయి. నా మాట విను... - ఆ బెల్టు మీద నీ చేయి తీయి. - ...నేను ఈ సీటు నుండి లేవను. - అతను చెప్పింది నోరు మూసుకుని చేయి. - సాయం చేస్తావా? - నన్ను బలవంతం చేయలేవు. ముందు ఆ బెల్టు పట్టుకో.","What you've gotta do is get in the cockpit and tell them everything is all right, you hear me? If you put me in that cockpit, it's only gonna make matters worse - than they are now. Listen to me... - Just take your hand off the belt. - I'm not getting out of this seat. - Just do what he says. - Can you help? Can you help? - You cannot make me. Just grab the belt."
"245","00:32:43,989","00:32:54,929","వెళ్లి నీ సీట్లో కూర్చో. ఇలా చేయడంలో అర్థం లేదు. నువ్వు రాకపోతే మనమంతా చనిపోతాం... నేను కదలను! నా మీద చేతులు తీయండి, దూరంగా వెళ్లండి! ఆమెని తీసుకురావాలి, తప్పదు. ఆమెని ఇక్కడికి తీసుకురా.","Get back in your seat. There's no point. We're all gonna fucking die unless you go... I'm not moving. I'm not moving! Get your hands off me, get off! Get her, for fuck's sake. Bring her here."
"246","00:32:56,960","00:33:05,195","నువ్వు. ఇక్కడికి రా. దేవుడా. - సరిగ్గా, ఇక్కడ. - హేయ్! చూడు, ఇదిగో, ఇప్పుడు చేస్తావా? వాళ్లని ఇలా చేయనివ్వకు.","Fuck. Come here. Jesus Christ. - Right, here. - Hey, hey, hey, hey! Look. Here, all right? Now don't make them do this."
"247","00:33:06,595","00:33:10,158","సరేనా? మమ్మల్ని ఇలా చేయనివ్వకు.","All right? Don't make us make them do this."
"248","00:33:11,266","00:33:18,315","సరే. నేను వెళ్తున్నాను. అలాగే. సరే.","All right. I'm going. All right. Okay."
"249","00:33:33,139","00:33:45,694","కెఎ29 జి-కె.ఎన్.డి.ఎమ్. బాగ్దాద్ కంట్రోల్, ఇది కింగ్డమ్ 2-9. నేను కెప్టెన్ రాబిన్ అలెన్ ని మాట్లాడుతున్నాను. గుడ్ మార్నింగ్. పైలెట్ అలెన్, దయచేసి మీ పుట్టినరోజు, సెక్యూరిటీ ప్రశ్నని ఖరారు చేయండి.","Baghdad control, this is Kingdom 2-9, Captain Robin Allen speaking. Good morning. Pilot Allen, please confirm date of birth, security question."
"250","00:33:46,593","00:33:56,496","ఇరవై రెండు, రెండు, 1970. పైలెట్ అలెన్, మీరు క్షేమంగా ఉన్నారని ఎలాంటి సహాయం అవసరం లేదని ఖరారు చేయండి. అంతా క్షేమం ఇంకా బాగున్నాం, థాంక్యూ బాగ్దాద్. ఆయన టాయిలెట్ కి వెళ్లారు.","Twenty-second, the second, 1970. Pilot Allen, please confirm you are safe and not in need of assistance. All safe and well, thank you Baghdad. He went to the toilet."
"251","00:33:59,314","00:34:03,044","నేను ఇప్పుడే బాత్ రూమ్ కి ఒక నిమిషం వెళ్లి వచ్చాను.","I... I just nipped out to the bathroom for a minute."
"252","00:34:03,902","00:34:05,589","మరి కోపైలెట్ ఎక్కడ?","But where was the copilot?"
"253","00:34:10,074","00:34:15,724","మాకు రేడియోతో చాలా సమస్యలు వస్తున్నాయి కాబట్టి ఈ ఉదయం నుంచి మేము చాలా గందరగోళంగానే ఉన్నాం.","We've been having a lot of radio problems so we're not exactly covering ourselves in glory this morning."
"254","00:34:16,806","00:34:18,809","కింగ్డమ్ ఎయిర్ లైన్స్ జి-కె.ఎన్.డి.ఎమ్. - కెఎ29","**[NO ENGLISH MATCH FOUND]**"
"255","00:34:31,679","00:34:38,204","కింగ్డమ్ 2-9. మీ గమ్యం ఇంకా మార్గం ఖరారు చేయండి. సెక్యూరిటీ తనిఖీ పూర్తయింది.","Kingdom 2-9. Please confirm final destination and heading. Security verified."
"256","00:34:39,103","00:34:44,293","సరే, మేము 4625తో సంప్రదింపులు జరుపుతూ లండన్, హీత్రో విమానాశ్రయానికి ప్రయాణిస్తున్నాం.","Okay, we are squawking 4625 maintaining a course for London, Heathrow."
"257","00:34:51,116","00:34:53,619","అతను ఇది పూర్తి చేశాక, తనని తిరిగి ఆ సీట్లో కూర్చోపెట్టండి.","Once he's done, take him back to his seat."
"258","00:34:56,621","00:35:00,060","అయితే, మీరు విమానాన్ని హైజాక్ చేశారు, కానీ ఎవ్వరికీ ఈ విషయం తెలియదు.","So, you've hijacked a plane, and no one knows about it."
"259","00:35:03,754","00:35:09,945","కింద, ఒక్క మనిషికి కూడా దీని గురించి తెలియదు.","Down there, not one person knows a thing about this."
"260","00:35:11,720","00:35:13,698","అది మీ విజయాన్ని ప్రతిఫలిస్తోంది.","That represents success."
"261","00:35:21,522","00:35:22,666","ఇంక రా.","Come on."
"262","00:35:41,083","00:35:42,352","గుడ్ మార్నింగ్.","Morning."
"263","00:35:53,220","00:35:55,448","ఐదు నిమిషాలు అంటే ఐదు నిమిషాలు అనే మాట ఏమైంది?","What happened to five minutes being five minutes?"
"264","00:36:06,650","00:36:12,340","లుఫ్తాంసా, 958, కుడి వైపు మళ్లాలి. మార్గం 329. కిందికి వచ్చి ఫ్లయిట్ లెవెల్స్ 30లో కొనసాగించండి.","Lufthansa, 958, turn right. Heading 329. Descend and maintain flight levels 30."
"265","00:36:18,036","00:36:25,395","ఈ లుఫ్తాంసాలో ఏం జరుగుతోంది? ఆలస్యం అయింది. నీ కెఎల్ఎమ్ కూడా నేను చూసుకున్నాను. నీ స్విస్ ఎయిర్ ని మైఖేల్ చూసుకున్నాడు. థాంక్యూ, మైఖేల్.","What's going on with this Lufthansa? Delayed. I looked after your KLM. Michael covered your Swiss Air. Thank you, Michael."
"266","00:36:25,753","00:36:29,316","నీకు ఒకటి మాత్రం దాదాపుగా ఎమర్జెన్సీ పరిస్థితి ఉంది. ఆ అడుగున ఉన్న కింగ్డమ్ విమానం.","You nearly had a live one and all. That Kingdom at the bottom."
