"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"200","00:16:51,178","00:16:53,138","గొడ్డళ్ళా?","- [shushes] - Hatchets?"
"201","00:16:53,222","00:16:54,473","**[NO TELUGU MATCH FOUND]**","[Mark] Um… [stammers]"
"202","00:16:54,556","00:16:57,267","ఇక్కడి తీరుతెన్నులేంటో తెలుసుకోవాలని మేము ప్రయత్నిస్తున్నాం.","We've been trying to figure out how it all fits together."
"203","00:16:57,351","00:17:05,150","ఇటు వైపు కాకుండా అటు వైపు ఉండే ఒక డిపార్టుమెంట్లో మేకల పెంపకం జరుగుతుందని కనిపెట్టాం.","We found a, uh, department the opposite way from here that's, uh, well, raising baby goats."
"204","00:17:06,401","00:17:07,736","మేకల పెంపకమా?","Raising baby goats?"
"205","00:17:12,574","00:17:17,454","మాకు తెలియనివి కూడా ఇక్కడ చాలా ఉన్నాయి, కానీ మేము మా పనేదో మేము చేసుకుంటూ పోతున్నాం.","There is a lot unknown to us as well, but we keep plugging along."
"206","00:17:17,538","00:17:19,204","ఇది ముఖ్యమైన పనేలెండి.","It's important work, obviously."
"207","00:17:19,289","00:17:21,915","మనం ఇక్కడ చేసేవన్నీ ముఖ్యమైనవే.","Everything we do here is important."
"208","00:17:24,211","00:17:27,422","నిజంగానే ముఖ్యమైనదా లేక మీరు ముఖ్యమైనదని చెప్తున్నారు కాబట్టి అది ముఖ్యమైనదా?","It's important because it actually is or because you're saying it is?"
"209","00:17:30,050","00:17:33,637","చూడండి, మనందరం దీనిపై కలిసి పని చేయాలేమో.","Look, maybe we should work together on this."
"210","00:17:35,514","00:17:39,142","కలిసి ఏం చేయాలంటారు?","Together doing what, exactly?"
"211","00:17:39,226","00:17:42,312","ఏమో మరి. అసలు మేకలు ఎందుకు ఉన్నాయో కనిపెట్టడంతో ప్రారంభించవచ్చు.","I don't know. Finding out why there are goats."
"212","00:17:42,396","00:17:48,944","లేదా, ఈ ఆఫీస్ ఎంత పెద్దదో, లేదా మొత్తం ఎంత మంది ఇక్కడ ఉన్నారో కనిపెట్టవచ్చు.","Or, you know, um, finding out how big this place is or how many of us there are."
"213","00:17:54,157","00:17:57,744","నా ఉద్దేశం ఏంటంటే, అసలు మనం ఇక్కడ ఏం చేస్తున్నామో మనకి ఎందుకు తెలపట్లేదు?","I mean, why won't they tell us what we're doing here?"
"214","00:17:58,704","00:18:00,414","ఎందుకు... ఎందుకు అంత భయపడుతున్నారు?","What-What are they so afraid of?"
"215","00:18:02,165","00:18:06,545","ఈగన్ సూత్రం ప్రకారం అన్నింటికన్నా జ్ఞానసముర్పాజనే ముఖ్యమైతే...","If the Eagan philosophy is illumination above all..."
"216","00:18:06,628","00:18:08,505","అన్నింటికన్నా జ్ఞానసముర్పాజనే ముఖ్యం.","Illumination beyond all."
"217","00:18:08,589","00:18:09,631","కానీ నిజమే.","But yes."
"218","00:18:10,382","00:18:12,843","మనకి ఎందుకు భాగం కల్పించడం లేదు?","Then why doesn't that include us?"
"219","00:18:13,552","00:18:18,515","ఇంకా మనల్ని ఎందుకు అంధకారంలోనే ఉంచుతున్నారు?","Why are we down here still working in the dark?"
"220","00:18:25,522","00:18:27,316","అది కవిత్వంలా అదిరిపోయింది, గురూ.","That was poetic as shit, man."
"221","00:18:27,399","00:18:28,483","థ్యాంక్స్.","Thanks."
"222","00:18:31,028","00:18:32,154","మార్క్ అన్నది నిజమే.","Mark is right."
"223","00:18:32,779","00:18:34,323","- అవునా? - అవును.","- He is? - [Burt] He is."
"224","00:18:34,406","00:18:40,412","అర్వింగ్, జ్ఞానాన్ని, సత్యాన్ని అన్వేషించడమే కియర్ కి కూడా కావలసింది.","Irving, Kier would want us to feel the warm embrace of knowledge and truth."
"225","00:18:40,495","00:18:43,415","అలా చేయడం ద్వారానే అతని బోధనలను మనం సంపూర్ణంగా అర్థం చేసుకొన్నవారం అవుతాం.","That way we could be true partners in his teachings."
"226","00:18:43,999","00:18:45,000","అవును.","Exactly."
"227","00:18:46,460","00:18:55,719","డిపార్టుమెంట్ చీఫ్ హోదాలో, మార్క్, నేనూ ఆ మేకల డిపార్టుమెంటును సంప్రదించి, వారికి ఏం తెలుసో కనుక్కుంటే బాగుంటుంది అనుకుంటా.","I think, as the two department chiefs, Mark and I should make contact with this goat department, see what they know."
"228","00:18:57,471","00:19:27,209","మేమిద్దరం సహాయంగా ఒక వ్యక్తిని తీసుకెళ్లవచ్చు. మేమేమీ పిల్లలం కాదు, మిస్టర్ మిల్చెక్. మేము ఏ తప్పూ చేయలేదు.","- And we can each bring one aide-de-camp. - [door opens] We're not children, Mr. Milchick. We didn't do anything wrong."
"229","00:19:32,798","00:19:34,550","మ్యాక్రోడేటా రిఫైన్మెంట్","**[NO ENGLISH MATCH FOUND]**"
"230","00:19:50,649","00:20:31,523","మహోన్నతుడా, కియర్ గొప్పవాడా, కియర్ ఎన్నో కష్టాలు, కడగండ్లకు ఓర్చి అందరికీ ఫలాలు తెచ్చినావు పురోగతిని, జ్ఞానాన్ని అందించావు బెదురే లేకుండ జీవించినావు మహోన్నతుడా, కియర్ కియర్ నేను నిన్ను నమ్మాను, కానీ దాన్ని నువ్వు దుర్వినియోగపరిచావు.","♪ Kier, chosen one, Kier ♪ ♪ Kier, brilliant one, Kier ♪ ♪ Brings the bounty to the plain Through the torment, through the rains ♪ ♪ Progress, knowledge Show no fear ♪ ♪ Kier, chosen one ♪ ♪ Kier ♪ I trusted you, and you abused that trust."
"231","00:20:32,733","00:20:38,864","నీ అసమర్థతకు, ఇంకా నీ పనీపాటా లేని తిరుగుడుకు బాధ్యత నువ్వే వహించాలి.","Your inefficiency and free-range chicken roaming is ultimately your responsibility."
"232","00:20:44,286","00:20:45,454","**[NO TELUGU MATCH FOUND]**","[sighs]"
"233","00:20:47,331","00:20:50,083","అతడిని బ్రేక్ రూమ్ కి తీసుకెళ్లు.","Escort him to the break room."
"234","00:21:26,411","00:21:27,411","**[NO TELUGU MATCH FOUND]**","[beeps]"
"235","00:21:29,498","00:21:31,500","బ్రేక్ రూమ్","**[NO ENGLISH MATCH FOUND]**"
"236","00:22:02,364","00:22:03,365","నన్ను క్షమించు.","I'm sorry."
"237","00:22:18,297","00:22:20,841","**[NO TELUGU MATCH FOUND]**","- [people chattering] - [flatware clattering]"
"238","00:22:20,924","00:22:22,301","**[NO TELUGU MATCH FOUND]**","[soft music playing on speakers]"
"239","00:22:22,384","00:22:23,802","నీ చేతికి ఏమైంది?","What happened to your hand?"
"240","00:22:24,928","00:22:26,263","**[NO TELUGU MATCH FOUND]**","Mmm."
"241","00:22:26,346","00:22:30,184","ఆఫీసులో ఒక వాటర్ కూలర్ లో నీళ్లు పోసేటప్పుడు నా చేయి ఇరుక్కుపోయిందట.","Apparently, I jammed my hand at work replenishing a watercooler."
"242","00:22:30,267","00:22:31,977","నాకు మాత్రం వాళ్లు అదే చెప్పారు మరి.","Or at least that's what they tell me."
"243","00:22:32,060","00:22:33,604","ఆ జగ్గులు చాలా బరువుగా ఉన్నాయి.","Those jugs are very heavy."
"244","00:22:33,687","00:22:35,397","అవును.","Mmm. Indeed they are."
"245","00:22:35,480","00:22:36,690","ఇంకో వైన్ తీసుకురానా?","[waiter] Another merlot?"
"246","00:22:36,773","00:22:37,774","వద్దులెండి.","I'm fine, thanks."
"247","00:22:38,442","00:22:40,068","నాకు నీళ్లు తీసుకురండి, థ్యాంక్యూ.","I'm good with water, thank you."
"248","00:22:42,654","00:22:44,740","మీ అందాల కోడలిని చూశావా?","Have you, uh, seen the princess?"
"249","00:22:44,823","00:22:47,659","తను పుట్టినప్పటి నుండి చూడలేదు.","- [laughs] No, not since her birth. - Hmm."
"250","00:22:47,743","00:22:49,870","కానీ నేను మీ అక్కతో ఫోన్లో మాట్లాడాను.","But I did talk on the phone with your sister."
"251","00:22:50,370","00:22:52,223","తను నీకు ఎంత వరకు చెప్తుందో నాకు తెలీదు, కానీ తనకి...","I don't know how much she tells you about her..."
"252","00:22:52,247","00:22:53,957","- పాలు తాగిపించడంలో సమస్యనా? - అవును.","- Latching difficulties? - [laughing] Yes."
"253","00:22:54,041","00:22:56,752","అది... అది నాకు తెలుసు. మరీ ఎక్కువ తెలుసేమో. ఏమోలే.","I-I'm aware. Maybe too aware. I don't know."
"254","00:22:56,835","00:23:00,297","ఆ విషయమై ఎవరైనా మంచి వైద్యులు ఉన్నారేమో చూడమని అడిగింది.","[chuckles] Well, she just wanted the names of some lactation consultants."
"255","00:23:00,380","00:23:03,300","అది పెద్ద విషయమే అంటావా?","Mmm. Well, it's not something serious, is it?"
"256","00:23:03,383","00:23:04,843","లేదు, అది చాలా సాధారణమైన సమస్యే.","No. It's very common."
"257","00:23:05,469","00:23:07,721","అయినా కానీ, ఒక ప్రొఫెషనల్ అభిప్రాయం తీసుకుంటే బాగుంటుంది కదా.","Still, it's probably good to get an expert opinion."
"258","00:23:07,804","00:23:11,767","నా ఉద్దేశం, ఇప్పటికే ఉన్న... - రికెన్ కాకుండానా? అవును. - ...రికెన్.","I mean, from someone other than… - [laughing] Ricken? Yes. - …Ricken. [laughs]"
"259","00:23:13,852","00:23:15,938","నీకు పిల్లలని కనాలని ఎప్పుడూ అనిపించలేదా?","Uh, did... Did you ever think about having kids?"
"260","00:23:18,023","00:23:19,024","జెమ్మాతోనా?","With Gemma?"
"261","00:23:20,484","00:23:21,485","అవును.","Yes."
"262","00:23:25,113","00:23:28,700","మేము కొంత కాలం పిల్లలని కనాలని ప్రయత్నించాం.","Hmm, yeah, we tried for a little while."
"263","00:23:29,576","00:23:30,911","కానీ పిల్లలు కలగలేదు.","It wasn't really working."
"264","00:23:32,371","00:23:41,505","ఒకానొక క్షణంలో దత్తత తీసుకుందామని కూడా అనిపించింది, కానీ... ఏమో మరి. అప్పుడు, ""సరే, ఇదే నీకు ప్రసాదించబడిన జీవితం.","We talked about adopting at one point, but… [inhales deeply] I don't know. Then you think, ""Okay, this is the life you've been given."
"265","00:23:42,130","00:23:46,218","అది మరో జీవితం, అది నీకు ప్రసాదించబడలేదు.","And, um, that's another life, and you don't get that one."
"266","00:23:46,301","00:23:48,345","కాబట్టి, నీకు ఇచ్చిన జీవితంతోనే ఏదైనా చేసుకో,"" అని అనిపించింది.","So do something with this."""
"267","00:23:50,597","00:23:52,015","అది చాలా మంచి ఆలోచన.","That's very healthy."
"268","00:23:52,099","00:23:54,726","ఇదంతా తను చెప్పిందే అనుకో.","Well, it's mostly stuff she said. [snickers]"
"269","00:23:54,810","00:23:56,186","**[NO TELUGU MATCH FOUND]**","[Alexa] Mmm."
"270","00:23:56,270","00:23:59,648","తను, చాలా వాస్తవికంగా ఆలోచిస్తుంది.","She was, uh, very pragmatic."
"271","00:24:00,315","00:24:01,900","ఏ పనిలోనైనా రెండు ప్లాన్స్ పెట్టుకుంటుంది.","Always had a plan B."
"272","00:24:01,984","00:24:05,487","ఒకసారి మేము క్యాంపింగ్ కి వెళ్లాలనుకున్నాం...","You know, one time we were supposed to go on this camping trip and..."
"273","00:24:05,571","00:24:07,990","తన గురించి నేను ఇప్పుడు మాట్లాడటం వింతగా లేదా?","Is it weird that I'm talking about her right now?"
"274","00:24:08,073","00:24:10,951","- నాకు... - లేదు, ఇది చాలా మంచి సంభాషణ.","- I feel like... [inhales sharply] - No, I think it's also healthy."
"275","00:24:11,743","00:24:13,287","అవును, కానీ మనం డేటింగ్ కి వచ్చాం కదా. నేను...","Yeah, but we're on a date. I..."
"276","00:24:14,872","00:24:16,540","ఇంకా నేను నిన్ను చీకొట్టేసి వెళ్లిపోలేదు కదా.","I haven't walked out on you yet."
"277","00:24:18,917","00:24:19,918","**[NO TELUGU MATCH FOUND]**","[chuckles]"
"278","00:24:23,422","00:24:28,594","ఒక్కోసారి నేను... నేను చాలా సాధించాలని తను కోరుకొనేది అనుకుంటా.","You know, sometimes I think… she'd want me to get off my ass."
"279","00:24:29,887","00:24:31,990","ఒక్కోసారేమో అసలు నా గురించి పట్టించుకోనట్టుగా అనిపించేది.","And sometimes I think she's not worried about me at all."
"280","00:24:32,014","00:24:34,474","తను చనిపోయినందుకు తనకి చాలా కోపంగా ఉండుంటుంది.","She's just pissed that she's dead. [chuckles]"
"281","00:24:37,853","00:24:39,897","క్షమించు, ఇది పిచ్చిపిచ్చిగా ఉంటుందని నాకు తెలుసు.","Sorry, I know this doesn't totally make sense."
"282","00:24:41,690","00:24:43,025","తను నీలో ఒక భాగం.","She's a part of you."
"283","00:24:44,067","00:24:46,236","తన నుండి నిన్ను నువ్వు వేరు చేసుకోలేవు...","You know? You can't just separate yourself..."
"284","00:24:46,320","00:24:50,282","- లేదు, అది సాధ్యమే, ఆలెక్సా. - అయ్యయ్యో.","- Oh, no, but you can, Alexa. - [gasps] Oh. [grumbles] Oh, shit."
"285","00:24:50,365","00:24:52,492","ఈ ఆసక్తికరమైన కొత్త పద్ధతి సాయంతో.","With this exciting new procedure."
"286","00:24:52,576","00:24:54,953","- సరిగ్గా ముద్దపప్పులో కాలు వేశాను కదా. - అవును.","- [chuckles] Walked right into that. - Yes, you did."
"287","00:24:55,037","00:24:56,038","**[NO TELUGU MATCH FOUND]**","[both laugh]"
"288","00:24:57,748","00:24:59,541","**[NO TELUGU MATCH FOUND]**","[typing]"
"289","00:25:06,256","00:25:08,759","ఈ యూజర్ ప్రొఫైల్ ప్రైవేట్ గా ఉంది గ్యాబ్రియేలా ఆర్టెటా","**[NO ENGLISH MATCH FOUND]**"
"290","00:25:08,842","00:25:10,135","**[NO TELUGU MATCH FOUND]**","[chuckles]"
"291","00:25:12,971","00:25:14,556","గ్యాబ్రియేలా ఆర్టెటా సెనేటర్ ఏంజెలో ఆర్టెటా అర్థాంగి","**[NO ENGLISH MATCH FOUND]**"
"292","00:25:15,390","00:25:18,101","ఏంజెలో ఆర్టెటా మరియు సతీమణి గ్యాబ్రియేలా, ఆయన రెండవ సారి ఎన్నికైన సందర్భంగా సంబరాలు చేసుకున్నారు","**[NO ENGLISH MATCH FOUND]**"
"293","00:25:26,443","00:25:27,819","...వివాదాస్పదమైన వేర్పాటు పద్ధతికి మద్దతు తెలిపి","**[NO ENGLISH MATCH FOUND]**"
"294","00:25:27,903","00:25:29,655","దిగ్విజయం సాధించారు...","**[NO ENGLISH MATCH FOUND]**"
"295","00:25:30,155","00:25:32,824","వేర్పాటు పద్ధతిపై చర్చలో రాష్ట్ర సెనేటర్ ముందుండి తన స్వరాన్ని వినిపిస్తున్నారు","**[NO ENGLISH MATCH FOUND]**"
"296","00:25:35,869","00:25:38,539","""వేర్పాటు పద్ధతి అనేది ఒక మైలురాయి"" అని అంటున్న స్థానిక అధికారి","**[NO ENGLISH MATCH FOUND]**"
"297","00:25:40,123","00:25:41,333","- బంగారం? - ఏంటి?","- [Ricken] Love? - Yeah?"
"298","00:25:43,377","00:25:44,586","- ఆవిడ వచ్చేసింది. - సరే.","- She's here. - Yeah."
"299","00:25:49,633","00:25:52,803","జాగ్రత్తగా చూసుకుంటూ రండి. ఇటు వైపు రండి.","[Ricken] Careful. Watch your step. Right this way. [sighs]"
"300","00:25:52,886","00:25:56,306","- చాలా బాగుంది. - రా, బంగారం. నా బంగారు కొండ","- [Mrs. Selvig chuckles] Love it. - Okay. My girl. There's my girl. [shushes]"
"301","00:25:56,390","00:25:58,433","**[NO TELUGU MATCH FOUND]**","[footsteps approaching]"
"302","00:25:59,518","00:26:00,811","సరే మరి.","Okay. [clears throat]"
"303","00:26:00,894","00:26:04,398","మీరు డెవన్ కదా!","[gasps] Ah. You must be Devon."
"304","00:26:04,481","00:26:05,983","డెవన్, ఈవిడ మిసెస్ సెల్విగ్.","Devon, this is Mrs. Selvig."
"305","00:26:06,066","00:26:09,236","హాయ్, అవును, మీరు మార్క్ పక్కింటావిడ కదా. మమ్మల్ని కలవడానికి వచ్చినందుకు థ్యాంక్యూ.","Hi. Yeah, and you're Mark's neighbor. Thanks so much for meeting with us."
"306","00:26:09,319","00:26:10,988","అది నా భాగ్యం అనుకోండి.","Oh, it's a privilege."
"307","00:26:11,071","00:26:13,740","మీరు ఒక ప్రొఫెషనల్ కోసం చూస్తున్నారని మార్క్ నాతో అన్నప్పుడు నేను ఎగిరి గంతేశాను.","I went giddy when Mark mentioned you were looking for someone."
"308","00:26:13,824","00:26:16,702","- ఎలాగైతేనే మంచే జరిగింది. - అవును.","- Mmm. So serendipitous. [chuckles] - [chuckling] I know."
"309","00:26:16,785","00:26:18,245","వీడ్ పని చేసిందా?","- The kelp worked, huh? - Mm-hmm."
"310","00:26:18,912","00:26:21,540","తను బుజ్జి ఎలెనోర్ కదా.","- And this must be little Eleanor. - [Ricken] Mmm."
"311","00:26:21,623","00:26:23,542","హలో, ఎలెనోర్ బంగారం.","Hello, little Eleanor."
"312","00:26:23,625","00:26:26,211","**[NO TELUGU MATCH FOUND]**","- [Ricken chuckles] - Aw. [chuckles]"
"313","00:26:26,295","00:26:28,589","- మీది మామూలు డెలివరీ కదా? - అవును.","- You had a vaginal birth, yes? - Oh, yeah."
"314","00:26:28,672","00:26:30,632","పాలు ఇవ్వడానికి సంబంధించి మనం వివిధ భంగిమల గురించి చర్చించుకుందాం.","We should talk about different nursing positions."
"315","00:26:30,716","00:26:32,259","నేను మీకు ఇది తీసుకువచ్చాను.","Oh, and I brought you this."
"316","00:26:33,343","00:26:35,971","మీ చనుమొనల కోసం ఒక హెర్బల్ లోషన్.","- Shea butter salve for your nipples. - [Ricken, Devon] Oh."
"317","00:26:36,054","00:26:37,055","ఇది ఉచితమే.","It's on the house."
"318","00:26:37,556","00:26:39,516","- మేము ఇంకొందరితో మాట్లాడుతూ ఉన్నాం. - అవునులెండి.","- We are talking to a few candidates. - Of course."
"319","00:26:39,600","00:26:41,327","అయ్యో.","- [Eleanor crying] - [shushes] Oh, here we go."
"320","00:26:41,351","00:26:42,936","- మన్నించు. మన్నించు. - పర్వాలేదు.","- Sorry. Sorry. - Yeah."
"321","00:26:43,020","00:26:47,441","పర్వాలేదు బాధపడిపోకండి. చంటి పిల్లలు అన్నాక ఏడుస్తారు.","Oh, no, don't be sorry. That's what babies do."
"322","00:26:47,524","00:26:48,859","నేను ఎత్తుకోవచ్చా?","- [Ricken] Mmm. - May I?"
"323","00:26:48,942","00:26:49,943","అలాగే.","[Devon] Yeah, yeah."
"324","00:26:50,027","00:26:51,028","**[NO TELUGU MATCH FOUND]**","[crying continues]"
"325","00:26:51,111","00:26:54,156","అయ్యో, బంగారం.","Aw, darling. [shushes]"
"326","00:26:54,239","00:26:56,950","ఎత్తుకున్నాలే అమ్మా, ఎత్తుకున్నాలే.","There, there, there, there, there. Okay."
"327","00:26:57,784","00:27:01,121","**[NO TELUGU MATCH FOUND]**","[humming]"
"328","00:27:02,456","00:27:04,666","**[NO TELUGU MATCH FOUND]**","[crying stops]"
"329","00:27:10,756","00:27:12,674","**[NO TELUGU MATCH FOUND]**","[humming continues]"
"330","00:27:21,433","00:27:23,560","**[NO TELUGU MATCH FOUND]**","[music blaring on TV]"
"331","00:27:25,145","00:27:43,121","...ఏడు వందల ఒకటి, ఏడు వందల రెండు, ఏడు వందల నలభై మూడు, ఏడు వందల నలభై ఆరు, ఏడు వందల నలభై ఎనిమిది... డిలన్.","[child] …seventy hundred one, seventy hundred two, seventy hundred forty-three, seventy hundred forty-six, seventy hundred forty-eight… Dylan."
"332","00:27:43,205","00:27:45,123","**[NO TELUGU MATCH FOUND]**","[counting continues, indistinct]"
"333","00:27:45,207","00:27:47,793","నేను నీకు ఇంట్లో స్పృహ తెప్పించాను. నువ్వు దాన్ని ఎక్కడ పెట్టావో చెప్పు.","I've awoken you at home. I need to know where you put it."
"334","00:27:48,836","00:27:49,962","ఇంతకీ దేన్ని?","Where I put what?"
"335","00:27:50,045","00:27:51,797","ఓ&డీ నుండి నువ్వు తీసుకొన్న బొమ్మలు ఉండే కార్డుని.","The ideographic card you took from O&D."
"336","00:27:51,880","00:27:53,632","నువ్వు దాన్ని తీసుకొన్నట్టు నేను కెమెరాలో చూశాను.","I saw the footage of you taking it."
"337","00:27:53,715","00:27:55,843","దాన్ని బయటకు తెచ్చావా? అది ఇక్కడే ఉందా?","Did you smuggle it out? Is it here?"
"338","00:27:55,926","00:27:57,469","అయ్య బాబోయ్, ఇది నా ఇల్లా?","Holy shit, is this my house?"
"339","00:27:57,553","00:28:00,889","డిలన్, చెప్పేది జాగ్రత్తగా విను. ఈ సమాచారం ఎంత సున్నితమైనదో నువ్వు అస్సలు ఊహించలేవు.","Dylan, listen. You have no idea how sensitive this information is."
"340","00:28:01,974","00:28:04,309","ఆ కార్డును దొంగచాటుగా బయటకు తీసుకురావడానికి నీకు ఎవరైనా డబ్బులు ఇచ్చుంటే...","If someone paid you to smuggle out that card..."
"341","00:28:04,393","00:28:06,436","లేదు, అలాంటిదేమీ లేదు. దాన్ని నేను... బాత్రూమ్ లో ఉంచాను.","No, no. I just... I-I put it in the bathroom."
"342","00:28:06,520","00:28:08,146","టాయిలెట్ పక్కన ఉన్న రెండవ స్టాల్ లో.","Uh, second stall, behind the toilet."
"343","00:28:08,230","00:28:09,273","థ్యాంక్యూ.","Thank you."
"344","00:28:09,356","00:28:10,607","అసలు అదేంటో కూడా నాకు తెలీదు.","I didn't even know what it was."
"345","00:28:10,691","00:28:12,359","- అది కూడా మంచిదే. - నాన్నా.","- That's fine too. - [child] Daddy."
"346","00:28:13,026","00:28:14,027","నాన్నా.","Daddy."
"347","00:28:14,653","00:28:16,280","ఏం... ఏంటి?","Wh... What the fuck?"
"348","00:28:16,363","00:28:19,950","వెయ్యి లెక్కించమని, బయటే ఉండమని నీకు చెప్పాం కదా.","We told you to count to a thousand and wait outside."
"349","00:28:20,033","00:28:21,201","వాడు నా కొడుకా?","Is that my kid?"
"350","00:28:22,411","00:28:23,412","ఆపివేయండి.","End it."
"351","00:28:23,495","00:28:24,329","ఆన్ - ఆఫ్","**[NO ENGLISH MATCH FOUND]**"
"352","00:28:29,334","00:28:30,335","నాన్నా.","Daddy."
"353","00:28:33,797","00:28:36,884","పని అయిందా?","- [grunts] - [child groans] We good here?"
"354","00:28:37,718","00:28:38,719","అయింది.","We're good."
"355","00:28:48,395","00:28:51,440","అయితే మనం...","[Mark] So, should we..."
"356","00:28:52,024","00:28:53,609","మనం ఇక బయలుదేరాలేమో.","We should probably call our cars."
"357","00:28:55,819","00:28:56,820","అవును.","Yeah."
"358","00:28:59,323","00:29:03,452","వావ్.","[sucks teeth] Uh… [Mark] Oh, wow."
"359","00:29:06,246","00:29:07,539","తను జూన్.","That's June."
"360","00:29:07,539","00:29:08,957","తలుపు రాత్రి తొమ్మిదికి డీజే ఆఫ్టర్ పార్టీ సోమవారం","**[NO ENGLISH MATCH FOUND]**"
"361","00:29:09,041","00:29:12,127","హేయ్, ఇది ఇవాళే జరుగుతోంది. చెప్పాలంటే, ఇప్పుడే జరుగుతోంది.","Hey, um, this is tonight. Like, right now."
"362","00:29:12,961","00:29:15,756","మనం... మనం దీనికి వెళ్దామా?","Should... Should we go to this, maybe?"
"363","00:29:16,590","00:29:17,591","ఏంటది?","What is it?"
"364","00:29:18,425","00:29:21,887","ఇది ఒక బ్యాండ్ షో. నాకు... నాకు వారిలో ఒకరు తెలుసు.","Well, it's this band. I... I kind of know one of them."
"365","00:29:23,514","00:29:24,973","బాగాలేకపోతే, వెళ్లిపోదాం.","If it's lame, we'll leave."
"366","00:29:25,474","00:29:27,559","నీ ఉద్దేశం, అది మనంత బాగాలేకపోతే అనే కదా.","[Alexa] You mean if it isn't as cool as we are."
"367","00:29:29,311","00:29:30,312","అవును.","Exactly."
"368","00:29:32,439","00:29:34,441","**[NO TELUGU MATCH FOUND]**","[thrash metal playing]"
"369","00:29:40,656","00:29:44,076","ఇక్కడ ఉన్నా వాళ్ల మధ్య నేను ముసలాడిలా ఉంటానేమో.","Uh, I am feeling very old right now."
"370","00:29:44,159","00:29:46,995","నువ్వు యూత్ లానే ఉన్నావులే. కంగారుపడకు.","No, you totally fit in. Don't worry about it."
"371","00:29:47,079","00:29:49,623","**[NO TELUGU MATCH FOUND]**","[singing, shouting, indistinct]"
"372","00:29:56,421","00:29:59,299","హాయ్. రెండు బీర్లు ఇవ్వండి.","Hi. Uh, two beers, please."
"373","00:30:03,971","00:30:04,972","హలో.","Hello."
"374","00:30:05,055","00:30:07,516","థ్యాంక్యూ.","- [song ends] - [audience applauds] Thank you."
"375","00:30:07,599","00:30:09,685","**[NO TELUGU MATCH FOUND]**","[audience cheering, applauding]"
"376","00:30:09,768","00:30:11,019","**[NO TELUGU MATCH FOUND]**","[feedback on speakers]"
"377","00:30:11,103","00:30:16,358","హాయ్. నేడు ఈ సందులో సంగీతాన్ని ఎవరు వాయిస్తున్నారు? అది పరమ చండాలంగా ఉంది.","Hi. Who's doing sound in this alleyway tonight? It's terrible."
"378","00:30:16,441","00:30:18,235","సరే అయితే ఇక విషయానికి వద్దాం.","All right, let's get this over with."
"379","00:30:18,318","00:30:20,195","**[NO TELUGU MATCH FOUND]**","[up-tempo song begins]"
"380","00:30:30,330","00:30:44,553","ఈ మధ్య నాకు పనిలో అంతా అయోమయంగా ఉంది నాకు అదోలా అనిపిస్తోంది ఎందుకంట, ప్రతీరోజు అదే తంతు విరిగిన మనస్సు, తగ్గిన స్థైర్యం పిచ్చుక అగ్నిజ్వాలను కక్కుతుంది... వీడియో తీయకూడదురా, చచ్చినోడా.","[lead singer] ♪ Summer rain As I work these days ♪ ♪ I feel a callus on my heart 'Cause every day's the same ♪ ♪ Broken heart, broken spirit ♪ ♪ Skylark's fires smash a window… ♪ No filming, you fuck."
"381","00:30:44,636","00:30:45,679","అలాగే, థ్యాంక్యూ.","Sure, thank you."
"382","00:30:45,762","00:31:02,321","ఇదంతా నువ్వు జరిగేలా చేయవచ్చు నా కంట్లోనే ఒక అందమైన ఆకాశాన్ని నిర్మించవచ్చు నాకు నువ్వంటే అసహ్యం, లూమన్ నువ్వు నా తొలి ప్రేమను లాగేసుకున్నావు లూమన్, నువ్వు నాశనమైపోవాలి నీపై కోపం నాకు ఎన్నటికీ తగ్గదు నాతో పెట్టుకోవాలనుకుంటున్నావా నీకు ఆ ఆలోచన రావడమే తప్పు లూమన్ నాశనమైపోవాలి!","♪ You can make this all come true Build a sky in my eye that perfect blue ♪ ♪ I hate you, Lumon You took my first love ♪ ♪ Fuck you, Lumon, it's never enough ♪ ♪ You think that you can fight me You are wrong to even try me ♪ [band, audience] Fuck you, Lumon!"
"383","00:31:03,238","00:31:04,656","నాకు లూమన్ అంటే అసహ్యం!","I hate you, Lumon!"
"384","00:31:06,450","00:31:07,993","లూమన్ నాశనమైపోవాలి!","Fuck you, Lumon!"
"385","00:31:13,832","00:31:20,672","నాకు నువ్వంటే అసహ్యం, లూమన్ నువ్వు నా తొలి ప్రేమను లాగేసుకున్నావు లూమన్, నువ్వు నాశనమైపోవాలి నీపై కోపం నాకు ఎన్నటికీ తగ్గదు లూమన్ నాశనమైపోవాలి!","♪ Fuck you, Lumon You took my first love ♪ ♪ I hate you, Lumon It's never enough ♪ Fuck you, Lumon."
"386","00:31:22,257","00:31:24,092","నాకు లూమన్ అంటే అసహ్యం!","I hate you, Lumon!"
"387","00:31:25,385","00:31:27,429","లూమన్ నాశనమైపోవాలి!","Fuck you, Lumon!"
"388","00:31:27,513","00:31:29,515","నాకు లూమన్ అంటే అసహ్యం!","I hate you, Lumon!"
"389","00:31:29,598","00:31:32,267","ఇక్కడ ఏం జరుగుతోంది? ఇది చాలా దారునణమైనది.","[concert goer 1] What's happening? This is depraved."
"390","00:31:32,935","00:31:34,811","హాయ్.","Hi. Uh..."
