"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"178","00:11:01,203","00:11:02,496","- మేడమ్. - ఇప్పుడు కాదు.","- Ma'am. - Not now."
"179","00:11:04,248","00:11:05,665","**[NO TELUGU MATCH FOUND]**","[alert dings]"
"180","00:11:05,749","00:11:06,834","భలే భలే.","[Curly] Showtime."
"181","00:11:07,709","00:11:09,169","పెట్రోల్ అయిపోవస్తోంది.","We're running out of petrol."
"182","00:11:09,670","00:11:10,671","అబ్బా.","No."
"183","00:11:11,171","00:11:13,090","దుంప దెగ!","Oh, fuck off!"
"184","00:11:13,090","00:11:15,050","అయితే ఏమైంది? పెట్రోల్ బంక దగ్గర ఆగుదాం.","So what? Stop at the garage."
"185","00:11:15,050","00:11:17,553","- మన మీద రక్తపు మరకలు ఉన్నాయి. - ఏదో నేరం చేశామని అనుకుంటారు.","- [Larry] We're covered in fucking blood. - [Curly] Bit of a giveaway."
"186","00:11:17,553","00:11:19,012","అక్కడి సీసీటీవీలో పడతాం.","[Larry] We'll end up on the CCTV."
"187","00:11:19,096","00:11:20,681","మనం మాస్కులని తెచ్చుకొని ఉండాల్సింది.","[Curly] Shouldn't have left the balaclavas behind."
"188","00:11:20,681","00:11:24,184","పెట్రోల్ లేకపోతే - పడవ దాకా వెళ్లలేం కదా? - శాంతించండి. నా దగ్గర ఒక ప్లాన్ ఉంది.","- Ah. F... - Well, we can't make the boat - without petrol, can we? - Just calm down. I've got a plan."
"189","00:11:24,268","00:11:29,189","- ఏంటది? - పెట్రోల్ అయ్యేదాకా నడుపుదాం, ఆ తర్వాత వాడి తలని నరికేద్దాం.","- Yeah? - We drive until we run out, - and then we're gonna chop his head off. - [Larry] Oh, f..."
"190","00:11:29,273","00:11:31,233","నీకేమైనా తిక్కా?","[Zeppo chuckles] What the fuck is wrong with you?"
"191","00:11:31,233","00:11:33,151","- ఒకసారి ఆలోచిద్దాం. - మనకి ఇంకో దారి లేదు.","- Yeah, let's just think about this. - We don't have options."
"192","00:11:33,235","00:11:35,779","ఉంది. నరకకుండా ఉండవచ్చు.","Yeah, we do. We have the option not to fucking do that."
"193","00:11:35,863","00:11:37,531","ఇంత చేసీ వృథా అయిపోవలసిందేనా?","And have all this for nothing?"
"194","00:11:37,531","00:11:42,369","వాళ్లు మనల్ని ఇరికించే పని చేశారు, ఇప్పుడు మనం చేస్తామన్న పని చేయకపోతే వెధవలం అయిపోతాం.","While they set us up and make us look like twats and we don't even do the thing that we said we were gonna do."
"195","00:11:42,369","00:11:44,663","నేను అలా అస్సలు జరగనివ్వను.","No, I can't have that."
"196","00:11:45,330","00:11:46,999","మనం జోకర్లు అయిపోతాం.","We'll be a fucking joke."
"197","00:11:46,999","00:11:48,917","జనానికి మనమంటే భయం, గౌరవం ఉండాలి.","People need to fear and respect us."
"198","00:11:49,001","00:11:52,129","మనం ఒకటి చెప్పామంటే, అది చేసి తీరతామని వాళ్లకి తెలియాలి.","They need to know that we mean what we say when we say it."
"199","00:11:52,212","00:11:53,046","**[NO TELUGU MATCH FOUND]**","[stifled crying]"
"200","00:11:53,130","00:11:55,883","ఇప్పటిదాకా జరిగిన ఘోరాలు చాలు. ఇది మన దేశం, దీన్ని మనం...","Enough is enough, man. This is our country, and we want it..."
"201","00:11:55,883","00:11:57,176","కాస్త నోర్నూసుకో!","[Zeppo] Fucking shut up!"
"202","00:11:57,259","00:11:59,469","**[NO TELUGU MATCH FOUND]**","- [tires squealing] - [Larry] Whoa, whoa, whoa."
"203","00:11:59,553","00:12:05,017","ఇక నేను భరించలేను. సరేనా? - అది నీకు ఎక్కడిది? - వీడు తల నరికేశాడే, అతనిది.","- I've had enough. Okay? - [horn honks] - Where'd you get that? - On the guy whose head he cut off, eh?"
"204","00:12:05,017","00:12:07,769","వాడు ఏజెంట్ అన్నావు కదా, మరి వాడి జేబుల్లో ఏముందో చూడవా?","He said he was a spy, but you didn't check his pockets, did ya?"
"205","00:12:07,853","00:12:09,229","మళ్లీ నేను పిచ్చోడిని అంటుంటావు.","And I'm the dumb one, aren't I?"
"206","00:12:09,313","00:12:12,232","వాడిని చంపడం కన్నా, నువ్వు సాటి బ్రిటీషోడిని చంపాలనుకుంటున్నావు, నువ్వు ఒక దేశద్రోహివి.","You'd rather spill my British blood than his, then you're a traitor."
"207","00:12:12,316","00:12:16,361","సరే. వెనక్కి వెళ్లి, వాడు బాగానే ఉన్నాడో లేదో చూడు.","- [Larry] Yeah. - [thumping] Get in the back. Check he's okay."
"208","00:12:16,445","00:12:18,238","నువ్వు సిగ్గుచేటు పనులన్నీ చేస్తున్నావు.","F... You're a fucking embarrassment, man."
"209","00:12:18,322","00:12:20,032","వాడికి వాంతి వస్తోంది అనుకుంటా.","I think he's being sick."
"210","00:12:20,032","00:12:22,159","అవును. బాగా వస్తున్నట్టుంది.","Yep. He's choking on his sick."
"211","00:12:22,159","00:12:24,036","- అదీలెక్క. - హేయ్.","- Result. - Hey."
"212","00:12:24,036","00:12:26,455","బండిని ఆపు. ఆపెహే.","Pull over. Chop-chop."
"213","00:12:38,050","00:12:39,051","దిగు.","Get out."
"214","00:12:40,177","00:12:41,178","దిగు.","Go on."
"215","00:12:41,929","00:12:43,347","దిగరా, చచ్చినోడా.","I said get out, now."
"216","00:12:44,056","00:12:45,682","రా. దిగు.","Come on. Move it."
"217","00:12:48,685","00:12:51,188","పద. తలుపు తెరువు.","Just move it. Open the door."
"218","00:12:52,814","00:12:54,316","సరే. వాడిని బయటకు తీసుకురా.","Right. Lift him up."
"219","00:12:55,067","00:12:58,153","వాడి మొహం నుండి ఆ టేపును తీసేయండి.","And get that fucking tape off his face."
"220","00:12:59,321","00:13:00,447","బాబోయ్.","- [vomits] - [Zeppo] Ah, fuck."
"221","00:13:00,531","00:13:01,990","వామ్మోయ్. సరే మరి.","[Larry] Whoa. Okay."
"222","00:13:03,867","00:13:06,286","వాడి నోట్లో ఏదైనా పెట్టండి.","- [Hassan groans, coughs] - Put something in his mouth."
"223","00:13:06,370","00:13:07,371","లేకపోతే అరుస్తాడేమో.","In case he screams."
"224","00:13:07,371","00:13:09,456","వాడిని బెదిరించకుండా నన్ను బెదిరిస్తావే, చెత్త వెధవా?","Why aren't you threatening him, you fucking pussy?"
"225","00:13:09,540","00:13:11,333","నువ్వు వాడిని చంపను అని చెప్పావు కదా, అందుకా?","Oh, you told him you're not gonna kill him, didn't ya?"
"226","00:13:11,333","00:13:14,294","నన్ను రెచ్చగొట్టకు, సరేనా?","Don't fucking push me. Okay?"
"227","00:13:14,378","00:13:15,504","రెచ్చగొట్టకు!","- [Hassan groans] - Don't!"
"228","00:13:16,713","00:13:19,216","పెట్రోల్ లేదు. ఎక్కడికీ వెళ్లలేని పరిస్థితి.","No fuel. Nowhere to go."
"229","00:13:19,216","00:13:21,718","నీ ప్లాన్ ఏంటో చెప్పు, కెప్టెన్?","What's the plan now, eh, Captain?"
"230","00:13:21,802","00:13:25,681","పెట్రోల్ పట్టించుకుందాం.","- Eh? - [breathing heavily] We get some petrol, right?"
"231","00:13:27,224","00:13:32,145","పడవ దగ్గరికి వెళ్దాం... - అక్కడికి వెళ్లాక ఈ కుర్రాడిని వదిలేద్దాం. - మరి పెట్రోల్ ఎవరు పడతారు?","We get to the boat… [panting] - …and we let the kid go. - Who's gonna get the petrol?"
"232","00:13:32,229","00:13:34,397","**[NO TELUGU MATCH FOUND]**","[panting heavily]"
"233","00:13:34,481","00:13:35,482","ఏంటి?","What?"
"234","00:13:35,566","00:13:37,150","ఒకసారి అద్దంలో చూసుకున్నావా?","Have you looked in the mirror?"
"235","00:13:38,026","00:13:39,570","బండి నుండి ఎవరు దిగి పెట్రోల్ పడతారు?","Who's gonna get out of the van?"
"236","00:13:39,653","00:13:42,280","**[NO TELUGU MATCH FOUND]**","[panting heavily]"
"237","00:13:42,364","00:13:44,449","ఏదైతే అది అయింది!","Ah, fuck it. Fuck it."
"238","00:13:44,533","00:13:47,035","**[NO TELUGU MATCH FOUND]**","[stifled grunting, crying]"
"239","00:13:48,579","00:13:50,038","వీడు పెట్రోల్ పడతాడు.","He is."
"240","00:13:50,122","00:13:51,748","**[NO TELUGU MATCH FOUND]**","[chuckles]"
"241","00:13:52,291","00:13:57,462","ట్రిపుల్-డీ కార్ మరియు వ్యాన్ అద్దె సర్వీస్ దొరికాడు. ఈ హో ఉచ్చు నుండి ఎవరూ ప్రాణాలతో తప్పించుకోలేరు.","Got him. Like a rat in a trap that I will kill with a hammer. [Chuckles]"
"242","00:13:57,546","00:14:00,132","""ట్రిపుల్-డీ కార్ అద్దె సర్వీస్."" లీడ్ లో ఉంది ఇది.","""Triple-D Car Hire."" Leeds address."
"243","00:14:00,132","00:14:01,466","రిజిస్ట్రేషన్ నంబర్?","Registration number?"
"244","00:14:01,550","00:14:02,926","**[NO TELUGU MATCH FOUND]**","[newscast plays indistinctly]"
"245","00:14:03,010","00:14:04,094","దానికి కొంత సమయం పడుతుంది.","That will take a while."
"246","00:14:04,178","00:14:05,554","**[NO TELUGU MATCH FOUND]**","[sighs]"
"247","00:14:07,264","00:14:08,891","నాకు ఒక కాఫీ తీసుకురండి.","[Roddy] Get me a coffee."
"248","00:14:12,352","00:14:13,896","ఈ పనికి నాకు శక్తి అవసరం అవుతుంది.","I need fuel for this one."
"249","00:14:13,896","00:14:26,825","ఈ పని చేయడానికి చాలా గంటల సమయం పడుతుంది, ఇది ఒక మాల్వేర్ ని వదులుతుంది, ఇది చాలా సమర్థవంతమైన పద్ధతి అన్నమాట, కానీ అలా చేయాలంటే ఎవరైనా ఈమెయిల్ తెరవాలి, కాబట్టి... థ్యాంక్స్, స్టాండిష్. డబుల్ స్ట్రాంగ్ కాఫీ తీసుకురా.","An SQL injection attack will take hours, which leaves a malware bomb as the most effective method, but that needs someone to open an email, so… Cheers, Standish. Double espresso."
"250","00:14:32,748","00:14:34,249","**[NO TELUGU MATCH FOUND]**","[mumbles]"
"251","00:14:37,920","00:14:40,047","నువ్వు దేన్ని అయినా హ్యాక్ చేయగలవు అనుకున్నానే.","[Louisa] I thought you could hack anything."
"252","00:14:40,047","00:14:41,548","నేను చేయగలను.","I can."
"253","00:14:41,632","00:14:44,343","నేను చేయలేనని అనడం లేదు. కానీ దానికి కొంత సమయం పడుతుంది.","I'm not saying I can't do it. Just that it will take some time."
"254","00:14:44,343","00:14:45,844","ఎంత సమయం కావాలి, హో?","How much time do you need, Ho?"
"255","00:14:45,928","00:14:48,805","ఎందుకంటే, ఆ కుర్రాడిని ఇంకో రెండున్నర గంటల్లో చంపేస్తారు.","Because the kid's gonna get beheaded in about, oh, two and a half hours."
"256","00:14:50,432","00:14:52,684","నేను త్వరగా ఏం చేయగలనో చెప్పనా?","I'll tell you what I can do real quick."
"257","00:14:52,768","00:14:56,104","నీ సెర్చ్ హిస్టరీని చెక్ చేసి, నువ్వు ఏ రకమైన పార్న్ ని చూస్తావో అందరికీ చెప్పగలను.","Check your search history and tell everyone what porn you look at."
"258","00:14:56,188","00:14:57,689","అలాగే కానివ్వు, నేనేమీ చూడట్లేదు.","Fine, 'cause I've got nothing to hide."
"259","00:14:57,773","00:15:03,612","- మూసుకొని కూర్చో. - హేయ్.","- [scoffs, chuckles] - [typing] - Don't you fucking dare. - [chuckles] Hey."
"260","00:15:03,612","00:15:06,281","- ఆపండి. ఆపండి. - ఏమైంది నీకు?","- Stop it. Stop it. Stop it. - What's wrong with you?"
"261","00:15:06,365","00:15:10,202","చిన్నపిల్లోడిలా ప్రవర్తిస్తున్నావు. - ఏమన్నావు? - నా కాఫీ ఎక్కడ?","- You're eight years old. - [mumbles] - [Louisa] Pardon? - Where's my coffee?"
"262","00:15:10,202","00:15:13,413","నేను నీకు కాఫీ తేలేదు. రిజిస్ట్రేషన్ నంబరును తెచ్చాను.","I didn't get you a coffee. I got you the registration number."
"263","00:15:13,497","00:15:15,165","డీఈ15 సీజీకే.","DE15 CGK."
"264","00:15:15,249","00:15:17,042","- ఏంటి? ఎలా సంపాదించావు? - ఫోన్ చేసి కనుకున్నా.","- [Roddy] What? How? - Well, I rang them up."
"265","00:15:17,042","00:15:20,128","ఫోన్ చేసి ""అనేక డేటా రక్షణా చట్టాలను ఉల్లంఘించగలరా?"" అని అడిగావా?","And said what? ""Do you mind breaking multiple data protection laws?"""
"266","00:15:20,212","00:15:29,638","లేదు, వారి వాహనం వల్ల నాకు యాక్సిడెంట్ అయిందని, నాకు డ్రైవర్ పేరు తెలుసు కానీ, బాగా కంగారుపడిపోవడం వలన, నేను రిజిస్ట్రేషన్ నంబరును సరిగ్గా అర్థమయ్యేలా రాయలేకపోయానని చెప్పాను.","No, I said th-that I'd had an accident with one of their vehicles and I had the driver's name, but because I was so shaken, I couldn't read the registration number I'd written down."
"267","00:15:30,889","00:15:36,103","హో, ఇప్పుడు నువ్వు ఏం చెప్పాలంటే, అది కూడా మొట్టమొదటిసారి అన్నమాట, ""సూపర్ పని చేశావు,"" లేదా ""థ్యాంక్యూ.""","I think the words you're looking for, Ho, and these would be a first for you, are, ""Well done"" and ""Thank you."""
"268","00:15:37,312","00:15:39,690","పార్క్ ఈ బండి మీద కూడా ఓ కన్నేసి ఉంచుతోంది.","It's on the list of vehicles the Park are looking for."
"269","00:15:39,690","00:15:41,984","అయితే ఆ వాహనం మీద వాళ్లు మరింత దృష్టి పెట్టేలా మనం చేయాలి.","Then we need to get them to focus on that vehicle."
"270","00:15:41,984","00:15:43,944","కానీ మనం అలా చేస్తే, పార్క్ వాళ్లకి మనల్ని ట్రాక్ చేసేస్తారు కదా?","How do we let the Park know that without them tracking us?"
"271","00:15:43,944","00:15:46,280","ఓరి దేవుడా. మిన్, అక్కడ ఒక కుర్రాడి ప్రాణాలు పోయేలా ఉన్నాయి.","Oh, my God. Min, a kid's life is at stake."
"272","00:15:46,280","00:15:49,241","నాకు తెలుసు, కానీ దొరక్కుండా ఉండమని మనకి ల్యాంబ్ చెప్పాడు కదా.","I know, but Lamb... Lamb told us not to get caught."
"273","00:15:50,450","00:15:51,994","పోనీ మనమే ఆ బండిని ట్రాక్ చేయలేమా?","Can't we track it ourselves?"
"274","00:15:53,704","00:15:57,415","**[NO TELUGU MATCH FOUND]**","[sighs]"
"275","00:15:57,499","00:16:11,305","- ఆపు! - ఆపు!","[""I'm Gonna Be (500 Miles)"" playing on stereo] - [Dog 1] Oi! Stop! - [Dog 2] Stop!"
"276","00:16:11,305","00:16:14,766","ఆపు! ఆపు!","- [Dog 1] Stop! - [indistinct chatter] - [indistinct radio chatter] - [Dog 1] Stop!"
"277","00:16:14,850","00:16:17,019","బండిలోనే ఉండండి.","[Dog 2] Stay in the vehicle."
"278","00:16:19,104","00:16:23,275","అవును, నాకు తెలుసులే ఉంటానని నీ కోసం కష్టపడే మనిషిని అవుతాను","[mouthing lyrics] ♪ Yes, I know I'm gonna be ♪ ♪ I'm gonna be the man Who's working hard for you ♪"
"279","00:16:23,358","00:16:24,609","**[NO TELUGU MATCH FOUND]**","[shouting continues]"
"280","00:16:24,693","00:16:27,321","నేను చేసే పనికి కదలవద్దు.","♪ And when the money ♪ [Dog 1] Stay there."
"281","00:16:27,321","00:16:31,116","డబ్బు వచ్చినప్పుడు అందులోని పైసా పైసా నీకే ఇస్తాను","♪ Comes in for the work I do I'll pass almost every penny on to you ♪"
"282","00:16:30,240","00:16:32,242","**[NO TELUGU MATCH FOUND]**","[loud beeping]"
"283","00:16:32,326","00:16:34,912","- పదండి! - వెళ్దాం పదండి!","- [Dog 3] Move! Move! - [Dog 4] Come on, let's go!"
"284","00:16:34,912","00:16:37,247","పదండి!","- [shouting indistinctly] - [Dog 3] Move!"
"285","00:16:37,331","00:16:54,389","పదండి. పదండి. అవును, నాకు తెలుసులే ఉంటానని నీ కోసం కష్టపడే మనిషిని అవుతాను కానీ నేను 500 కిలోమీటర్లు నడవగలను ఇంకో 500 కిలోమీటర్లు నడవగలను","- [Dog 3] Go. Go. Go. Move. - [beeping continues, stops] [mouthing lyrics] ♪ Well, I know I'm gonna be ♪ ♪ I'm gonna be the man Who's growing old with you ♪ ♪ But I would walk 500 miles ♪ - ♪ And I would walk 500 more ♪ - [tapping]"
"286","00:16:54,473","00:16:57,308","**[NO TELUGU MATCH FOUND]**","[song continues on stereo]"
"287","00:16:57,392","00:16:59,561","దయచేసి బండి నుండి దిగుతారా, మిస్టర్ ల్యాంబ్?","Can you get out of the vehicle, please, Mr. Lamb?"
"288","00:17:00,270","00:17:02,314","లేదు, లేదు. నాకు ఇక్కడే బాగుంది.","No, no, no. I'm quite comfortable where I am."
"289","00:17:02,314","00:17:05,858","సీట్లు చాలా బాగున్నాయి. వెచ్చగా ఉన్నాయి కూడా.","These seats are lovely. And they're heated too."
"290","00:17:05,943","00:17:09,279","- వెంటనే బండి నుండి దిగండి. - లేదు, నాకు ఇక్కడే బాగుంది.","- Step out of the vehicle now. - Nah, I'm... I'm... I'm okay where I am."
"291","00:17:09,363","00:17:15,536","వెళ్లి నీ బాస్ కి చెప్పు, అతని బండిని తెచ్చానని, కారును అలా తీసుకున్నందుకు ఫీల్ అవ్వవద్దని.","You go fetch your boss and tell him I've brought the car back, but we need to go over the damage waiver."
"292","00:17:22,125","00:17:27,214","పెట్రోల్ పట్టడంలో, పడవ దగ్గరకు చేరుకోవడంలో నువ్వు మాకు సహకరించు, అప్పుడు మేము నిన్ను వదిలేస్తాం. నేను మాట ఇస్తున్నా.","You help us get petrol, you help us get to the boat, and we will let you go. I swear."
"293","00:17:28,924","00:17:31,093","సరేనా? అలాగే.","Yeah? Okay."
"294","00:17:31,093","00:17:36,807","చూడు, కంగారు పడకు. సరేనా? వాడు మన ముఖాలని చూశాడు, బాసూ. వాడిని మనం చంపేయాలి.","- Listen, be cool. Okay? - [coughing] [Curly] He's seen all our faces, man. He has got to go."
"295","00:17:36,807","00:17:40,185","లేదు! చెప్పేది జాగ్రత్తగా విను. నువ్వు నన్ను సీరియస్ గా ఎందుకు తీసుకోవడం లేదు?","No! Listen. Why aren't you taking me seriously?"
"296","00:17:40,269","00:17:42,020","తుపాకీ నీ దగ్గర ఉందా, నా దగ్గర ఉందా?","'Cause I'm the one with the fucking gun, remember?"
"297","00:17:42,104","00:17:44,731","అతను చెప్పినదాన్లో నిజం ఉంది. నాకు కూడా అది నచ్చలేదు, కానీ అతను చెప్పింది నిజమే.","He's got a point. Look, I don't like it either, but he's right."
"298","00:17:44,815","00:17:50,445","దయచేసి నేను చెప్పేది వినండి. మీ ముఖాలను చూశాను అని గానీ, మీ గొంతులను విన్నానని గానీ నేను చెప్పను, కంగారుతో అంతా మర్చిపోయానని చెప్తాను.","Please, please. I'll say I never saw your faces or I never heard your voices or I blanked it out from stress."
"299","00:17:50,529","00:17:52,865","ఇప్పుడు ఏమైనా చెప్తాడులే.","Oh, right now he'll say anything."
"300","00:17:53,574","00:17:55,242","నా బాబాయ్ దగ్గర చాలా డబ్బు ఉంది.","My uncle's got money."
"301","00:17:55,242","00:17:56,451","చూశారా, ఏం చెప్తున్నాడో!","Proving my point."
"302","00:17:56,535","00:17:58,287","లేదు, నిజమే చెప్తున్నా. మా బాబాయ్ దగ్గర చాలా డబ్బు ఉంది.","No, straight up. My uncle's rich."
"303","00:17:58,287","00:18:01,874","చూడండి, పారిపోవడానికి మీరు వేసిన ప్లాన్... అది పని చేయకపోవచ్చు, కానీ మా బాబాయ్ దాన్ని చూసుకుంటాడు.","Look, your exit plan, it... it might not work, but my uncle, he can sort that."
"304","00:18:01,874","00:18:05,544","- అతను మీకు సాయపడగలడు. అతను ఏమైనా... - నీ అబద్ధాలు ఆపరా చచ్చినోడా!","- He can help you. He can make something... - You little fucking lying rat!"
"305","00:18:05,544","00:18:08,005","హేయ్! హేయ్! ఇక ఆపు!","Hey! Hey! Fucking stop it!"
"306","00:18:11,383","00:18:12,968","మీ బాబాయ్.","- [pants] - Your uncle."
"307","00:18:13,802","00:18:15,012","అతను ఎక్కడ ఉన్నాడు?","Where is he?"
"308","00:18:16,013","00:18:17,014","ఇస్లామాబాదులో.","Islamabad."
"309","00:18:18,015","00:18:19,183","ఎక్కడ?","Where?"
"310","00:18:19,183","00:18:20,350","పాకిస్తాన్.","Pakistan."
"311","00:18:20,434","00:18:22,269","మనకి అది ఎలా ఉపయోగపడుతుంది?","- [chuckles] - What the fuck use is that to us?"
"312","00:18:22,269","00:18:24,813","- మీరు డబ్బు తీసుకొని పరారీ అయిపోవచ్చు. - ఇది అంతా పరమ సోదిలా ఉంది.","- You get your money and you disappear. - This is such fucking bullshit."
"313","00:18:24,897","00:18:27,649","- అతను నీతో మైండ్ గేమ్స్ ఆడుతున్నాడు. - నీ సోది ఆపు. నేను ఆలోచిస్తున్నాను, సరేనా?","- He's messing with ya. - Fucking stop it. I'm thinking, okay?"
"314","00:18:27,733","00:18:29,943","- అలా అయితే చాలా సమయం పడుతుందిలే. - హేయ్.","- That should take a while. - [laughs] Hey."
"315","00:18:30,694","00:18:33,488","మూసుకో. సరేనా? మూసుకో.","[pants] Fucking don't. Okay? Don't."
"316","00:18:33,572","00:18:34,948","**[NO TELUGU MATCH FOUND]**","[breathing heavily]"
"317","00:18:40,329","00:18:42,206","ఓసారి ప్రయత్నించి చూస్తే ఏమవుతుంది?","It's gotta be worth a shot, yeah."
"318","00:18:43,498","00:18:50,631","సరేనా? కానీ నువ్వు కూడా మాతో పడవలో వస్తావు, మాకు డబ్బు అందేదాకా నువ్వు మాతోనే ఉండాలి.","- Yeah? - [scoffs] But you're coming on the boat too, and you stay with us till we get the money."
"319","00:19:01,475","00:19:16,156","ల ల లా లా లా ల ల ల లా లా లా ల డ డ డ డమ్ ల ల లా లా లా ల కారు దిగు. ఏంటి?","- [song continues on stereo] - [loud beeping] ♪ La la la, la la la La la la, la la la ♪ ♪ La la la, la la la ♪ - Get out of the car. - [continues singing] What?"
"320","00:19:16,240","00:19:17,741","కారు దిగు.","Get out of the car."
"321","00:19:17,824","00:19:19,826","**[NO TELUGU MATCH FOUND]**","[song continues on stereo]"
"322","00:19:19,910","00:19:21,662","నీకు ఇది జోక్ గా ఉందా?","Is this a joke?"
"323","00:19:21,662","00:19:23,539","అదేం లేదు, నేను ప్రొక్లేయిమర్స్ పాట వింటున్నా.","No, it's the Proclaimers."
"324","00:19:23,539","00:19:31,672","కారు దిగు... నిక్, శాంతించు. నేను కారు తెచ్చేశాను.","- Get out of the... - [stereo stops] Nick, relax. I brought the car back."
"325","00:19:31,672","00:19:33,298","నువ్వు నాపై తుపాకీ ఎక్కుపెట్టాను.","You pulled a gun on me."
"326","00:19:33,382","00:19:37,845","లేదు, నేను వేరే వాళ్ల చేత పెట్టించాను. ఏ న్యాయస్థానం అయినా నీకు ఆ రెంటి మధ్య తేడా చెప్తుంది.","Uh, no, I delegated that. An... And any court of law will tell you there's a difference."
"327","00:19:37,845","00:19:41,557","ఇంకా తను తుపాకీ ఎక్కు పెట్టింది నీపై కాదు. తను మీ ఏజెంట్ పై ఎక్కు పెట్టింది.","And she didn't pull a gun on you. She pulled a gun on... on your boy."
"328","00:19:41,557","00:19:43,684","కారు దిగు.","Get out of the car."
"329","00:19:45,602","00:19:46,645","నన్ను కాల్చుతావా?","Are you gonna shoot me?"
"330","00:19:46,645","00:19:49,773","- ఇప్పుడు కాదు. - మరి మీ వాళ్లు కాల్చితే?","- Not right now. - Yeah, well, what about one of your lads?"
"331","00:19:49,857","00:19:54,862","మీ వాళ్లు నన్ను కాల్చాలని తహతహలాడుతున్నట్టున్నారు.","Hair triggers make natural scratching posts for itchy indexes."
"332","00:19:55,487","00:19:57,072","నువ్వు ఏదైనా చేస్తే తప్ప వాళ్లు ఏమీ చేయరు.","They're not gonna do anything unless you do."
"333","00:19:57,072","00:19:59,533","నా మాట నమ్ము. ఇక కారు దిగు.","You got my word on that. Now get out of the fucking car."
"334","00:19:59,533","00:20:00,784","సరే. అలాగే.","All right. Good."
"335","00:20:01,994","00:20:04,538","ఎందుకంటే నేను డయానా మహారాణితో మాట్లాడాలనుకుంటున్నాను.","'Cause I was wanting a little word with Lady Di."
"336","00:20:07,291","00:20:09,167","**[NO TELUGU MATCH FOUND]**","[weapons cocking]"
"337","00:20:09,251","00:20:15,257","సరే మరి, తుపాకీ కోసం చేతులు పెట్టానంతే.","All right, ah. [Grunts] Just reaching for a peashooter."
"338","00:20:15,257","00:20:16,341","ఇదుగో.","Here you go."
"339","00:20:20,179","00:20:21,346","కారుని బేస్మెంట్ లో పార్క్ చేయ్.","Park it downstairs."
"340","00:20:21,430","00:20:23,265","నాకు కాఫీ ఇస్తే తాగి పెడతా.","I could... I could murder a coffee."
"341","00:20:23,765","00:20:47,581","ఇక్కడ క్యాంటీన్ బాగానే ఉంటుందా? డాగ్స్ స్క్వాడ్ వస్తుంది. స్టాండ్ బై. నీ ప్లాన్ ఏంటి, కెప్టెన్?","What's the canteen like in this gaff? - [Lead Dog] Dogs en route. Stand by. - [siren wailing] What's your plan then, big man?"
"342","00:20:49,041","00:20:53,045","హేయ్, నువ్వు బండి దిగు.పెట్రోల్ పట్టు.","Hey, you get out. You fill up the van."
"343","00:20:53,045","00:20:54,671","తల ఊపు.","Nod, nod, nod."
"344","00:20:54,755","00:20:58,884","నువ్వు పెట్రోల్ పట్టు, మనందరం ఇక్కడి నుండి వెళ్లిపోదాం.","You fill up the van, and we all get the fuck out of here."
"345","00:20:58,884","00:21:01,220","సరేనా?","Yes? [Breathes heavily]"
"346","00:21:02,471","00:21:03,680","**[NO TELUGU MATCH FOUND]**","Oi."
"347","00:21:04,973","00:21:06,308","వాడికి డబ్బులు ఇవ్వు.","Give him some money."
"348","00:21:08,435","00:21:14,566","వాడు ఒకవేళ పారిపోతే? హేయ్, విను. నువ్వు... నువ్వు మళ్లీ వచ్చేయాలి.","- How do you know he won't do a runner? - [Zeppo breathes heavily] Hey, listen, kid. You've got... You've gotta come back."
"349","00:21:14,650","00:21:16,485","అక్కడ పెట్రోల్ పట్టుకుంటున్న మహిళని చూశావా?","[Curly] See that lady in the front filling up?"
"350","00:21:16,485","00:21:18,320","కారులో ఇద్దరు పిల్లలు కూడా ఉన్నారు, చూశావా?","The one with the two kids in the car?"
"351","00:21:19,404","00:21:20,405","హేయ్!","Hey!"
"352","00:21:21,240","00:21:22,658","ఆ మహిళ కనిపిస్తోందా?","Do you see that woman?"
"353","00:21:26,912","00:21:31,542","ఏదైనా వేషాలు వేస్తే, నేను బండి వెనుక ఉన్న గొడ్డలిని బయటకు తీస్తా.","If you do anything wrong, I'll walk round to the back of the van, and I'll get my axe out."
"354","00:21:31,542","00:21:34,211","ఆవిడ ముందే తన పిల్లల తలలని నరికేస్తా.","And I'll cut her kids' heads off in front of her."
"355","00:21:34,211","00:21:36,797","ఆ తర్వాత నీ తలని కూడా నరికేస్తా.","Then I'll cut her head off, then yours."
"356","00:21:37,381","00:21:38,715","నేను అలా ఖచ్చితంగా చేస్తానని నీకు తెలుసు కదా?","And you know I'll do that, right?"
"357","00:21:39,842","00:21:41,093","తెలుసు.","[breathes shakily] Yeah."
"358","00:21:52,396","00:21:54,606","హేయ్. దీన్ని గడబిడ చేయకు.","Hey, kid. Don't fuck this up."
"359","00:22:03,323","00:22:06,535","**[NO TELUGU MATCH FOUND]**","[breathing heavily]"
"360","00:22:09,162","00:22:10,914","**[NO TELUGU MATCH FOUND]**","[cap clattering]"
"361","00:22:11,748","00:22:12,916","**[NO TELUGU MATCH FOUND]**","[thud]"
"362","00:22:15,377","00:22:16,545","డీజిల్ పట్టు, సరేనా?","Diesel, yeah?"
"363","00:22:18,505","00:22:21,341","దరిద్రుడు. వాడి మీద ఓ కన్నేసి ఉంచు.","Knobhead. Keep your eye on him."
