"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"108","00:17:02,231","00:17:08,946","శాన్ ఫ్రాన్సిస్కో. కానీ... జేసన్, మాకు ఇప్పటికే చాలా జాగా ఉంది. అది ఎంత పెద్దదంటే నువ్వు నమ్మలేవు. అవును.","San Francisco. But... Jason, we already have the space. It's incredible. Yeah."
"109","00:17:11,365","00:17:12,991","మా జీవితాలు...","Our life is, uh..."
"110","00:17:14,159","00:17:17,789","ఇక్కడే గడిచిపోవాలి, తెలుసా? అంటే, ఆ రోడ్డు దాటితే మా ఇల్లు.","It's here, you know? I mean, up the road."
"111","00:17:18,288","00:17:21,917","నీ బాధ నాకు అర్థమైంది. ఊరికే డానియేలా అభిప్రాయాన్ని కూడా కనుక్కో.","I hear you. Just maybe run it by Daniela."
"112","00:17:22,459","00:17:40,020","ఆమె ఏం అంటుందో విను. ఆమెకి ఇది గొప్ప అవకాశం కావచ్చు - అలాగే చార్లీకి కూడా. - ఓహ్, దేవుడా. చెత్త. నా కోసం. నేను ఇప్పుడు వాళ్ల దగ్గరకి తిరిగి వెళ్లాలి. అలాగే. - సరే. - నువ్వు వెళ్లు, చూడు, వాళ్లతో ఎంజాయ్ చేయి... - లేదు, నేను చేస్తాను. ఆ పని చేస్తాను. - నా ఉద్దేశం, నీకు తెలుసు. నేను ఖచ్చితంగా వెళ్తాను... కానీ, హేయ్, ఇలా చూడు. మళ్లీ నువ్వు, నేను కలిసి పని చేస్తాం.","See what she thinks. I think it'll be great for her - and for Charlie. - Oh, God. Shit. [groans] For me. I'm really gonna have to get back to them actually. Mmm. All right. - Um... - Okay. You go, you know, enjoy yourself with, uh... - No, I will. I will do that. - I mean, you know. I'm definitely going... But, hey, come on. It'd be me and you again."
"113","00:17:40,644","00:17:42,606","ప్రయోగాలు చేస్తాం.","Just making stuff."
"114","00:17:43,146","00:17:45,775","కొత్త ప్రయోగాలు. అద్భుతమైన ప్రయోగాలు.","New stuff. Amazing stuff."
"115","00:17:53,240","00:17:55,242","**[NO TELUGU MATCH FOUND]**","[phone ringing]"
"116","00:17:57,412","00:18:01,124","డానియేలా","**[NO ENGLISH MATCH FOUND]**"
"117","00:18:01,832","00:18:02,833","**[NO TELUGU MATCH FOUND]**","[sighs]"
"118","00:18:19,725","00:18:22,477","**[NO TELUGU MATCH FOUND]**","[horns blaring]"
"119","00:18:22,477","00:18:24,856","ఓరి చెత్తవెధవ! నువ్వు దాదాపు చచ్చేవాడివి.","You dipshit! You almost died."
"120","00:18:25,856","00:18:26,857","**[NO TELUGU MATCH FOUND]**","[exhales heavily]"
"121","00:18:29,860","00:18:31,904","**[NO TELUGU MATCH FOUND]**","[thunder rumbling]"
"122","00:18:44,499","00:18:46,545","హేయ్, బాబు. నాకు ఒక డాలర్ ఇవ్వగలవా?","[beggar] Hey, man. Can you spare a dollar?"
"123","00:18:51,381","00:18:52,425","సరే.","All right."
"124","00:18:56,970","00:18:58,181","కదలద్దు!","Don't move!"
"125","00:18:58,138","00:19:00,098","**[NO TELUGU MATCH FOUND]**","[breathing heavily]"
"126","00:19:01,141","00:19:03,645","నీ ఫోన్ ఇలా ఇవ్వు. నీ ఫోన్ ఇలా ఇవ్వు!","Give me your phone. Give me your phone!"
"127","00:19:04,144","00:19:05,981","ముందుకి నడుస్తూ వెళ్లు. వెంటనే.","Start walking. Now."
"128","00:19:06,980","00:19:12,028","సరే. కారులో కూర్చో. తలుపు తెరువు. - హేయ్, నేను కూర్చోను... - కారులో కూర్చో.","All right. Get in the car. Open the door. - [Jason] Hey, I'm not... - Get in the car."
"129","00:19:12,903","00:19:15,574","లేదంటే ఈ రోడ్డు పక్కన రక్తపు మడుగులో పడి చనిపోతావు.","Or you can bleed out on the sidewalk right here."
"130","00:19:16,657","00:19:19,576","- లోపలికి వెళ్లు! - లేదు.","- [Jason grunts] - Get in! [Jason] No. Oh..."
"131","00:19:26,458","00:19:28,044","నన్ను చూడు, జేసన్.","Look at me. Jason."
"132","00:19:28,919","00:19:34,843","నువ్వు తప్పించుకోవాలని ప్రయత్నిస్తే, నేను చెప్పినట్లు నువ్వు చేయకపోతే, నిన్ను చంపేస్తాను.","If you fuck this up, if you don't do exactly what I say, I will kill you."
"133","00:19:35,509","00:19:36,553","సరేనా?","Okay?"
"134","00:19:37,219","00:19:38,263","ఇప్పుడు డ్రైవ్ చేయి.","Now drive."
"135","00:19:48,272","00:19:50,400","- నువ్వు అసలు ఎవరు? - నోరు మూయ్.","- Who the fuck are you? - Shut up."
"136","00:19:50,357","00:19:52,067","**[NO TELUGU MATCH FOUND]**","[Jason breathing shakily]"
"137","00:19:54,695","00:19:57,364","**[NO TELUGU MATCH FOUND]**","[patrons chattering]"
"138","00:19:57,364","00:20:00,577","చూపు రోడ్డు మీద ఉంచు. డ్రైవ్ చేస్తూ ఉండు.","Eyes on the road. Keep driving."
"139","00:20:05,455","00:20:07,876","నీ ఫోన్ పాస్ కోడ్ ఏంటి?","What's the passcode to your phone?"
"140","00:20:08,417","00:20:12,297","ఇది నాకు తెలుసు. మీ నాన్న పుట్టినరోజు తిరగేయాలి కదా?","Uh, I know this. Father's birthday reversed?"
"141","00:20:14,173","00:20:15,217","అదే కదా?","Is that right?"
"142","00:20:15,634","00:20:16,843","ఎక్కడ ఉన్నావు? ఎందుకు ఫోన్ తీయడం లేదు?","**[NO ENGLISH MATCH FOUND]**"
"143","00:20:16,843","00:20:17,928","అదే.","That's right."
"144","00:20:25,809","00:20:27,562","రేయన్ ఎలా ఉన్నాడు?","How is Ryan?"
"145","00:20:30,731","00:20:33,485","అతను నాకు ఉద్యోగం ఇస్తా అన్నాడు.","He, uh... He offered me a job."
"146","00:20:33,942","00:20:46,081","ఏ ఉద్యోగం? అతను శాన్ ఫ్రాన్సిస్కోలో న్యూరోటెక్ కంపెనీని ప్రారంభిస్తున్నాడు. - నువ్వు ఏం చెప్పావు? - అంటే, నేను తనకి ఏం బదులు చెప్పలేదు. అది... అతను గనుక ఏదైనా చేసి ఉంటే... ఈ ఎగ్జిట్ లోకి వెళ్లు. వెంటనే!","[masked person] What kind of job? [Jason] He's starting a neurotech company in San Francisco. - What did you say? - Well, I didn't give him an answer. Is... If... If he's done some... Take this exit. Now!"
"147","00:21:14,650","00:21:16,151","**[NO TELUGU MATCH FOUND]**","[Jason grunts]"
"148","00:21:18,153","00:21:20,156","కారు దిగు. పద!","[masked person] Get out. Come on!"
"149","00:21:21,031","00:21:24,034","**[NO TELUGU MATCH FOUND]**","[grunting, groaning]"
"150","00:21:27,329","00:21:28,373","హేయ్!","[Jason] Hey!"
"151","00:21:30,374","00:21:31,585","ఏం చేస్తున్నావు?","What are you doing?"
"152","00:21:33,001","00:21:36,004","నీ దుస్తులు విప్పేయ్.","- [masked person] Take off your clothes. - [Jason grunting, breathing heavily]"
"153","00:21:39,508","00:21:40,509","**[NO TELUGU MATCH FOUND]**","[Jason groans]"
"154","00:21:47,307","00:22:02,365","ముందుకు నడు.","- [flashlight clicks on] - [gasping, whimpering] Start moving."
"155","00:22:20,632","00:22:22,634","**[NO TELUGU MATCH FOUND]**","[Jason breathing heavily]"
"156","00:22:35,647","00:22:36,733","ఆ కిందికి.","[masked person] Down there."
"157","00:22:38,358","00:22:41,737","**[NO TELUGU MATCH FOUND]**","[Jason grunting, groaning]"
"158","00:22:42,404","00:22:43,822","**[NO TELUGU MATCH FOUND]**","[masked person screams]"
"159","00:22:43,822","00:22:45,782","**[NO TELUGU MATCH FOUND]**","[both grunting, groaning]"
"160","00:22:49,912","00:22:51,663","**[NO TELUGU MATCH FOUND]**","[groaning, breathing heavily]"
"161","00:22:54,625","00:22:58,629","**[NO TELUGU MATCH FOUND]**","[groaning, grunting]"
"162","00:23:03,383","00:23:04,384","**[NO TELUGU MATCH FOUND]**","[grunts]"
"163","00:23:05,761","00:23:07,763","**[NO TELUGU MATCH FOUND]**","[gasping, breathing heavily]"
"164","00:23:09,348","00:23:12,976","అది ఏంటి? ఆ... ఆ సూది ఏంటి?","What was that? What... Was that a needle? [groans]"
"165","00:23:12,976","00:23:14,813","లేచి నిలబడు. మనకి ఎక్కువ టైమ్ లేదు.","Get up. We don't have much time."
"166","00:23:14,770","00:23:16,063","**[NO TELUGU MATCH FOUND]**","[Jason groans]"
"167","00:23:16,688","00:23:18,275","నాకు ఏం ఇంజక్షన్ ఇచ్చావు?","[Jason] What did you give me?"
"168","00:23:19,024","00:23:20,359","**[NO TELUGU MATCH FOUND]**","[Jason grunts, groans]"
"169","00:23:21,735","00:23:32,581","ఆ బ్యాగ్ తెరువు. దుస్తులు వేసుకో. నువ్వు త్వరలో స్పృహ కోల్పోతావు.","- Open the bag. - [breathing heavily] Get dressed. You'll be unconscious soon."
"170","00:23:42,881","00:23:44,132","**[NO TELUGU MATCH FOUND]**","[Jason groans]"
"171","00:23:45,259","00:23:46,803","మనం ఏం చేస్తున్నాం...","What are we..."
"172","00:23:48,220","00:23:49,931","మనం ఇక్కడ ఏం చేస్తున్నాం?","What are we doing here?"
"173","00:24:05,612","00:24:07,157","అది ఏంటి?","What is that?"
"174","00:24:11,410","00:24:12,704","అది...","It's, uh..."
"175","00:24:14,121","00:24:15,165","ఒక అవకాశం.","possibility."
"176","00:24:15,122","00:24:18,375","**[NO TELUGU MATCH FOUND]**","[groaning]"
"177","00:24:32,014","00:24:39,856","నీ జీవితంతో నువ్వు సంతోషంగా ఉన్నావా? లేదా ఇంకోలా బతికితే బాగుండేది అని ఎప్పుడైనా అనుకున్నావా? జవాబు చెప్పు.","Are you happy with your life? Or have you ever wondered what else you could have been? Answer me."
"178","00:24:40,439","00:24:43,025","**[NO TELUGU MATCH FOUND]**","[groaning]"
"179","00:24:43,025","00:24:46,320","నేను ఇంకేం చేసి ఉండేవాడిని...","What else I could have... [inhales deeply]"
"180","00:24:47,112","00:24:53,495","సరే, అలాగే. మంచిది. నీ జీవితం దాని మీద ఆధారపడినట్లుగా అదే ఆలోచిస్తూ ఉండు.","Well, yeah. Good. Now you hold on to that thought like your life depends on it."
"181","00:24:56,246","00:24:59,251","నువ్వు భయపడచ్చు, కానీ దాన్ని నువ్వు సొంతం చేసుకో.","You're gonna be scared, but you can make it yours."
"182","00:25:01,168","00:25:04,464","నువ్వు మిస్ అయినవన్నీ తిరిగి పొందగలుగుతావు.","And you can have everything that you missed out on."
"183","00:25:06,465","00:25:11,471","సారీ, కానీ నేను ఇది మన కోసం చేస్తున్నాను.","I'm sorry, but I'm doing this for us."
"184","00:25:12,888","00:25:14,182","మన ఇద్దరి కోసం.","Both of us."
"185","00:25:17,768","00:25:19,187","నువ్వు ఎవరు?","[Jason] Who are you?"
"186","00:25:25,901","00:25:28,488","నీకు చెబితే నువ్వు నమ్మలేవు.","You wouldn't believe me if I told you."
"187","00:25:43,544","00:25:44,545","**[NO TELUGU MATCH FOUND]**","[groans]"
"188","00:26:07,025","00:26:11,781","హేయ్. నేను ఇంటికి వెళ్లాలి.","[Jason, distorted] Hey. Uh, hey. I need to go home."
"189","00:26:14,324","00:26:23,417","మీరు మీ ఇంట్లోనే ఉన్నారు. మీ కళ్లని చెక్ చేయాలి. మంచిది. ఈ లైట్ నే చూస్తుండండి. లైటునే చూస్తూ ఉండండి. ఎక్కడ... నేను ఎక్కడ ఉన్నా...","[doctor] You are home. - I need to check your pupils. - [groaning] Good. Follow the light. Follow the light. Where... Where am... [groans]"
"190","00:26:24,668","00:26:27,963","**[NO TELUGU MATCH FOUND]**","[yelling, groaning]"
"191","00:26:27,963","00:26:29,633","అన్నీ పరీక్షించండి.","[doctor, echoing] Test everything."
"192","00:26:31,466","00:26:35,220","**[NO TELUGU MATCH FOUND]**","[gasping, screaming]"
"193","00:26:35,971","00:26:37,306","**[NO TELUGU MATCH FOUND]**","[grunting]"
"194","00:26:41,435","00:26:43,270","**[NO TELUGU MATCH FOUND]**","[groaning]"
"195","00:26:46,648","00:26:49,109","**[NO TELUGU MATCH FOUND]**","[groans]"
"196","00:26:52,237","00:26:53,447","**[NO TELUGU MATCH FOUND]**","[exhales sharply]"
"197","00:27:03,749","00:27:05,751","**[NO TELUGU MATCH FOUND]**","[breathing shakily]"
"198","00:27:18,805","00:27:19,806","**[NO TELUGU MATCH FOUND]**","[groans]"
"199","00:27:20,849","00:27:21,850","**[NO TELUGU MATCH FOUND]**","[door handle clicks]"
"200","00:27:23,227","00:27:24,561","**[NO TELUGU MATCH FOUND]**","[door handle rattles]"
"201","00:27:25,145","00:27:27,272","**[NO TELUGU MATCH FOUND]**","- [breathing sharply] - [rattling continues]"
"202","00:27:35,155","00:27:36,156","**[NO TELUGU MATCH FOUND]**","[sighs]"
"203","00:27:51,296","00:27:52,381","**[NO TELUGU MATCH FOUND]**","[exhales deeply]"
"204","00:27:52,881","00:27:53,882","**[NO TELUGU MATCH FOUND]**","[knocking]"
"205","00:27:55,759","00:28:14,820","**[NO TELUGU MATCH FOUND]**","- [beeping] - [door unlocks] Uh..."
"206","00:28:16,446","00:28:18,783","నువ్వు ఎవరు?","Um, who are you?"
"207","00:28:24,454","00:28:25,916","నన్ను గుర్తుపట్టలేదా?","You don't recognize me?"
"208","00:28:27,624","00:28:28,625","**[NO TELUGU MATCH FOUND]**","Uh..."
"209","00:28:31,211","00:28:32,255","లేదు.","No."
"210","00:28:34,631","00:28:35,717","మరేం ఫర్వాలేదు.","That's okay."
"211","00:28:38,594","00:28:39,721","నా పేరు అమాండా.","I'm Amanda."
"212","00:28:46,226","00:28:53,318","నాకు ఏం అయింది? నేను... ఏం జరుగుతోందో నాకు తెలియడం లేదు. మనం అది తెలుసుకుందాం.","What's happened to me? I'm... I have no idea what... what's happening. We'll figure it out."
"213","00:28:54,359","00:28:56,529","నువ్వు చాలా బాధ అనుభవించావు.","You've been through a lot."
"214","00:28:57,571","00:28:58,865","సరేనా?","Okay?"
"215","00:28:58,822","00:28:59,907","**[NO TELUGU MATCH FOUND]**","[sighs]"
"216","00:29:01,491","00:29:02,869","నేను ఒక మంచి వార్త చెప్పాలి.","I have good news."
"217","00:29:02,826","00:29:03,911","**[NO TELUGU MATCH FOUND]**","[sniffs]"
"218","00:29:03,911","00:29:05,163","నువ్వు అన్ని పరీక్షల్లో క్లియర్ అయ్యావు.","You're all cleared."
"219","00:29:07,456","00:29:08,667","దేని నుంచి క్లియర్ అయ్యాను?","Cleared of what?"
"220","00:29:09,333","00:29:13,129","రేడియేషన్ కి లోను కావడం, జీవప్రమాదాలు, అంటువ్యాధులు.","[Amanda] Radiation exposure, biohazards, infectious disease."
"221","00:29:13,712","00:29:16,758","నీ రక్త పరీక్షల తాలూకు పూర్తి రిపోర్టులు రేపు ఉదయం మనకి వస్తాయి.","We'll have complete results from your blood work in the morning."
"222","00:29:17,466","00:29:19,469","క్వారంటీన్ నుండి బయటకి వెళ్లడానికి నీకు అనుమతి ఇచ్చారు.","You're cleared from quarantine."
"223","00:29:21,094","00:29:22,305","క్వారంటీన్.","Quarantine."
"224","00:29:24,431","00:29:26,309","నాకు చాలా అయోమయంగా ఉంది.","I am so confused."
"225","00:29:30,270","00:29:32,816","నేను ఎక్కడ ఉన్నాను? ఇది... ఇది ఏ ప్రదేశం?","Where am I? What... What is this place?"
"226","00:29:51,583","00:29:55,130","లైటన్? నీకు నేను గుర్తున్నానా?","[Jason] Leighton? [chuckles] You remember me?"
"227","00:29:55,754","00:29:57,340","అవును. చాలా కాలం...","Yeah. It's been, uh..."
"228","00:29:58,298","00:30:01,678","ఇలా రా. - ...అయింది. - అవును.","[Leighton chuckling] Come here. - ...a while. - Yeah."
"229","00:30:02,386","00:30:05,056","ఏం జరుగుతోంది? ఇదంతా ఏంటి?","What's going on? Wh-What... What the fuck is this?"
"230","00:30:05,889","00:30:07,475","ఇది నీ గెలుపు.","This is your triumph."
"231","00:30:08,058","00:30:09,226","**[NO TELUGU MATCH FOUND]**","[video camera beeps]"
"232","00:30:09,810","00:30:19,070","నా పేరు అమాండా లూకస్, ల్యాబ్ సైకియాట్రిస్ట్ ని, నాతో పాటు ఉన్నవారు లైటన్ వాన్స్, మా సిఇఓ, ఇంకా జేసన్ డెస్సన్, మా చీఫ్ సైన్స్ ఆఫీసర్ ఇంకా కోఫౌండర్. ఏంటి?","[Amanda] I'm Amanda Lucas, lab psychiatrist, joined tonight by Leighton Vance, our CEO, and Jason Dessen, our chief science officer and cofounder. What?"
"233","00:30:21,738","00:30:22,823","**[NO TELUGU MATCH FOUND]**","[keyboard clacks]"
"234","00:30:22,823","00:30:27,954","తిరిగి స్వాగతం.","- [onlookers laughing, chattering] - [Leighton chuckles] Welcome back."
"235","00:30:29,329","00:30:30,373","హేయ్.","Hey."
"236","00:30:33,584","00:30:36,296","ఇక్కడ ఉండటం కోసం సిటీ నుండి చాలామంది టీమ్ తరలివచ్చారు.","Most of the team rushed in from the city to be here."
"237","00:30:38,380","00:30:40,050","నువ్వు ఒక్కడివే తిరిగి వచ్చావు.","You're the only one who has returned."
"238","00:30:41,675","00:30:42,719","ఏంటి?","What?"
"239","00:30:44,636","00:30:46,973","నువ్వు స్పృహ కోల్పోయి ఎంత కాలం అయిందో నీకు తెలుసా?","Do you have any sense of how long you've been gone?"
"240","00:30:48,849","00:30:50,602","పద్నాలుగు నెలల పది రోజులు.","Fourteen months and ten days."
"241","00:30:50,559","00:30:51,810","**[NO TELUGU MATCH FOUND]**","[scoffs]"
"242","00:30:53,645","00:30:58,902","విను, నువ్వు అలసిపోయి ఉన్నావని నాకు తెలుసు, కానీ నువ్వు ఎక్కడికి వెళ్లావో మాకు కాస్త చెబుతావేమో అని మేము ఎదురుచూస్తున్నాము.","[Leighton] Listen, I know you're exhausted, but we were hoping you could tell us a little bit about where you've been."
"243","00:31:00,444","00:31:02,948","నువ్వు ఏం చూశావు. నువ్వు ఎలా తిరిగి రాగలిగావు.","What you saw. You know, how you made it back."
"244","00:31:03,697","00:31:09,329","మనం చిన్న చిన్న ప్రశ్నలతో మొదలుపెడదాం. ఆ హ్యాంగర్ దగ్గర నీకు మెలకువ వచ్చినప్పుడు నీకు గుర్తున్న చివరి సంఘటన ఏది? నేను బార్ లో ఉన్నాను.","We can start small. What's the last thing you remember before waking up in that hanger? I was at a bar."
"245","00:31:09,953","00:31:12,999","- బార్ లోనా? - అవును. నువ్వు ఒక్కడివేనా?","- A bar? - Yeah. [Amanda] By yourself?"
"246","00:31:13,498","00:31:19,172","లేదు. నేను ఒక వ్యక్తితో కలిసి ఉన్నాను. - ఎవరు? - రేయన్.","No. [stammers] I was with... I was with someone. - Who? - Ryan."
"247","00:31:20,839","00:31:22,259","రేయన్ హోల్డర్.","Ryan Holder."
"248","00:31:27,846","00:31:31,351","నీ ముఖం మీద ఆ గాయాలు, గాట్లు ఎలా పడ్డాయో గుర్తుందా?","Do you remember how you got the cuts and bruises on your face?"
"249","00:31:33,185","00:31:34,771","అవును, ఎవరో నన్ను కొట్టారు.","Yeah, someone hit me."
"250","00:31:35,812","00:31:39,484","అది ఎవరో నీకు గుర్తుందా? లేదు, నాకు తెలియదు.","Can you remember who? No, I don't... I don't know."
"251","00:31:40,234","00:32:04,467","తెలియకుండా ఎలా ఉంటుంది? అప్పుడు ఎక్కడ ఉన్నావు, జేసన్? నాకు తెలియదు... నాకు అసలు తెలియదు. నేను... అసలు ఇదంతా ఏంటో కూడా నాకు తెలియడం లేదు. నాకు ఈ మనుషులు ఎవరూ తెలియదు. నేను వీళ్లని ఎన్నాళ్ల కిందట కలిశానో కూడా తెలియదు. అసలు ఏం జరుగుతోందో నాకు తెలియదు, సరేనా? నాకు ఇంటికి వెళ్లిపోవాలని ఉంది. నాకు ఇంటికి వెళ్లాలని ఉంది, ఎందుకంటే నేను బాగా ఒత్తిడికి గురవుతున్నా.","How do you not know? Where were you, Jason? I don't... [stammers] I just don't know. I... I don't know what any of this fucking is. I don't know any of these people. I haven't seen you in God knows how long. [mutters] I don't know what is going on, right? I wanna go home. Just wanna go home, 'cause I'm freaking... f... freaking out."
"252","00:32:09,263","00:32:21,776","ఈ రాత్రికి నిన్ను విడిచిపెడతాము. కానీ ప్రస్తుతానికి నీ అవయవాల్ని పరిశీలించాలి, నీ జ్ఞాపకశక్తి తిరిగి పొందే క్రమాన్ని మేము అంచనా వేయాలి. విను, నీకు బహుశా ఈ విషయం తెలియదని నా తెలుసు, కానీ మేము నిన్ను మిస్ అయ్యాం. - చూసుకోండి! - జేసన్!","[Leighton] We're gonna get you settled in for the night. But right now we need to monitor your vitals, track your progress towards regaining your memories. Listen, I know you probably don't know this, but we missed you. - [Jason grunting] Watch out! - [Leighton] Jason!"
"253","00:32:25,153","00:32:55,894","సెక్యూరిటీ కీ గుర్తించబడలేదు మీ బ్యాడ్జ్ ని మర్చిపోయారా, డాక్టర్ డెస్సన్? అవును. మిమ్మల్ని మళ్లీ కలవడం సంతోషంగా ఉంది.","- [breathing heavily] - [elevator dings] [security] Forget your badge, Dr. Dessen? Uh, yeah. [security] Good to see you again."
"254","00:32:56,686","00:32:57,938","ప్రవేశం అనుమతించబడింది","**[NO ENGLISH MATCH FOUND]**"
"255","00:32:58,520","00:33:00,357","- థాంక్స్. థాంక్యూ. - గుడ్ నైట్.","- Thanks. Thank you. - [security] Have a good night."
"256","00:33:00,898","00:33:06,821","జేసన్? జేసన్! తలుపు తాళం వేసేయ్! అతడిని బయటకి వదలద్దు. జేసన్, ఆగు!","- [elevator dings] - [Leighton] Jason? Jason! [lab employee] Lock it down! Don't let him leave! [Leighton] Jason, stop!"
"257","00:33:06,778","00:33:08,780","**[NO TELUGU MATCH FOUND]**","[alarm blaring]"
"258","00:33:08,780","00:33:11,326","జేసన్! జేసన్!","[Leighton] Jason! Jason."
"259","00:33:11,283","00:33:12,868","**[NO TELUGU MATCH FOUND]**","[panting]"
"260","00:33:16,246","00:33:17,374","ఆగు!","[Leighton] Stop!"
"261","00:33:22,336","00:33:23,337","**[NO TELUGU MATCH FOUND]**","[grunts]"
"262","00:33:24,129","00:33:26,757","ఆగు!","- [Leighton] Stop! - [security guards clamoring]"
"263","00:33:31,845","00:33:35,641","**[NO TELUGU MATCH FOUND]**","[panting, grunting]"
"264","00:33:38,602","00:33:52,409","జేసన్!","[Leighton, security guards shouting in distance] [Leighton] Jason!"
"265","00:34:18,100","00:34:20,143","హేయ్. హేయ్!","Hey. Hey!"
"266","00:34:20,101","00:34:21,228","**[NO TELUGU MATCH FOUND]**","[tires screeching]"
"267","00:34:29,319","00:34:31,446","థాంక్యూ.","Thank you. [sighs]"
"268","00:34:36,618","00:34:37,619","**[NO TELUGU MATCH FOUND]**","[Jason exhales heavily]"
"269","00:34:38,161","00:34:41,623","నలభై నాలుగు, ఎలినార్ వీధి, లోగన్ స్క్వేర్, ప్లీజ్.","Forty-four Eleanor Street, Logan Square, please."
"270","00:34:55,846","00:34:59,434","మీకు ఏం అయింది? ఎవరో ఒక వ్యక్తి నాతో గొడవ పడ్డాడు.","[driver] What happened to you? [Jason] Some guy started some shit."
"271","00:35:05,731","00:35:06,732","**[NO TELUGU MATCH FOUND]**","[sighs]"
"272","00:35:08,233","00:35:10,153","కాస్త వేగంగా వెళ్లగలవా, ప్లీజ్?","Uh, could you go a little faster please?"
"273","00:35:39,973","00:35:41,225","**[NO TELUGU MATCH FOUND]**","[dog barking in distance]"
"274","00:35:42,142","00:35:43,227","**[NO TELUGU MATCH FOUND]**","[keys jangling]"
"275","00:35:58,158","00:35:59,202","జేసన్?","[Amanda] Jason?"
"276","00:36:06,416","00:36:07,460","ఏంటి ఇది?","The fuck?"
"277","00:36:24,601","00:36:26,687","**[NO TELUGU MATCH FOUND]**","[door creaks]"
"278","00:36:30,399","00:36:32,401","**[NO TELUGU MATCH FOUND]**","[faucet running]"
"279","00:36:41,493","00:36:42,494","**[NO TELUGU MATCH FOUND]**","[faucet stops]"
"280","00:36:52,504","00:36:54,341","నీ భోజనం ఫ్రిడ్జ్ లో ఉంది.","[Daniela] Your food's in the fridge."
"281","00:37:13,692","00:37:14,986","నేను...","[Jason] I, uh..."
"282","00:37:14,986","00:37:16,404","జెనీస్ ఐస్ క్రీమ్ గ్రీన్ మింట్ చిప్","**[NO ENGLISH MATCH FOUND]**"
"283","00:37:16,404","00:37:17,864","...నీ కోసం ఒకటి తీసుకువచ్చాను.","brought you something."
"284","00:37:19,531","00:37:22,744","మింట్ చాక్లెట్ చిప్ తెచ్చావా? నిజంగా?","Mint chocolate chip? Really?"
"285","00:37:25,412","00:37:26,413","**[NO TELUGU MATCH FOUND]**","Oh."
"286","00:37:27,331","00:37:34,756","నాకు... నాకు రావడం ఆలస్యం అయింది, అందుకే పెట్రోల్ బంక్ దగ్గర ఆగాను. నేను చూసుకోలేదు... నాకు ఎందుకు ఫోన్ చేయలేదు? నీకు ఫోన్ చేశాను.","I was... It was getting so late, I just stopped in at a gas station. I didn't... [Daniela] Why didn't you call me? I called you."
"287","00:37:35,547","00:37:39,761","మెసేజులు పెట్టాను. టైమ్ నాకు తెలియకుండా గడిచిపోయింది. సారీ.","I texted you. Time just got away from me. I'm sorry."
"288","00:37:44,389","00:37:46,183","**[NO TELUGU MATCH FOUND]**","[dishes clattering]"
"289","00:38:07,204","00:38:08,665","నీ మీద నాకు ఇంకా కోపంగా ఉంది.","I'm still mad at you."
"290","00:38:11,542","00:38:12,586","నువ్వు తిన్నావా?","Did you eat?"
"291","00:38:13,502","00:38:14,546","లేదు.","No."
"292","00:38:15,921","00:38:17,090","అయితే, ముందు నువ్వు తినాలి.","Well, you should eat."
"293","00:38:17,589","00:38:19,092","నీ ఆహారాన్ని వేడి చేస్తాను.","I'll warm up your food."
"294","00:38:20,425","00:38:24,431","ఎంత తాగావేంటి? ఏంటి? నేను తాగలేదు.","[sighs] How drunk are you? What? I'm n... I'm not."
"295","00:38:26,139","00:38:28,517","**[NO TELUGU MATCH FOUND]**","[kissing, breathing heavily]"
"296","00:38:32,563","00:38:34,190","అసలు ఏం జరుగుతోంది?","What the fuck is going on?"
"297","00:38:38,402","00:38:39,403","**[NO TELUGU MATCH FOUND]**","Um..."
"298","00:38:41,154","00:38:45,994","చూడు, రేయన్ నాకు ఉద్యోగం ఇస్తా అన్నాడు.","Look, Ryan offered me a job."
"299","00:38:47,744","00:38:48,830","ఏం ఉద్యోగం?","Doing what?"
"300","00:38:49,830","00:38:51,958","అతను న్యూరోటెక్ కంపెనీని ప్రారంభిస్తున్నాడు.","He's starting a neurotech company."
"301","00:38:55,043","00:38:56,044","**[NO TELUGU MATCH FOUND]**","Oh."
"302","00:39:03,468","00:39:04,596","నువ్వు ఏం చెప్పావు?","What did you say?"
"303","00:39:05,888","00:39:09,851","అంటే, ముందు నీతో మాట్లాడాలి అని చెప్పాను.","Well, I... I said that I'd have to talk to you first."
"304","00:39:13,020","00:39:14,105","నువ్వు ఏం అనుకుంటున్నావు?","What do you think?"
"305","00:39:15,814","00:39:18,818","అంటే, ఆ ఉద్యోగం శాన్ ఫ్రాన్సిస్కోలో ఉండచ్చు.","Well, the job is most likely in San Francisco."
"306","00:39:19,443","00:39:21,655","కానీ మన జీవితాలు ఇక్కడే ఉన్నాయి కదా.","And our life is here."
"307","00:39:24,364","00:39:25,782","**[NO TELUGU MATCH FOUND]**","[inhales deeply]"
"308","00:39:25,782","00:39:33,041","మనం కలిసి జీవించాలని అనుకున్నప్పుడు, చాలా కాలం కిందట, నేను నీకు ఏం చెప్పానో గుర్తుందా?","Do you remember what I said to you all those years ago, when we decided to do this?"
"309","00:39:38,879","00:39:40,257","అవును, నాకు గుర్తుంది.","Yes, I do."
"310","00:39:41,882","00:39:43,009","అది నాకు చెప్పు.","Tell me."
